38.829,1.8052,86.848,4.9021,80.704,93.522,4.3017,8.3308,26.989,1.7066,32.135,93.491,67.926,10.787,1.7303,38.224,5.9729,9.0448,4.2273,7.1678,4.1783,1.0231,5.8549,4.8452,62.639,39.129,0.92618,14.119,3.4573,13.087,2.6544,5.5397,67.573,3.4916,6.7292,6.1263,72.765,1.8097,8.6934,37.527,8.1751,114.58,6.6334,6.4351,5.4956,37.921,37.424,5.1427,12.225,5.9674,14.506,7.2669,78.985,6.9329,1.7689,6.7209,6.4535,17.989,1.1999,5.526,82.217,14.164,5.9933,67.893,7.1728,4.457,114.85,62.518,28.686,27.073,5.7572,93.013,1.3905,69.661,0.96675,67.991,1.1964,38.839,87.916,4.3202,30.096,18.077,29.353,7.4403,6.7246,4.4744,6.453,35.903,29.39,1.0654,100.36,16.018,13.074,27.463,4.2587,5.5564,5.9238,1.1911,21.174,6.3878,7.2696,1.0445,37.59,1.1585,85.582,2.0108,6.4568,4.2451,30.765,7.1677,9.5551,0.81041,2.5236,38.235,77.314,22.338,14.339,87.951,2.1365,9.1375,1.1942,46.384,2.3256,3.2244,22.337,14.756,1.7735,14.086,1.2066,4.7032,36.203,12.387,4.7767,5.9737,40.417,1.8089,49.587,3.6334,13.073,30.119,30.12,29.323,86.223,4.8729,4.838,6.5727,1.201,1.3432,14.558,22.461,5.5355,32.261,79.484,5.8734,1.1688,112.75,5.8965,27.962,6.6237,6.4763,6.5946,28.904,1.5042,2.176,1.1437,78.468,4.7388,0.52958,1.1957,33.404,14.754,6.4624,1.634,1.3305,40.116,5.5412,2.4739,1.1928,28.022,109.85,35.936,4.2572,6.3561,9.0201,1.2304,1.773,1.5754,35.633,35.159,26.958,10.274,4.8358,16.336,36.793,15.797,27.233,14.771,4.4238,14.488,33.928
40.258,2.5248,86.963,4.9991,81.148,93.956,4.453,8.7096,30.106,5.5535,32.393,94.656,80.215,11.535,35.775,39.05,14.874,76.061,4.6681,67.673,4.8292,33.528,35.7,10.587,67.904,39.354,1.2085,14.573,3.6051,13.204,44.682,6.4383,86.815,3.5924,6.9029,6.4726,82.426,2.1646,9.4575,38.459,8.5596,114.74,7.3595,15.798,7.1092,38.566,37.657,33.222,27.556,7.3198,87.369,10.64,79.161,9.0401,1.9969,14.337,15.205,52.692,86.833,7.9765,88.568,14.46,6.4382,105.89,90.12,4.7737,115.33,94.643,29.393,27.193,6.939,93.264,6.5715,114.64,3.1678,80.284,29.038,39.568,88.028,4.5059,110.22,35.13,61.093,20.102,7.9573,4.5988,17.944,36.039,39.408,4.7583,100.7,16.128,13.196,27.63,4.4299,5.6639,6.9768,1.743,21.296,6.5031,11.941,1.1673,61.27,1.609,85.688,2.2326,17.019,4.3756,30.86,67.801,9.6662,15.158,6.4392,39.204,82.367,22.503,15.965,88.548,6.4773,14.141,1.7244,46.502,2.4405,4.6656,97.256,27.107,4.8266,14.175,1.3054,5.0278,82.925,12.5,6.4594,6.1083,43.2,35.791,49.706,6.8967,13.202,110.48,32.32,33.22,112.6,4.9971,27.369,6.7068,4.8531,1.6451,27.427,97.047,7.1738,32.408,79.623,7.0683,6.6122,114.22,6.4634,28.101,10.233,25.703,6.738,29.518,1.6424,2.4666,1.2325,119.16,17.9,1.5071,6.4745,33.524,14.875,7.0354,2.4047,1.4464,84.25,5.6361,3.2618,6.4266,28.739,113.86,36.059,5.1325,6.4971,18.527,4.4883,4.8378,1.7977,35.961,36.598,32.133,13.907,4.967,22.272,36.939,30.365,27.464,15,4.7123,22.675,35.029
75.752,4.9068,87.785,6.5309,81.581,95.891,74.362,13.777,30.238,5.8901,32.788,94.932,82.091,116.95,35.895,39.372,18.601,76.656,4.807,67.801,5.6715,37.533,61.651,14.145,115.91,40.261,4.2217,18.206,4.3358,14.073,65.89,7.2397,89.017,6.1767,35.75,37.289,83.716,2.4427,10.186,156.25,8.696,127.56,27.076,34.953,7.9575,39.371,37.792,34.87,28.044,10.631,87.969,14.835,79.934,83.878,2.2282,18.12,15.939,57.105,89.15,27.39,88.984,31.671,18.188,106.03,92.969,32.867,115.8,113.78,29.534,29.632,7.0693,95.964,17.897,114.89,3.4924,82.92,32.129,72.902,89.012,9.5439,110.45,66.571,61.239,20.228,8.956,4.826,29.952,100.1,42.249,6.4733,100.83,17.954,13.332,30.959,4.5369,18.16,15.727,2.1217,35.523,11.496,13.778,1.5063,76.985,2.6376,86.387,2.3681,28.139,4.9765,84.165,67.998,10.233,15.473,10.234,39.369,82.452,35.461,16.064,88.721,6.7419,14.52,1.8604,63.685,6.6298,5.8623,97.589,27.235,4.989,22.03,1.7404,5.5388,83.025,14.261,9.8353,10.656,45.737,35.859,52.387,11.012,14.54,111.22,33.469,72.336,114.56,14.252,27.507,18.203,9.8582,14.77,33.329,97.33,13.065,32.657,80.066,8.2886,6.7441,114.49,6.7272,66.855,10.558,25.995,14.561,36.058,2.4351,3.225,2.5308,NaN,18.209,2.4333,10.734,33.64,18.21,29.034,3.2008,1.6096,84.395,7.4978,3.5373,9.8318,30.073,113.99,56.626,6.8939,9.0335,18.656,5.2095,4.9721,2.4097,36.753,36.829,32.302,14.303,6.4387,22.468,97.65,32.994,27.561,15.331,4.9056,27.395,35.531
75.859,5.4333,88.233,7.8885,81.829,96.002,76.46,23.969,30.634,6.4367,33.524,95.49,83.724,117.22,89.668,65.455,18.794,77.566,33.22,67.995,27.169,75.013,62.086,14.274,117.05,76.088,4.8274,21.954,4.4682,14.536,67.93,7.3694,89.951,6.4094,36.169,37.903,86.515,10.333,10.568,NaN,9.2967,NaN,27.193,35.797,27.584,128.99,37.906,35.967,28.199,14.899,89.815,18.796,82.757,84.659,6.3962,22.358,16.032,57.697,89.357,28.106,89.213,33.468,33.22,114.88,93.523,33.219,NaN,115.22,30.352,30.751,15.826,96.787,18.192,116.29,3.8396,83.527,32.288,76.122,89.221,10.041,110.86,66.691,NaN,21.463,9.1742,5.6989,43.003,100.23,61.24,17.941,114.88,34.452,14.06,31.284,4.7997,18.299,34.843,28.571,58.139,14.093,24.87,1.7369,78.487,3.4934,86.83,6.3925,38.318,14.071,88.19,68.956,13.01,18.128,33.2,65.493,93.524,35.588,18.021,114.52,11.459,14.894,2.4444,63.796,6.8267,6.1906,100.1,27.375,32.354,28.052,1.8327,5.667,86.481,14.525,10.098,14.878,45.924,89.83,52.506,11.131,14.857,113.47,82.951,72.461,115.39,14.641,35.443,29.039,13.057,22.971,67.514,101.03,14.724,33.305,87.085,8.406,10.575,114.61,6.8585,67.524,10.662,29.076,14.7,37.665,2.5403,3.3692,2.6344,NaN,21.922,14.571,14.558,35.975,33.069,29.164,6.0591,4.4784,85.851,7.8306,35.131,14.465,30.164,131.14,78.726,7.0637,10.796,27.338,5.535,5.1307,2.536,56.617,48.133,32.655,14.56,16.12,29.297,121.16,35.065,28.188,15.473,5.4632,28.07,36.002
76.53,6.5037,88.599,8.156,82.089,99.653,76.632,24.891,31.852,6.5304,34.325,95.792,93.364,117.58,89.848,91.059,19.074,78.002,34.571,69.393,28.353,76.454,120.33,17.527,117.21,76.502,29.889,27.258,4.8251,14.63,68.033,9.0045,90.022,27.376,59.892,38.305,100.76,10.593,45.457,NaN,9.4509,NaN,41.228,36.291,82.406,129.65,38.159,82.081,28.733,15.138,92.93,18.936,83.226,84.794,12.738,29.041,17.459,59.75,89.917,28.591,89.351,87.869,33.327,115.33,95.89,34.489,NaN,138.59,31.593,36.124,34.938,97.18,33.235,116.68,4.0571,NaN,33.157,76.688,89.358,12.507,111.32,67.914,NaN,22.052,10.231,6.1687,43.126,102.29,65.251,28.072,115.12,34.572,30.77,32.087,4.9567,28.693,35.67,28.854,58.264,19.092,42.355,1.8762,83.657,4.1918,86.964,12.731,38.638,29.104,88.567,69.726,15.969,27.296,33.333,66.06,109.05,36.251,18.14,114.62,18.131,15.128,15.44,68.059,10.571,6.3077,104.22,28.002,32.668,28.166,11.167,7.5428,114.88,28.874,15.974,15.007,46.9,90.087,73.462,13.44,15.006,113.83,83.246,74.47,115.58,16.005,36.738,32.264,13.377,23.13,86.512,101.15,33.218,85.56,87.418,11.398,10.675,114.92,13.008,67.989,11.838,33.066,26.935,37.803,3.1997,5.543,7.0984,NaN,25.986,14.691,14.732,92.352,34.507,35.154,6.2744,6.0416,131.63,7.9901,35.42,14.766,36.264,145.33,97.192,17.942,29.056,29.057,8.0747,6.7407,14.11,56.698,57.223,33.685,18.09,18.118,32.661,122.65,36.734,29.361,30.029,6.1652,39.592,36.157
76.863,7.912,89.386,8.5727,82.258,99.951,108.63,34.856,32.126,6.6879,34.458,96.135,94.385,NaN,90.089,92.085,19.532,78.286,34.961,69.724,61.895,95.356,120.45,21.944,118.26,76.856,35.767,32.276,5.169,27.955,73.867,14.792,90.29,27.499,61.46,38.666,150.39,35.19,46.26,NaN,10.139,NaN,41.323,59.496,83.552,158.89,38.539,82.226,30.123,16.288,93.049,19.087,83.555,124.86,12.909,29.171,17.821,60.619,92.932,34.437,90.296,89.184,33.539,115.83,99.654,63.57,NaN,142.01,89.201,41.225,35.755,109.05,34.567,126.58,4.6566,NaN,33.608,77.585,89.531,14.904,113.83,68.072,NaN,29.367,10.57,6.3971,49.351,102.43,75.599,33.352,NaN,35.156,33.34,32.461,5.6272,28.793,36.157,29.234,67.65,20.29,50.029,2.5666,83.797,6.4894,87.225,12.899,39.561,29.256,88.892,83.116,29.386,27.428,36.306,93.034,110.01,78.598,22.324,NaN,33.255,15.987,22.337,68.289,16.375,6.8733,146.75,28.756,35.254,28.624,17.97,18.734,115.35,76.045,17.922,16.288,63.537,90.414,73.6,13.573,32.258,114.58,83.702,76.485,150.8,16.13,37.273,34.6,15.463,38.631,86.959,101.26,33.626,86.225,87.966,11.773,27.374,115.21,13.125,68.193,21.492,33.366,36.03,38.59,4.5235,5.639,15.173,NaN,26.238,15.211,19.801,93.054,35.939,35.825,6.4321,6.5967,132.46,18.009,35.536,27.659,37.828,156.96,100.02,18.656,62.488,29.166,8.3335,9.2282,14.57,62.455,57.668,33.807,22.342,23.967,32.931,127.71,36.866,32.127,32.301,6.5393,41.469,39.13
77.09,27.56,89.798,8.8332,82.768,100.06,109.82,34.96,33.106,12.463,35.699,96.631,97.164,NaN,90.423,93.547,19.828,115.16,36.034,73.527,62.405,95.66,124.07,22.06,118.46,77.066,36.061,33.319,5.7369,33.055,74.001,15.261,92.846,27.954,61.798,40.526,151.31,35.866,75.204,NaN,10.628,NaN,61.492,59.895,83.861,NaN,39.204,82.336,30.373,18.807,93.335,19.532,83.897,NaN,22.29,29.671,27.976,60.948,93.199,65.914,90.668,92.929,34.321,116.46,99.981,72.325,NaN,NaN,89.331,41.335,36.008,109.12,35.669,127.11,5.0251,NaN,57.207,78.517,89.791,15.02,114.57,72.833,NaN,35.419,12.586,29.467,49.436,103.98,76.069,43.901,NaN,56.683,34.338,32.664,5.8777,29.758,58.97,29.396,67.796,20.954,50.167,14.039,86.483,7.935,88.248,16.352,56.615,29.405,100.23,83.261,29.502,45.752,36.42,115.22,110.87,97.756,23.358,NaN,33.424,26.955,28.874,82.194,21.974,7.2734,146.89,89.286,35.621,31.227,27.66,26.997,139.74,82.163,18.032,19.074,63.622,92.552,77.018,15.153,73.52,114.81,84.052,79.43,NaN,36.027,37.403,35.963,15.609,47.389,88.998,102.12,35.799,88.093,88.325,11.889,27.462,115.56,13.373,68.29,22.505,34.302,52.39,39.374,4.6388,6.4289,15.471,NaN,30.435,17.935,22.326,93.123,36.034,36.001,6.5419,8.7211,NaN,18.199,45.763,28.761,41.168,159.24,101.18,21.171,67.515,29.3,10.306,9.5376,16.168,94.029,60.321,34.962,40.426,24.072,35.232,150.46,39.106,33.319,33.988,6.8568,41.829,39.529
77.459,79.347,90.048,9.1727,83.522,100.19,150.1,36.038,33.394,13.073,36.034,96.766,158.93,NaN,92.388,102.16,119.39,115.58,36.729,83.598,82.069,95.998,157.89,27.334,118.65,77.461,36.737,34.457,6.4227,33.161,78.23,15.986,93.09,28.49,62.092,40.703,154.75,56.684,75.339,NaN,45.269,NaN,82.051,61.76,84.667,NaN,39.372,82.635,31.142,18.933,NaN,67.601,84.283,NaN,35.327,66.693,28.102,131.65,93.624,67.497,95.625,93.016,35.996,116.55,100.19,72.466,NaN,NaN,93.033,45.369,36.296,151.36,35.968,NaN,5.6937,NaN,82.414,116.78,92.356,16.057,114.75,73.268,NaN,35.503,16.505,29.655,66.86,136.77,76.647,44.457,NaN,67.973,49.17,32.837,7.2235,35.101,59.128,35.421,81.326,21.9,53.851,18.271,86.728,8.2907,88.599,34.988,94.856,34.457,101.89,84.729,59.199,46.404,59.79,128.96,111.23,102.47,28.786,NaN,45.751,28.737,29.037,82.421,27.426,7.5424,150.24,102.19,36.065,32.597,28.071,27.159,151.28,82.324,27.272,19.788,77.482,92.988,77.128,15.272,92.882,115.12,NaN,82.233,NaN,36.731,38.901,49.575,21.526,52.668,89.213,102.47,36.326,88.698,89.201,12.859,35.667,115.73,16.442,76.256,29.229,35.473,52.501,39.504,18.191,6.6699,15.864,NaN,30.571,26.938,27.368,93.848,36.754,36.564,6.9003,10.234,NaN,18.607,52.449,66.85,67.528,NaN,101.45,22.458,68.028,32.119,18.13,10.225,17.918,97.192,60.583,36.266,40.832,24.702,35.433,150.72,39.594,33.659,36.861,7.2392,42.659,40.319
78.325,82.589,90.292,9.2974,84.36,101.28,150.26,36.622,34.186,14.193,90.598,96.895,161.82,NaN,92.828,103.75,119.83,118.26,37.03,84.714,82.537,98.028,158,31.706,NaN,78.456,37.021,35.957,27.238,34.495,80.17,17.087,93.201,29.341,62.454,50.306,NaN,89.634,76.164,NaN,97.504,NaN,82.226,62.666,84.798,NaN,115.19,89.339,67.936,19.073,NaN,69.806,84.99,NaN,46.664,73.452,46.467,NaN,95.895,69.358,95.933,96.915,78.453,151.39,100.79,82.123,NaN,NaN,95.368,49.342,59.502,NaN,78.39,NaN,6.5614,NaN,89.304,116.89,92.822,28.908,115.1,73.45,NaN,61.093,18.107,30.855,68.048,136.92,76.764,44.596,NaN,73.864,63.368,34.334,7.9401,35.452,59.893,36.06,92.456,67.415,53.963,22.385,87.063,8.7753,88.864,35.339,97.2,34.567,102.04,84.821,72.357,59.855,59.903,129.64,112.77,114.15,29.306,NaN,63.5,30.088,33.191,82.661,29.392,8.3055,NaN,102.49,36.227,52.426,28.725,27.395,151.39,82.562,27.957,68.065,77.636,93.052,77.399,17.476,153.89,115.64,NaN,82.353,NaN,57.015,39.04,78.532,22.354,67.584,89.351,111.83,49.568,88.961,89.347,13.542,35.999,150.92,18.063,77.58,29.361,35.596,57.068,56.717,25.525,9.0027,33.185,NaN,33.071,27.059,28.834,96.021,36.87,37.108,7.0978,10.555,NaN,33.361,56.122,82.396,67.672,NaN,102.12,25.627,68.124,33.362,18.268,12.993,18.003,97.329,61.052,36.703,42.666,24.829,36.424,161.14,40.192,34.865,47.118,13.998,54.188,62.59
78.653,82.912,92.845,10.142,156.62,101.6,NaN,36.72,34.7,14.534,90.998,97.226,NaN,NaN,93.063,115.02,123.48,118.38,82.186,84.832,82.699,98.259,158.45,33.637,NaN,114.82,37.308,49.302,27.499,34.599,82.218,17.508,94.517,29.453,79.861,51.462,NaN,89.853,108.18,NaN,107.76,NaN,88.452,68.638,151.44,NaN,128.96,95.023,68.134,19.554,NaN,72.904,85.362,NaN,48.037,77.151,67.52,NaN,98.295,78.291,96.658,97.52,92.294,152.36,101.28,82.221,NaN,NaN,99.955,61.495,61.77,NaN,78.534,NaN,6.9315,NaN,89.78,117.59,93.267,30.121,115.64,83.723,NaN,61.25,18.533,30.932,68.171,139.31,77.56,45.285,NaN,82.594,63.666,36.756,8.0729,36.159,62.191,61.216,100.23,74.621,56.593,28.227,87.816,9.0333,89.8,35.593,97.332,35.637,102.29,151.48,73.347,67.83,62.733,158.88,112.9,114.29,29.805,NaN,76.949,30.232,33.357,82.898,29.566,19.462,NaN,110.29,36.367,52.587,30.127,27.94,151.52,87.201,28.074,73.513,78.572,93.298,77.501,17.601,154.11,119.13,NaN,82.652,NaN,58.036,42.925,78.729,27.268,67.766,89.502,112.71,50.26,89.069,89.781,13.942,36.091,NaN,22.37,77.721,29.507,67.98,64.131,62.536,28.267,9.1401,33.332,NaN,33.366,32.288,29.173,96.734,38.635,40.323,9.2004,10.671,NaN,39.197,56.632,83.493,67.929,NaN,102.46,31.74,73.515,34.466,18.92,13.134,29.058,101.46,61.29,37.459,81.56,30.758,37.401,161.29,40.294,35.554,47.233,14.186,61.065,72.3
