13.857,18.952,76.425,79.03,NaN,87.96,78.021,15.893,53.597,NaN,73.097,NaN,NaN,NaN,82.23,NaN,NaN,NaN,NaN,NaN,20.69,NaN,57.755,NaN,NaN,NaN,65.525,NaN,NaN,NaN,NaN,NaN,60.92,62.66,77.524,NaN,NaN,66.428,NaN,NaN,NaN,NaN,50.729,90.529,NaN,43.595,28.198,65.058,80.161,55.459,43.921
14.005,19.101,76.66,79.265,NaN,88.259,78.425,15.998,53.961,NaN,NaN,NaN,NaN,NaN,82.357,NaN,NaN,NaN,NaN,NaN,20.8,NaN,58.341,NaN,NaN,NaN,65.63,NaN,NaN,NaN,NaN,NaN,76,63.231,78.594,NaN,NaN,67.396,NaN,NaN,NaN,NaN,51.022,91.093,NaN,43.998,28.466,65.967,81.056,59.026,44.2
14.294,19.37,76.786,79.483,NaN,88.453,78.658,16.232,54.552,NaN,NaN,NaN,NaN,NaN,82.895,NaN,NaN,NaN,NaN,NaN,21.541,NaN,58.496,NaN,NaN,NaN,66.533,NaN,NaN,NaN,NaN,NaN,76.588,65.231,81.517,NaN,NaN,67.787,NaN,NaN,NaN,NaN,53.67,91.297,NaN,44.86,29.063,66.248,81.255,59.59,46.558
14.53,19.498,77.092,79.836,NaN,88.76,79.557,17.541,55.717,NaN,NaN,NaN,NaN,NaN,83.131,NaN,NaN,NaN,NaN,NaN,21.658,NaN,59.064,NaN,NaN,NaN,66.756,NaN,NaN,NaN,NaN,NaN,76.768,65.503,82.652,NaN,NaN,68.291,NaN,NaN,NaN,NaN,55.784,91.354,NaN,45.123,29.306,69.055,84.919,60.93,46.927
15.064,19.935,78.529,80.382,NaN,89.564,79.89,18.66,58.295,NaN,NaN,NaN,NaN,NaN,83.282,NaN,NaN,NaN,NaN,NaN,21.87,NaN,59.628,NaN,NaN,NaN,76.564,NaN,NaN,NaN,NaN,NaN,78.249,66.658,82.735,NaN,NaN,71.985,NaN,NaN,NaN,NaN,57.069,NaN,NaN,45.33,29.532,69.461,85.116,61.224,52.068
15.539,20.268,78.659,80.862,NaN,89.853,79.995,18.865,58.499,NaN,NaN,NaN,NaN,NaN,83.591,NaN,NaN,NaN,NaN,NaN,22.459,NaN,60.633,NaN,NaN,NaN,77.498,NaN,NaN,NaN,NaN,NaN,79.118,68.198,83.027,NaN,NaN,72.723,NaN,NaN,NaN,NaN,57.29,NaN,NaN,46.169,29.829,71.928,85.229,62.254,52.386
15.67,20.403,79.231,81.19,NaN,90.092,80.133,20.002,59.363,NaN,NaN,NaN,NaN,NaN,83.897,NaN,NaN,NaN,NaN,NaN,22.962,NaN,60.925,NaN,NaN,NaN,78.058,NaN,NaN,NaN,NaN,NaN,79.434,84.555,83.389,NaN,NaN,73.099,NaN,NaN,NaN,NaN,57.833,NaN,NaN,48.257,30.136,72.03,87.863,64.293,54.029
16.002,20.523,80.161,81.718,NaN,91.389,80.356,20.593,59.961,NaN,NaN,NaN,NaN,NaN,84.693,NaN,NaN,NaN,NaN,NaN,23.165,NaN,61.459,NaN,NaN,NaN,78.432,NaN,NaN,NaN,NaN,NaN,81.528,NaN,84.289,NaN,NaN,73.39,NaN,NaN,NaN,NaN,58.293,NaN,NaN,49.87,30.39,73.867,87.954,64.663,54.453
16.339,20.706,80.318,82.631,NaN,NaN,80.718,21.499,60.331,NaN,NaN,NaN,NaN,NaN,85.16,NaN,NaN,NaN,NaN,NaN,23.563,NaN,64.257,NaN,NaN,NaN,89.493,NaN,NaN,NaN,NaN,NaN,81.93,NaN,85.061,NaN,NaN,74.994,NaN,NaN,NaN,NaN,58.928,NaN,NaN,50.228,30.506,76.032,90.23,67.752,54.626
16.458,20.993,80.615,82.86,NaN,NaN,80.858,21.642,60.656,NaN,NaN,NaN,NaN,NaN,89.086,NaN,NaN,NaN,NaN,NaN,23.758,NaN,64.59,NaN,NaN,NaN,89.898,NaN,NaN,NaN,NaN,NaN,82.931,NaN,87.756,NaN,NaN,75.294,NaN,NaN,NaN,NaN,59.136,NaN,NaN,50.393,30.772,77.086,90.686,67.997,55.42
16.694,21.357,80.86,83.092,NaN,NaN,81.453,21.739,60.903,NaN,NaN,NaN,NaN,NaN,89.497,NaN,NaN,NaN,NaN,NaN,24.797,NaN,64.969,NaN,NaN,NaN,90.086,NaN,NaN,NaN,NaN,NaN,83.462,NaN,88.032,NaN,NaN,76.023,NaN,NaN,NaN,NaN,59.5,NaN,NaN,50.965,30.896,77.321,91.359,68.373,55.552
17.032,25.885,81.252,83.383,NaN,NaN,81.803,21.937,61.387,NaN,NaN,NaN,NaN,NaN,91.12,NaN,NaN,NaN,NaN,NaN,25.129,NaN,65.335,NaN,NaN,NaN,90.623,NaN,NaN,NaN,NaN,NaN,83.895,NaN,88.296,NaN,NaN,76.594,NaN,NaN,NaN,NaN,59.722,NaN,NaN,51.162,31.165,77.825,NaN,68.696,56.083
17.433,76.004,81.37,83.719,NaN,NaN,82.068,22.359,62.328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.119,NaN,67.014,NaN,NaN,NaN,90.733,NaN,NaN,NaN,NaN,NaN,84.197,NaN,NaN,NaN,NaN,77.196,NaN,NaN,NaN,NaN,60.194,NaN,NaN,52.594,31.79,78.381,NaN,69.121,57.266
17.795,76.585,81.527,84.128,NaN,NaN,82.325,22.637,62.522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.355,NaN,68.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.167,NaN,NaN,NaN,NaN,77.464,NaN,NaN,NaN,NaN,60.289,NaN,NaN,58.192,32.823,78.533,NaN,69.464,59.556
17.997,76.927,81.638,85.895,NaN,NaN,82.422,23.27,62.933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.432,NaN,68.389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.069,NaN,NaN,NaN,NaN,79.227,NaN,NaN,NaN,NaN,60.503,NaN,NaN,58.865,33.495,79.232,NaN,69.624,60.284
18.124,77.034,81.789,86.163,NaN,NaN,82.653,23.931,63.152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.419,NaN,70.116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.184,NaN,NaN,NaN,NaN,79.859,NaN,NaN,NaN,NaN,60.699,NaN,NaN,61.356,34.152,79.424,NaN,74.784,60.629
18.365,77.202,81.933,86.299,NaN,NaN,82.794,24.122,63.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.628,NaN,70.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.298,NaN,NaN,NaN,NaN,83.461,NaN,NaN,NaN,NaN,64.564,NaN,NaN,62.291,34.301,79.858,NaN,75.193,61.403
18.705,77.32,82.054,86.72,NaN,NaN,83.052,24.4,63.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.848,NaN,70.923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.464,NaN,NaN,NaN,NaN,84.392,NaN,NaN,NaN,NaN,64.724,NaN,NaN,62.596,34.701,80.917,NaN,78.616,66.465
19.304,77.43,82.55,86.994,NaN,NaN,83.289,25.273,63.918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.489,NaN,71.147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.724,NaN,NaN,NaN,NaN,71.095,NaN,NaN,62.991,35.899,81.425,NaN,79.032,69.265
19.572,77.554,82.693,87.561,NaN,NaN,85.154,25.667,64.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.193,NaN,71.488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.696,NaN,NaN,NaN,NaN,71.334,NaN,NaN,63.522,36.298,81.748,NaN,79.282,69.327
19.763,77.664,83.469,87.93,NaN,NaN,85.364,26.632,64.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.633,NaN,71.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.952,NaN,NaN,NaN,NaN,71.586,NaN,NaN,63.857,36.49,82.061,NaN,80.822,69.792
19.932,78.025,84.359,88.084,NaN,NaN,NaN,26.927,66.368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.229,NaN,71.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.053,NaN,NaN,NaN,NaN,72.259,NaN,NaN,63.995,36.699,82.823,NaN,81.457,72.065
20.095,78.292,84.652,88.382,NaN,NaN,NaN,27.272,66.464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.599,NaN,72.053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.031,NaN,NaN,NaN,NaN,75.917,NaN,NaN,64.27,36.931,83.161,NaN,84.517,72.269
20.296,78.599,84.985,88.631,NaN,NaN,NaN,27.422,66.996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.064,NaN,72.889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.22,NaN,NaN,NaN,NaN,75.993,NaN,NaN,64.835,37.259,83.428,NaN,84.789,74.827
20.431,78.733,85.365,90.08,NaN,NaN,NaN,29.728,67.602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.188,NaN,72.986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.997,NaN,NaN,NaN,NaN,78.716,NaN,NaN,66.451,37.474,84.156,NaN,85.899,76.028
21.665,79.56,85.52,90.194,NaN,NaN,NaN,30.692,67.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.301,NaN,73.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.054,NaN,NaN,66.556,38.323,84.387,NaN,86.182,76.589
21.865,79.723,85.656,91.055,NaN,NaN,NaN,30.798,69.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.06,NaN,74.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.401,NaN,NaN,67.484,38.8,84.647,NaN,87.65,77.425
