106.26,20.307,25.991,42.332,NaN,91.114,43.759,NaN,84.36,NaN,132.47,NaN,48.305,62.22,72.527,NaN,113.71,37.973,70.033,100.36,15.132,72.067,NaN,98.633,NaN,91.566,39.871,114.42,NaN,NaN,NaN,25.64,NaN,NaN,39.921,25.861,43.3,60.931,NaN,48.491,121.46,NaN,60.789,NaN,38.085,100.29,99.995,NaN,41.672,65.918,12.309,114.3,60.929,86.35,45.03,114.57,49.501,NaN,NaN,75.502,15.503,36.904,NaN,40.121,31.407,29.34,NaN,43.583,NaN,43.762,NaN,16.534,21.545,23.126,71.237,130.41,41.633,NaN,42.318,25.434,123.81,NaN,62.395,NaN,71.636,71.655,40.119,26.953,130.52,40.993,121.95,24.899,NaN,NaN,106.26,17.404,22.543,19.467,99.584,NaN,14.075,120.28,32.591,14.599,41.795,99.358,34.808,NaN,89.123,67.063,13.461,35.802,NaN,69.386,90.653,79.859,69.759,15.876,NaN,77.819,69.367,102.36,108.09,78.862,22.925,NaN,NaN,NaN,24.289,NaN,42.003,66.988,40.204,70.769,25.323,114.99,19.496,57.516,51.736,NaN,NaN,57.682,88.622,72.947,55.493,37.706,96.779,45.759,120.43,15.768,NaN,25.893,116.66,55.023,28.395,27.865,32.566,35.908,40.369,19.291,27.174,39.369,NaN,88.692,64.699,64.891,41.798,97.655,20.1,6.225,NaN,27.696,35.76,8.1354,NaN,NaN,86.031,107.14,61.466,21.26,50.508,53.432,89.332,46.34,27.76,25.664,24.198,60.131,26.704,NaN,24.963,24.964
106.53,20.505,26.4,67.316,NaN,118.75,43.86,NaN,84.834,NaN,132.93,NaN,48.868,62.404,72.859,NaN,113.95,54.395,79.832,111.42,19.203,72.768,NaN,108.89,NaN,125.65,41.356,114.56,NaN,NaN,NaN,26.386,NaN,NaN,45.826,26.4,43.756,61.615,NaN,53.127,121.58,NaN,60.937,NaN,38.2,100.81,101.32,NaN,41.939,67.914,12.67,114.8,61.129,86.489,45.299,115.76,51.103,NaN,NaN,75.683,18.691,37.029,NaN,41.36,31.525,30.656,NaN,NaN,NaN,43.862,NaN,17.299,25.86,23.699,100.15,NaN,41.798,NaN,42.837,25.771,123.96,NaN,62.502,NaN,72.005,71.905,41.267,27.06,130.83,47.373,122.56,25.037,NaN,NaN,107.52,19.339,25.625,20.067,99.686,NaN,20.095,124.3,34.102,19.221,41.873,100.19,36.57,NaN,90.747,72.185,13.955,53.483,NaN,76.282,116.19,80.438,70.615,16.759,NaN,99.525,91.027,102.68,NaN,89.392,23.069,NaN,NaN,NaN,25.561,NaN,43.582,67.119,41.299,NaN,25.874,115.79,25.072,58.221,51.823,NaN,NaN,57.8,107.31,75.068,55.603,60.607,96.865,64.707,130.85,15.907,NaN,38.427,NaN,55.156,33.6,28.158,37.102,37.618,41.061,20.574,27.529,39.564,NaN,89.32,66.425,71.236,72.125,117.35,21.36,6.7971,NaN,29.309,36.929,8.2609,NaN,NaN,86.359,107.38,66.237,21.394,62.282,68.219,NaN,62.839,27.893,26.517,26.126,60.797,30.201,NaN,25.158,25.136
106.82,22.519,27.152,71.265,NaN,119.29,58.962,NaN,113.21,NaN,NaN,NaN,48.991,62.586,72.991,NaN,114.3,57.054,80.447,112.69,19.493,72.9,NaN,NaN,NaN,126.08,41.472,115.75,NaN,NaN,NaN,71.334,NaN,NaN,62.136,26.531,43.862,62.52,NaN,60.728,122.12,NaN,61.069,NaN,38.8,105.76,101.44,NaN,42.307,68.23,13.009,115.04,61.322,114.83,46.154,116.13,70.836,NaN,NaN,76.282,19.039,49.223,NaN,41.47,32.327,33.307,NaN,NaN,NaN,52.235,NaN,18.528,26.471,23.86,106.33,NaN,42.321,NaN,44.951,25.925,NaN,NaN,64.986,NaN,72.23,91.097,41.471,33.306,130.92,47.583,NaN,25.324,NaN,NaN,112.15,19.665,27.222,20.228,100.22,NaN,21.056,124.42,34.231,19.489,61.336,107.3,45.807,NaN,108.93,72.525,14.073,54.585,NaN,85.858,118.78,81.114,95.135,19.601,NaN,121.31,107.56,103.32,NaN,96.363,24.035,NaN,NaN,NaN,25.669,NaN,60.768,67.193,41.4,NaN,26.366,116.19,25.305,61.305,52.402,NaN,NaN,58.766,107.78,79.622,70.864,60.728,99.65,64.832,NaN,18.722,NaN,41.968,NaN,59.77,51.534,84.381,41.889,37.962,41.821,26.609,27.853,39.902,NaN,114.81,72.192,71.331,72.263,118.9,23.19,8.1573,NaN,30.207,36.995,10.687,NaN,NaN,86.685,NaN,67.467,23.929,64.719,68.33,NaN,67.988,36.46,35.585,26.393,67.465,34.76,NaN,25.861,25.685
107.39,23.577,27.454,84.518,NaN,119.86,59.564,NaN,128.32,NaN,NaN,NaN,49.127,68.228,73.239,NaN,114.84,57.822,81.1,NaN,20.068,73.028,NaN,NaN,NaN,126.4,46.449,116.15,NaN,NaN,NaN,71.788,NaN,NaN,71.556,27.238,58.969,66.757,NaN,67.093,NaN,NaN,62.002,NaN,44.861,105.98,101.69,NaN,46.427,69.413,13.13,NaN,91.032,115.08,47.634,116.29,70.981,NaN,NaN,113.85,21.268,49.422,NaN,41.629,35.805,50.371,NaN,NaN,NaN,52.673,NaN,19.004,26.692,24.306,113.41,NaN,66.394,NaN,45.056,26.574,NaN,NaN,66.3,NaN,72.487,99.959,41.609,33.539,NaN,48.666,NaN,26.394,NaN,NaN,113.41,20.13,33.294,20.298,112.02,NaN,21.203,125.68,38.607,20.064,71.251,107.38,48.036,NaN,NaN,86.068,15.742,57.324,NaN,86.026,119.85,84.361,100.08,20.203,NaN,NaN,107.7,105.77,NaN,100.09,24.298,NaN,NaN,NaN,25.926,NaN,60.997,67.331,41.659,NaN,27.425,128.88,25.465,61.424,52.527,NaN,NaN,72.081,107.9,79.796,71.964,61.336,99.761,67.896,NaN,18.859,NaN,42.331,NaN,60.992,54.95,85.357,42.017,38.16,41.93,26.752,29.072,40.03,NaN,130.81,74.424,71.515,72.959,119.01,23.441,13.771,NaN,33.332,37.171,10.843,NaN,NaN,90.085,NaN,67.596,24.204,65.455,69.319,NaN,68.368,37.041,44.363,41.39,68.931,34.854,NaN,26.537,25.891
112.69,23.706,32.662,86.081,NaN,120.25,59.694,NaN,NaN,NaN,NaN,NaN,49.366,71.928,74.127,NaN,115.02,60.606,84.418,NaN,21.254,73.425,NaN,NaN,NaN,NaN,67.933,116.28,NaN,NaN,NaN,86.294,NaN,NaN,71.701,38.839,59.588,67.74,NaN,73.084,NaN,NaN,62.698,NaN,45.818,116.07,102.31,NaN,62.355,69.557,18.068,NaN,94.958,115.47,48.158,116.38,71.468,NaN,NaN,114.19,23.17,49.818,NaN,42.235,36.569,54.305,NaN,NaN,NaN,57.825,NaN,19.152,27.825,24.734,113.75,NaN,67.02,NaN,45.196,32.33,NaN,NaN,66.421,NaN,72.736,105.96,42.23,41.403,NaN,48.8,NaN,27.471,NaN,NaN,113.8,21.485,35.562,22.51,112.69,NaN,22.926,126.65,38.867,21.252,72.005,107.89,48.154,NaN,NaN,86.16,15.87,62.166,NaN,86.197,120.5,84.521,105.98,20.327,NaN,NaN,108.59,NaN,NaN,101.34,27.459,NaN,NaN,NaN,26.43,NaN,61.129,70.86,48.33,NaN,27.794,130.85,26.304,63.373,60.915,NaN,NaN,72.287,108.93,87.457,72.397,66.413,99.86,68.02,NaN,20.194,NaN,46.451,NaN,66.417,59.732,85.503,45.771,39.957,42.066,26.92,30.22,40.153,NaN,NaN,75.394,71.666,87.667,NaN,24.856,17.589,NaN,33.457,37.366,11.001,NaN,NaN,90.889,NaN,72.33,25.628,65.566,72.221,NaN,68.525,37.425,44.494,41.467,69.065,36.924,NaN,26.634,26.729
113.33,24.969,33.13,99.289,NaN,120.52,59.836,NaN,NaN,NaN,NaN,NaN,50.333,72.081,89.389,NaN,116.18,64.755,109.56,NaN,22.822,77.966,NaN,NaN,NaN,NaN,68.193,116.39,NaN,NaN,NaN,86.691,NaN,NaN,72.067,39.652,60.364,68.326,NaN,79.123,NaN,NaN,63.351,NaN,45.938,116.39,102.65,NaN,62.639,69.696,19.488,NaN,98.986,116.13,53.022,117.09,71.598,NaN,NaN,114.53,25.62,64.293,NaN,42.33,36.94,64.723,NaN,NaN,NaN,67.902,NaN,19.502,35.588,25.128,113.83,NaN,67.125,NaN,45.785,32.572,NaN,NaN,71.381,NaN,72.957,114.86,42.333,41.649,NaN,59.292,NaN,28.859,NaN,NaN,114.83,21.656,36.436,22.772,117.57,NaN,23.23,126.79,48.159,22.824,72.301,108.62,52.894,NaN,NaN,88.913,19.01,64.417,NaN,87.689,120.79,87.694,126.08,20.765,NaN,NaN,109.99,NaN,NaN,103.58,35.151,NaN,NaN,NaN,26.537,NaN,62.068,71.233,53.071,NaN,27.895,130.98,26.393,63.494,62.069,NaN,NaN,74.269,109.05,87.801,73.688,66.534,105.8,71.647,NaN,20.36,NaN,62.305,NaN,66.986,60.991,87.649,45.901,49.329,42.294,27.028,30.337,41.277,NaN,NaN,80.279,73.198,99.357,NaN,25.056,17.736,NaN,35.559,37.554,12.672,NaN,NaN,96.082,NaN,77.315,26.008,65.99,72.893,NaN,71.433,37.531,45.868,41.629,72.2,36.994,NaN,27.163,27.492
130.63,27.186,35.164,100.12,NaN,120.78,75.557,NaN,NaN,NaN,NaN,NaN,88.03,85.301,107.09,NaN,NaN,67.901,109.69,NaN,38.004,81.046,NaN,NaN,NaN,NaN,71.591,117.11,NaN,NaN,NaN,87.682,NaN,NaN,73.023,46.718,72.013,68.851,NaN,79.856,NaN,NaN,64.965,NaN,50.359,116.61,103.3,NaN,68.272,70.615,20.065,NaN,99.355,120.54,55.364,117.46,72.215,NaN,NaN,114.78,25.831,64.889,NaN,46.463,38.287,67.955,NaN,NaN,NaN,68.037,NaN,20.499,41.02,25.834,115.53,NaN,67.681,NaN,46.127,35.929,NaN,NaN,74.423,NaN,73.215,119.79,46.428,41.924,NaN,61.527,NaN,33.162,NaN,NaN,114.96,22.124,36.635,22.936,118.29,NaN,23.701,NaN,49.004,36.426,72.879,NaN,53.995,NaN,NaN,97.045,19.338,64.688,NaN,87.913,121.58,87.9,126.2,21.073,NaN,NaN,110.13,NaN,NaN,103.7,35.301,NaN,NaN,NaN,38.15,NaN,80.036,71.701,55.497,NaN,29.974,NaN,26.522,68.364,70.69,NaN,NaN,75.301,109.55,91.461,73.833,66.994,105.95,73.097,NaN,22.369,NaN,62.625,NaN,67.091,62.432,87.751,52.251,55.369,42.441,30.353,33.262,41.401,NaN,NaN,91.447,80.503,102.65,NaN,25.902,19.485,NaN,42.836,37.99,12.772,NaN,NaN,106,NaN,79.779,26.699,67.736,73.023,NaN,72.036,41.587,45.997,42.234,72.321,37.554,NaN,27.897,27.635
130.82,28.818,38.076,107.63,NaN,121.35,75.924,NaN,NaN,NaN,NaN,NaN,88.259,85.667,NaN,NaN,NaN,68.038,120.71,NaN,39.904,85.517,NaN,NaN,NaN,NaN,73.348,117.49,NaN,NaN,NaN,99.395,NaN,NaN,86.35,46.841,76.005,69.268,NaN,84.319,NaN,NaN,65.168,NaN,86.393,117.49,108.48,NaN,72.116,70.861,20.757,NaN,99.681,NaN,56.052,118.15,82.599,NaN,NaN,115.09,27.229,85.388,NaN,47.257,38.563,70.64,NaN,NaN,NaN,69.335,NaN,20.997,41.795,37.37,116.73,NaN,67.803,NaN,46.264,38.407,NaN,NaN,74.715,NaN,99.792,120.49,67.315,44.826,NaN,62.018,NaN,33.356,NaN,NaN,NaN,22.262,38.003,29.932,118.39,NaN,23.955,NaN,60.101,36.537,85.897,NaN,60.923,NaN,NaN,97.289,20.09,64.82,NaN,89.896,122.06,88.602,126.57,26.908,NaN,NaN,116.44,NaN,NaN,106.6,37.87,NaN,NaN,NaN,38.387,NaN,80.156,72.127,55.635,NaN,30.089,NaN,26.673,82.39,71.361,NaN,NaN,79.82,109.7,92.763,74.172,70.804,106.16,103.28,NaN,23.002,NaN,62.733,NaN,68.667,62.57,89.123,52.999,61.116,42.564,33.392,33.492,41.804,NaN,NaN,91.567,86.422,105.89,NaN,26.587,19.69,NaN,48.053,38.487,17.762,NaN,NaN,106.09,NaN,79.886,29.922,69.323,73.333,NaN,72.396,42.231,57.271,42.331,72.63,37.668,NaN,28.028,27.997
131.93,29.152,47.74,107.76,NaN,121.62,76.001,NaN,NaN,NaN,NaN,NaN,88.462,85.996,NaN,NaN,NaN,73.671,121.4,NaN,41.992,85.668,NaN,NaN,NaN,NaN,74.18,118.19,NaN,NaN,NaN,99.692,NaN,NaN,88.602,48.65,97.834,72.188,NaN,84.432,NaN,NaN,65.5,NaN,87.094,117.59,108.59,NaN,72.299,77.805,21.767,NaN,100.14,NaN,64.019,NaN,86.151,NaN,NaN,115.55,29.296,85.704,NaN,48.134,39.035,80.056,NaN,NaN,NaN,69.395,NaN,22.936,41.903,37.653,117.08,NaN,99.647,NaN,46.426,38.541,NaN,NaN,74.832,NaN,100.12,130.48,67.914,44.952,NaN,62.872,NaN,47.918,NaN,NaN,NaN,22.396,38.139,31.862,130.69,NaN,24.322,NaN,68.922,38,86.126,NaN,61.059,NaN,NaN,100.15,20.202,72.058,NaN,90.762,122.46,88.963,127.25,30.095,NaN,NaN,122.09,NaN,NaN,106.74,38,NaN,NaN,NaN,42.307,NaN,99.35,84.348,64.398,NaN,32.826,NaN,29.063,82.586,73.248,NaN,NaN,81.234,110.31,98.937,76.787,70.917,106.69,106.75,NaN,23.165,NaN,66.997,NaN,68.803,65.848,89.265,53.119,61.235,45.802,33.536,34.486,42.73,NaN,NaN,93.631,86.986,106.06,NaN,26.693,20.23,NaN,48.208,39.425,18.595,NaN,NaN,115.08,NaN,84.349,30.217,69.402,73.699,NaN,85.461,42.339,67,46.428,72.82,37.989,NaN,28.594,29.691
132.48,31.234,48.37,112.8,NaN,NaN,77.295,NaN,NaN,NaN,NaN,NaN,89.196,86.091,NaN,NaN,NaN,82.557,122.41,NaN,42.553,86.797,NaN,NaN,NaN,NaN,84.552,119.05,NaN,NaN,NaN,100.36,NaN,NaN,89.892,49.67,98.019,73.423,NaN,86.354,NaN,NaN,83.962,NaN,87.383,130.42,108.75,NaN,84.327,87.667,24.537,NaN,101.6,NaN,70.649,NaN,86.631,NaN,NaN,NaN,31.417,86.558,NaN,66.79,39.371,84.205,NaN,NaN,NaN,70.66,NaN,24.022,50.142,37.935,118.16,NaN,99.765,NaN,46.837,41.968,NaN,NaN,89.825,NaN,103.41,130.83,68.061,45.925,NaN,63,NaN,54.599,NaN,NaN,NaN,22.532,41.987,32.191,130.81,NaN,25.827,NaN,69.531,38.134,86.662,NaN,61.127,NaN,NaN,100.22,23.895,72.156,NaN,91.091,NaN,90.77,128.23,30.202,NaN,NaN,122.33,NaN,NaN,107.06,38.168,NaN,NaN,NaN,46.458,NaN,99.732,84.461,64.506,NaN,36.776,NaN,29.171,86.204,77.304,NaN,NaN,86.062,121.72,100.05,87.881,71.361,111.88,116.25,NaN,23.288,NaN,68.067,NaN,71.231,72.203,99.35,58.198,68.219,55.488,39.304,35.559,45.99,NaN,NaN,93.765,100.16,106.43,NaN,29.354,21.538,NaN,60.797,41.163,19.019,NaN,NaN,115.47,NaN,86.295,30.333,71.263,78.661,NaN,85.552,48.131,67.118,51.085,79.753,39.422,NaN,29.83,29.839
NaN,31.485,49.136,113.8,NaN,NaN,87.302,NaN,NaN,NaN,NaN,NaN,89.332,86.357,NaN,NaN,NaN,85.757,126.09,NaN,43.519,87.461,NaN,NaN,NaN,NaN,84.624,NaN,NaN,NaN,NaN,111.96,NaN,NaN,89.989,50.318,108.44,73.782,NaN,86.47,NaN,NaN,84.092,NaN,87.498,132.06,109.59,NaN,85.787,87.794,24.638,NaN,105.62,NaN,70.819,NaN,86.763,NaN,NaN,NaN,31.825,100.13,NaN,67.298,45.82,84.434,NaN,NaN,NaN,70.765,NaN,24.49,50.383,50.388,125.03,NaN,101.59,NaN,46.972,42.34,NaN,NaN,90.793,NaN,107.75,131.03,71.288,59.751,NaN,64.863,NaN,54.764,NaN,NaN,NaN,25.074,42.103,32.503,NaN,NaN,25.954,NaN,72.964,41.997,99.633,NaN,61.728,NaN,NaN,106.19,24.905,80.018,NaN,91.465,NaN,91.088,128.9,30.328,NaN,NaN,124.33,NaN,NaN,111.63,38.261,NaN,NaN,NaN,62.767,NaN,100.14,85.864,71.858,NaN,36.892,NaN,29.363,86.368,80.014,NaN,NaN,87.688,NaN,100.22,98.666,72.265,114.82,125.06,NaN,24.366,NaN,68.298,NaN,72.052,75.352,100.13,60.554,86.7,55.606,44.671,35.657,46.137,NaN,NaN,99.689,105.63,107.36,NaN,30.333,22.006,NaN,61.129,41.29,19.264,NaN,NaN,116.14,NaN,87.068,34.863,71.366,86.696,NaN,85.818,48.232,84.351,51.196,79.894,39.569,NaN,31.464,45.997
NaN,31.954,49.73,114.51,NaN,NaN,97.825,NaN,NaN,NaN,NaN,NaN,89.746,100.17,NaN,NaN,NaN,86.992,NaN,NaN,51.003,89.432,NaN,NaN,NaN,NaN,84.765,NaN,NaN,NaN,NaN,112.37,NaN,NaN,91.13,51.683,113.75,74.422,NaN,103.29,NaN,NaN,87.954,NaN,89.881,NaN,109.68,NaN,85.995,91.47,25.031,NaN,105.83,NaN,70.934,NaN,87.088,NaN,NaN,NaN,32.332,100.95,NaN,67.488,46.019,87.649,NaN,NaN,NaN,72.636,NaN,26.121,64.415,60.348,125.29,NaN,105.95,NaN,47.396,45.855,NaN,NaN,96.155,NaN,116.28,NaN,71.591,70.659,NaN,65.015,NaN,62.389,NaN,NaN,NaN,26.364,44.817,32.589,NaN,NaN,34.823,NaN,79.782,52.188,105.98,NaN,62.02,NaN,NaN,117.13,25.025,80.12,NaN,92.813,NaN,92.621,NaN,30.79,NaN,NaN,NaN,NaN,NaN,112.71,40.203,NaN,NaN,NaN,68.325,NaN,101.62,85.964,75.793,NaN,37.272,NaN,29.463,91.102,80.131,NaN,NaN,88.899,NaN,100.6,98.796,77.489,130.83,NaN,NaN,24.433,NaN,68.529,NaN,72.534,75.492,100.2,67.16,88.429,68.361,48.125,38.163,46.9,NaN,NaN,101.09,106.35,131.85,NaN,32.602,25.366,NaN,61.564,43.59,20.059,NaN,NaN,120.55,NaN,106,36.462,72.258,87.534,NaN,85.999,64.296,84.471,60.192,86.068,39.9,NaN,31.57,48.266
NaN,33.156,49.867,129.68,NaN,NaN,102.19,NaN,NaN,NaN,NaN,NaN,90.415,106.21,NaN,NaN,NaN,87.361,NaN,NaN,52.173,90.097,NaN,NaN,NaN,NaN,85.468,NaN,NaN,NaN,NaN,113.5,NaN,NaN,91.468,51.802,113.9,79.653,NaN,106.74,NaN,NaN,88.096,NaN,90.555,NaN,NaN,NaN,86.085,95.847,25.736,NaN,106,NaN,71.823,NaN,87.231,NaN,NaN,NaN,34.824,113.53,NaN,67.966,46.141,87.794,NaN,NaN,NaN,72.734,NaN,26.638,64.526,62.048,131.95,NaN,106.67,NaN,47.561,62.764,NaN,NaN,96.346,NaN,116.39,NaN,84.521,70.967,NaN,66.794,NaN,76.281,NaN,NaN,NaN,26.527,45.833,34.461,NaN,NaN,36.423,NaN,79.893,52.83,114.95,NaN,63.972,NaN,NaN,120.53,25.123,91.08,NaN,92.936,NaN,92.787,NaN,31.066,NaN,NaN,NaN,NaN,NaN,112.85,40.718,NaN,NaN,NaN,72.347,NaN,105.73,86.091,75.928,NaN,38.191,NaN,33.72,91.231,86.722,NaN,NaN,95.43,NaN,100.72,99.896,79.694,130.93,NaN,NaN,24.829,NaN,70.84,NaN,73.238,90.893,106.06,67.259,88.599,68.496,48.599,38.368,57.991,NaN,NaN,101.6,106.45,132.02,NaN,36.284,25.427,NaN,62.029,71.93,20.932,NaN,NaN,120.66,NaN,106.16,36.985,72.914,90.788,NaN,86.087,71.317,98.457,60.918,86.163,46.363,NaN,33.457,50.491
NaN,33.267,50.293,129.86,NaN,NaN,108.48,NaN,NaN,NaN,NaN,NaN,90.719,106.53,NaN,NaN,NaN,94.98,NaN,NaN,52.837,90.233,NaN,NaN,NaN,NaN,86.082,NaN,NaN,NaN,NaN,117.52,NaN,NaN,91.563,55.258,122.49,83.187,NaN,106.89,NaN,NaN,88.219,NaN,91.025,NaN,NaN,NaN,86.382,96.062,25.871,NaN,106.76,NaN,72.42,NaN,88.861,NaN,NaN,NaN,35.57,113.89,NaN,71.622,50.362,103.35,NaN,NaN,NaN,74.417,NaN,26.76,65.391,69.339,132.06,NaN,106.79,NaN,48.559,66.268,NaN,NaN,99.231,NaN,117.1,NaN,84.629,71.295,NaN,69.069,NaN,76.436,NaN,NaN,NaN,26.659,48.032,36.569,NaN,NaN,36.901,NaN,84.896,57.329,119.69,NaN,64.322,NaN,NaN,126.35,25.968,91.186,NaN,102.64,NaN,99.999,NaN,33.433,NaN,NaN,NaN,NaN,NaN,113.28,40.859,NaN,NaN,NaN,84.99,NaN,105.82,99.75,78.752,NaN,39.004,NaN,33.825,91.568,87.461,NaN,NaN,95.53,NaN,104.07,100.13,79.794,NaN,NaN,NaN,25.392,NaN,71.794,NaN,79.955,91.113,106.19,67.73,90.762,78.752,48.738,38.887,58.133,NaN,NaN,103.02,107.12,NaN,NaN,36.426,28.806,NaN,70.432,77.491,22.122,NaN,NaN,130.99,NaN,113.49,38.388,73.017,90.986,NaN,86.363,72.822,107.29,61.159,86.348,47.549,NaN,35.596,51.104
NaN,35.095,50.541,130.76,NaN,NaN,108.63,NaN,NaN,NaN,NaN,NaN,91.091,106.85,NaN,NaN,NaN,95.081,NaN,NaN,53.367,95.48,NaN,NaN,NaN,NaN,87.855,NaN,NaN,NaN,NaN,130.25,NaN,NaN,98.323,55.371,123.22,95.055,NaN,107.26,NaN,NaN,95.291,NaN,91.129,NaN,NaN,NaN,86.485,96.321,26.008,NaN,107.28,NaN,72.566,NaN,89.392,NaN,NaN,NaN,36.803,114.25,NaN,73.37,50.891,109.58,NaN,NaN,NaN,74.495,NaN,26.926,65.734,69.436,NaN,NaN,114.56,NaN,48.996,68.336,NaN,NaN,107.6,NaN,117.48,NaN,84.753,72.003,NaN,73.523,NaN,77.048,NaN,NaN,NaN,29.034,48.493,41.79,NaN,NaN,37.088,NaN,87.037,58.921,119.96,NaN,64.964,NaN,NaN,126.45,26.423,105.96,NaN,102.76,NaN,103.77,NaN,33.605,NaN,NaN,NaN,NaN,NaN,117.11,41.774,NaN,NaN,NaN,85.862,NaN,106.76,105.97,86.085,NaN,44.857,NaN,37.73,106.66,87.59,NaN,NaN,97.181,NaN,104.73,113.43,86.987,NaN,NaN,NaN,25.506,NaN,72.128,NaN,80.066,91.217,108.78,68.597,102.09,91.163,57.697,39.1,60.17,NaN,NaN,104.94,112.46,NaN,NaN,37.132,28.933,NaN,70.797,80.125,22.659,NaN,NaN,NaN,NaN,114.52,38.925,73.361,91.548,NaN,86.657,73.095,115.93,65.426,86.486,47.702,NaN,35.803,56.033
NaN,36.966,50.672,131.14,NaN,NaN,122.35,NaN,NaN,NaN,NaN,NaN,91.466,107.45,NaN,NaN,NaN,95.485,NaN,NaN,57.321,95.624,NaN,NaN,NaN,NaN,100.22,NaN,NaN,NaN,NaN,130.68,NaN,NaN,98.467,60.957,NaN,95.196,NaN,115.2,NaN,NaN,103.33,NaN,91.466,NaN,NaN,NaN,87.8,101.66,26.137,NaN,130.83,NaN,72.936,NaN,89.916,NaN,NaN,NaN,37.03,124.52,NaN,74.185,51.165,109.7,NaN,NaN,NaN,74.703,NaN,27.999,66.153,70.681,NaN,NaN,114.82,NaN,49.368,69.404,NaN,NaN,107.86,NaN,117.72,NaN,85.688,72.201,NaN,74.122,NaN,80.519,NaN,NaN,NaN,38.306,48.596,41.867,NaN,NaN,37.491,NaN,87.557,59.696,120.5,NaN,68.567,NaN,NaN,129.36,26.794,116.11,NaN,109.58,NaN,103.9,NaN,35.028,NaN,NaN,NaN,NaN,NaN,NaN,41.905,NaN,NaN,NaN,85.988,NaN,106.9,106.09,90.882,NaN,45.005,NaN,37.867,113.41,100.1,NaN,NaN,97.288,NaN,104.93,113.57,90.724,NaN,NaN,NaN,25.996,NaN,72.327,NaN,80.352,96.297,109.54,69.035,102.66,96.853,66.294,42.563,60.297,NaN,NaN,105.78,112.56,NaN,NaN,37.199,30.337,NaN,86.623,81.359,22.93,NaN,NaN,NaN,NaN,131.68,39.389,74.459,95.891,NaN,86.764,73.47,116.87,66.253,87.062,47.858,NaN,41.831,56.15
NaN,37.135,52.037,131.39,NaN,NaN,122.55,NaN,NaN,NaN,NaN,NaN,91.559,112.96,NaN,NaN,NaN,100.65,NaN,NaN,58.915,101.38,NaN,NaN,NaN,NaN,107.62,NaN,NaN,NaN,NaN,130.82,NaN,NaN,98.696,61.128,NaN,96.751,NaN,119.7,NaN,NaN,103.47,NaN,98.317,NaN,NaN,NaN,87.898,104.58,26.602,NaN,NaN,NaN,73.251,NaN,91.563,NaN,NaN,NaN,38.007,124.92,NaN,84.489,51.29,110.32,NaN,NaN,NaN,74.828,NaN,29.529,69.366,71.217,NaN,NaN,116.2,NaN,49.501,72.357,NaN,NaN,108.12,NaN,118.9,NaN,86.085,80.47,NaN,75.07,NaN,80.752,NaN,NaN,NaN,38.394,50.332,48.997,NaN,NaN,37.931,NaN,108.46,61.555,125.05,NaN,68.69,NaN,NaN,129.49,29.255,116.22,NaN,109.7,NaN,105.55,NaN,35.6,NaN,NaN,NaN,NaN,NaN,NaN,43.155,NaN,NaN,NaN,86.088,NaN,107.18,106.26,91.058,NaN,57.534,NaN,40.136,113.65,103.59,NaN,NaN,100.15,NaN,106.88,114.79,91.148,NaN,NaN,NaN,31.461,NaN,85.587,NaN,85.925,98.285,109.66,71.589,104.2,98.663,67.482,43.163,66.358,NaN,NaN,105.95,121.81,NaN,NaN,37.598,30.465,NaN,87.688,87.694,23.458,NaN,NaN,NaN,NaN,NaN,40.263,95.38,96.293,NaN,100.21,73.584,120.53,66.391,87.683,52.294,NaN,41.935,82.994
NaN,38.341,52.166,131.51,NaN,NaN,123.45,NaN,NaN,NaN,NaN,NaN,91.958,113.56,NaN,NaN,NaN,117.36,NaN,NaN,59.025,103.16,NaN,NaN,NaN,NaN,107.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.826,64.581,NaN,96.892,NaN,120.34,NaN,NaN,124.09,NaN,98.464,NaN,NaN,NaN,88.764,105.06,26.762,NaN,NaN,NaN,74.593,NaN,91.917,NaN,NaN,NaN,38.132,125.15,NaN,84.758,51.734,118.58,NaN,NaN,NaN,75.103,NaN,29.592,69.449,71.9,NaN,NaN,119.66,NaN,50.324,85.855,NaN,NaN,111.32,NaN,121.64,NaN,100.09,85.861,NaN,75.293,NaN,83.26,NaN,NaN,NaN,39.019,50.884,50.141,NaN,NaN,66.971,NaN,108.59,62.133,126.08,NaN,69.689,NaN,NaN,NaN,29.36,117.15,NaN,110.32,NaN,109.57,NaN,37.973,NaN,NaN,NaN,NaN,NaN,NaN,43.285,NaN,NaN,NaN,86.529,NaN,107.28,107.76,91.196,NaN,57.637,NaN,40.63,115.53,105.77,NaN,NaN,102.29,NaN,107.35,114.94,91.263,NaN,NaN,NaN,31.691,NaN,86.093,NaN,86.66,98.421,111.39,72.624,104.52,99.648,67.683,43.286,72.532,NaN,NaN,106.86,125.03,NaN,NaN,39.635,31.484,NaN,88.263,87.8,23.658,NaN,NaN,NaN,NaN,NaN,42.394,95.93,98.696,NaN,100.29,75.093,NaN,67.901,90.937,52.419,NaN,45.1,84.329
