6.431000000000000050e+00,6.488000000000000433e+00
1.453800000000000026e+01,1.459200000000000053e+01
1.514400000000000013e+01,1.516699999999999982e+01
3.327600000000000335e+01,3.339900000000000091e+01
3.596600000000000108e+01,3.619500000000000028e+01
6.203000000000000114e+01,6.208500000000000085e+01
6.780100000000000193e+01,6.814600000000000080e+01
7.342000000000000171e+01,7.352400000000000091e+01
7.696399999999999864e+01,7.701699999999999591e+01
7.756300000000000239e+01,7.764300000000000068e+01
7.844299999999999784e+01,7.849599999999999511e+01
7.849899999999999523e+01,7.850799999999999557e+01
8.016599999999999682e+01,8.024500000000000455e+01
8.219100000000000250e+01,8.265200000000000102e+01
8.286700000000000443e+01,8.315099999999999625e+01
8.371600000000000819e+01,8.391599999999999682e+01
8.615200000000000102e+01,8.627200000000000557e+01
8.640300000000000580e+01,8.658700000000000330e+01
8.699200000000000443e+01,8.715300000000000580e+01
8.733100000000000307e+01,8.751699999999999591e+01
8.780700000000000216e+01,8.797800000000000864e+01
8.894800000000000750e+01,8.942300000000000182e+01
8.975400000000000489e+01,8.988200000000000500e+01
9.278300000000000125e+01,9.312000000000000455e+01
9.321300000000000807e+01,9.338700000000000045e+01
9.344200000000000728e+01,9.365900000000000603e+01
9.382699999999999818e+01,9.397299999999999898e+01
9.592900000000000205e+01,9.600900000000000034e+01
9.661100000000000421e+01,9.671000000000000796e+01
9.673300000000000409e+01,9.694200000000000728e+01
9.712099999999999511e+01,9.737399999999999523e+01
9.745100000000000762e+01,9.772500000000000853e+01
1.000210000000000008e+02,1.003340000000000032e+02
1.023949999999999960e+02,1.025450000000000017e+02
1.102639999999999958e+02,1.103220000000000027e+02
1.124020000000000010e+02,1.125079999999999956e+02
1.137590000000000003e+02,1.139380000000000024e+02
1.159090000000000060e+02,1.159590000000000032e+02
1.182190000000000083e+02,1.182420000000000044e+02
1.182650000000000006e+02,1.183359999999999985e+02
1.184639999999999986e+02,1.186250000000000000e+02
1.211719999999999970e+02,1.212660000000000053e+02
1.373439999999999941e+02,1.374470000000000027e+02
1.376330000000000098e+02,1.377729999999999961e+02
1.489350000000000023e+02,1.490070000000000050e+02
1.512830000000000155e+02,1.514440000000000168e+02
1.523710000000000093e+02,1.525030000000000143e+02
1.561500000000000057e+02,1.562069999999999936e+02
1.565210000000000150e+02,1.567040000000000077e+02
1.570860000000000127e+02,1.572640000000000100e+02
1.591680000000000064e+02,1.592770000000000152e+02
1.610570000000000164e+02,1.611589999999999918e+02
