1.374926940325333291e+01
1.275651970506664590e+01
7.635106337493300366e+00
6.762155178666671596e+00
6.499978535946650204e+00
5.887316706986651660e+00
5.202887766293334160e+00
4.582922626879999406e+00
4.089307901226655773e+00
4.058494347519995493e+00
