68.597,NaN,67.594,14.496,60.763,80.651,NaN,69.758,88.846,66.256,NaN,78.226,78.619,79.861,NaN,27.797,83.832,NaN,6.966,NaN,NaN,NaN,NaN,27.434,NaN,81.617,NaN,NaN,NaN,NaN,NaN,NaN,70.651,60.339,NaN,NaN,NaN,70.049,NaN,67.298,NaN,NaN,82.129,61.996,NaN,85.093,71.685,80.332,53.523,NaN,59.9,52.329,85.122,NaN,69.496,80.757,NaN,NaN,NaN,62.734,NaN,69.362,NaN,61.469,NaN,77.563,73.664,NaN,78.73,45.197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.666,NaN,NaN,30.869,NaN,60.829,NaN,87.598,35.261,51.761,68.054
69.192,NaN,67.964,14.932,60.918,80.986,NaN,70.422,89.724,87.534,NaN,78.789,79.163,84.517,NaN,66.291,84.061,NaN,7.229,NaN,NaN,NaN,NaN,27.937,NaN,84.457,NaN,NaN,NaN,NaN,NaN,NaN,71.155,60.853,NaN,NaN,NaN,70.356,NaN,68.149,NaN,NaN,88.454,62.724,NaN,85.262,71.921,80.668,53.728,NaN,60.054,54.355,85.57,NaN,69.596,87.719,NaN,NaN,NaN,63.22,NaN,70.161,NaN,61.598,NaN,77.697,74.12,NaN,87.195,45.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.926,NaN,NaN,31.656,NaN,61.161,NaN,87.828,36.601,75.784,68.626
69.498,NaN,68.086,38.926,61.454,81.163,NaN,71.397,90.023,89.893,NaN,79.364,79.632,85.085,NaN,66.93,84.823,NaN,8.3034,NaN,NaN,NaN,NaN,28.071,NaN,85.018,NaN,NaN,NaN,NaN,NaN,NaN,71.524,66.23,NaN,NaN,NaN,70.849,NaN,68.921,NaN,NaN,89.088,64.428,NaN,85.92,73.416,81.053,66.087,NaN,60.193,54.666,86.925,NaN,69.967,89.297,NaN,NaN,NaN,64.07,NaN,70.524,NaN,62.736,NaN,77.895,74.329,NaN,89.723,46.634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.27,NaN,NaN,31.8,NaN,61.56,NaN,NaN,37.333,78.991,70.186
69.99,NaN,68.901,39.295,62.439,82.567,NaN,71.653,90.456,90.757,NaN,79.66,81.785,89.749,NaN,67.257,86.052,NaN,8.629,NaN,NaN,NaN,NaN,30.205,NaN,85.303,NaN,NaN,NaN,NaN,NaN,NaN,73.461,67.327,NaN,NaN,NaN,71.898,NaN,70.134,NaN,NaN,89.791,65.151,NaN,86.226,75.955,81.357,66.187,NaN,65.229,55.337,87.564,NaN,72.667,89.552,NaN,NaN,NaN,65.863,NaN,78.695,NaN,65.868,NaN,NaN,74.722,NaN,91.185,46.728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.584,NaN,NaN,32.04,NaN,61.769,NaN,NaN,37.595,84.419,70.29
70.133,NaN,69.189,39.423,65.589,NaN,NaN,72.134,92.199,91.485,NaN,81.499,81.995,NaN,NaN,67.549,86.189,NaN,8.9677,NaN,NaN,NaN,NaN,30.57,NaN,85.424,NaN,NaN,NaN,NaN,NaN,NaN,74.228,68.198,NaN,NaN,NaN,72.924,NaN,75.886,NaN,NaN,90.129,66.458,NaN,86.488,76.987,82.164,66.692,NaN,72.927,55.689,89.718,NaN,72.897,89.725,NaN,NaN,NaN,66.089,NaN,86.961,NaN,66.254,NaN,NaN,75.45,NaN,91.491,46.997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.884,NaN,NaN,34.486,NaN,64.384,NaN,NaN,38.3,84.916,70.462
71.291,NaN,69.363,39.564,66.691,NaN,NaN,72.456,92.52,92.117,NaN,84.459,82.463,NaN,NaN,80.989,87.062,NaN,9.0977,NaN,NaN,NaN,NaN,32.127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.353,72.294,NaN,NaN,NaN,75.789,NaN,78.548,NaN,NaN,90.626,66.822,NaN,87.322,77.923,86.552,67.759,NaN,74.5,58.903,NaN,NaN,73.187,90.484,NaN,NaN,NaN,66.233,NaN,87.194,NaN,68.419,NaN,NaN,75.558,NaN,NaN,47.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.757,NaN,NaN,35.025,NaN,64.788,NaN,NaN,38.594,85.02,70.555
71.533,NaN,69.859,39.889,67.057,NaN,NaN,72.623,92.911,92.493,NaN,87.054,82.8,NaN,NaN,81.662,87.224,NaN,9.3262,NaN,NaN,NaN,NaN,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.803,72.432,NaN,NaN,NaN,76.497,NaN,83.63,NaN,NaN,90.919,67.191,NaN,87.663,84.391,86.787,67.889,NaN,85.953,58.991,NaN,NaN,73.524,90.723,NaN,NaN,NaN,66.56,NaN,87.651,NaN,68.558,NaN,NaN,75.662,NaN,NaN,47.531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.785,NaN,NaN,36.125,NaN,65.259,NaN,NaN,39.204,NaN,84.398
71.933,NaN,69.962,40.128,67.16,NaN,NaN,73.3,93.027,92.853,NaN,87.226,85.397,NaN,NaN,82.648,89.555,NaN,10.161,NaN,NaN,NaN,NaN,33.756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.33,72.566,NaN,NaN,NaN,76.796,NaN,NaN,NaN,NaN,91.228,67.555,NaN,87.817,85.164,86.932,68.967,NaN,86.931,59.163,NaN,NaN,74.164,91.16,NaN,NaN,NaN,66.92,NaN,91.454,NaN,68.75,NaN,NaN,77.93,NaN,NaN,48.097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.62,NaN,65.556,NaN,NaN,40.129,NaN,NaN
72.199,NaN,70.191,40.29,67.65,NaN,NaN,73.549,NaN,93.059,NaN,87.797,92.614,NaN,NaN,83.521,90.162,NaN,10.298,NaN,NaN,NaN,NaN,34.087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.564,73.055,NaN,NaN,NaN,84.562,NaN,NaN,NaN,NaN,NaN,71.66,NaN,88.359,87.227,89.712,71.123,NaN,NaN,59.327,NaN,NaN,74.69,91.483,NaN,NaN,NaN,67.437,NaN,NaN,NaN,69.365,NaN,NaN,78.27,NaN,NaN,48.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.763,NaN,74.062,NaN,NaN,40.618,NaN,NaN
72.359,NaN,70.324,40.542,68.787,NaN,NaN,73.929,NaN,93.194,NaN,88.265,92.755,NaN,NaN,83.726,NaN,NaN,10.427,NaN,NaN,NaN,NaN,34.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.764,73.366,NaN,NaN,NaN,84.786,NaN,NaN,NaN,NaN,NaN,73.425,NaN,89.33,89.757,90.223,71.686,NaN,NaN,59.451,NaN,NaN,74.887,91.96,NaN,NaN,NaN,67.8,NaN,NaN,NaN,69.488,NaN,NaN,78.594,NaN,NaN,48.986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.897,NaN,74.363,NaN,NaN,41.22,NaN,NaN
72.553,NaN,70.621,40.786,68.988,NaN,NaN,75.326,NaN,NaN,NaN,91.492,93.084,NaN,NaN,84.016,NaN,NaN,10.737,NaN,NaN,NaN,NaN,34.426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.356,80.589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.233,NaN,89.696,91.187,91.154,79.82,NaN,NaN,63.32,NaN,NaN,75.758,92.398,NaN,NaN,NaN,68.188,NaN,NaN,NaN,69.652,NaN,NaN,79.632,NaN,NaN,49.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.036,NaN,79.993,NaN,NaN,41.862,NaN,NaN
72.695,NaN,70.927,40.996,70.155,NaN,NaN,75.595,NaN,NaN,NaN,91.989,NaN,NaN,NaN,84.625,NaN,NaN,11.068,NaN,NaN,NaN,NaN,36.123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.696,80.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.722,NaN,89.886,91.485,NaN,79.959,NaN,NaN,63.759,NaN,NaN,77.034,92.768,NaN,NaN,NaN,68.793,NaN,NaN,NaN,69.897,NaN,NaN,79.792,NaN,NaN,49.503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.228,NaN,82.123,NaN,NaN,42.694,NaN,NaN
