102.31,NaN,282.31,NaN,NaN,NaN,NaN,269.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,327.59,327.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,283.48,NaN,399.09,NaN,NaN,424.78,NaN,NaN,NaN,304.69,NaN,NaN,427.19,NaN,NaN,NaN,NaN,NaN,NaN,395.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,396.5,349.64,NaN,397.77,NaN,NaN,NaN,NaN,404.97,NaN,366.52,NaN,NaN,399.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,405.94,28.201,NaN,NaN,94.931,NaN,374.23,NaN,380.96,427.86,NaN,NaN,NaN,188.79,NaN,NaN,NaN,417.16,NaN,NaN,365.26,234.85,NaN,NaN,244.43,NaN,NaN,373.39,NaN,403.53,398.5,NaN,417.15,341.57,264.94,NaN,NaN,NaN,NaN,NaN,333.37,378.13,140.75,NaN,NaN,423.42,NaN,NaN,380.13,NaN,NaN,NaN,429.59,NaN,NaN,NaN,428.63,63.454,373.46,NaN,388.22,131.99,355.03,375.29,302.5,NaN,326.67,403.59,327.86,381.6,362.87
102.53,NaN,282.48,NaN,NaN,NaN,NaN,272.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,327.7,327.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,283.6,NaN,399.29,NaN,NaN,426.49,NaN,NaN,NaN,304.85,NaN,NaN,427.42,NaN,NaN,NaN,NaN,NaN,NaN,395.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,396.9,359.16,NaN,409.89,NaN,NaN,NaN,NaN,405.23,NaN,366.74,NaN,NaN,399.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,406.16,28.572,NaN,NaN,95.023,NaN,375.02,NaN,383,427.99,NaN,NaN,NaN,190.32,NaN,NaN,NaN,417.42,NaN,NaN,366.13,234.92,NaN,NaN,257.34,NaN,NaN,375.04,NaN,403.62,410.99,NaN,421.8,343.26,265.7,NaN,NaN,NaN,NaN,NaN,335.64,386.1,142.99,NaN,NaN,423.79,NaN,NaN,382.72,NaN,NaN,NaN,433.22,NaN,NaN,NaN,428.83,64.33,375,NaN,388.59,132.14,355.86,375.72,306.57,NaN,326.91,405.24,328.27,381.8,362.95
102.96,NaN,284.53,NaN,NaN,NaN,NaN,272.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,328.16,328.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,284.58,NaN,399.73,NaN,NaN,426.7,NaN,NaN,NaN,305.03,NaN,NaN,427.56,NaN,NaN,NaN,NaN,NaN,NaN,396.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,397.63,359.27,NaN,410.03,NaN,NaN,NaN,NaN,405.49,NaN,366.94,NaN,NaN,399.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,407.25,29.033,NaN,NaN,95.361,NaN,375.62,NaN,383.13,428.9,NaN,NaN,NaN,190.51,NaN,NaN,NaN,417.52,NaN,NaN,366.63,235.3,NaN,NaN,257.44,NaN,NaN,376.87,NaN,404.99,415.72,NaN,421.92,344.52,266.97,NaN,NaN,NaN,NaN,NaN,336.77,388.39,145.08,NaN,NaN,423.88,NaN,NaN,382.9,NaN,NaN,NaN,433.62,NaN,NaN,NaN,429.03,71.099,375.13,NaN,391.16,132.28,356.29,376.37,306.84,NaN,327.14,417.55,331.29,381.92,365.62
103.76,NaN,284.98,NaN,NaN,NaN,NaN,274.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,331.27,329.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,285.75,NaN,399.95,NaN,NaN,428.82,NaN,NaN,NaN,307.56,NaN,NaN,427.7,NaN,NaN,NaN,NaN,NaN,NaN,396.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,403.23,362.22,NaN,414.13,NaN,NaN,NaN,NaN,406.42,NaN,373.1,NaN,NaN,403.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,407.52,29.236,NaN,NaN,95.985,NaN,375.93,NaN,383.29,431.55,NaN,NaN,NaN,190.92,NaN,NaN,NaN,418.13,NaN,NaN,367.46,235.49,NaN,NaN,259.68,NaN,NaN,377.23,NaN,405.13,423.62,NaN,424.75,345.23,267.75,NaN,NaN,NaN,NaN,NaN,336.96,391.77,146.49,NaN,NaN,425.32,NaN,NaN,383.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,429.19,71.594,381.63,NaN,391.39,132.62,357.26,376.62,307.13,NaN,331.37,424.65,331.47,382.25,366.53
104.55,NaN,285.38,NaN,NaN,NaN,NaN,280.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,331.69,329.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,293.67,NaN,400.17,NaN,NaN,428.92,NaN,NaN,NaN,313.1,NaN,NaN,428.25,NaN,NaN,NaN,NaN,NaN,NaN,397.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,403.76,366.39,NaN,414.26,NaN,NaN,NaN,NaN,407.78,NaN,373.23,NaN,NaN,403.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,408.2,29.424,NaN,NaN,96.102,NaN,376.17,NaN,383.46,432.65,NaN,NaN,NaN,191.08,NaN,NaN,NaN,NaN,NaN,NaN,367.57,235.64,NaN,NaN,259.94,NaN,NaN,377.5,NaN,416.6,425.86,NaN,424.85,346.69,267.96,NaN,NaN,NaN,NaN,NaN,337.44,393.55,147.25,NaN,NaN,426.56,NaN,NaN,383.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,429.56,71.97,381.77,NaN,392.33,133.19,357.76,377.13,314.56,NaN,332.3,424.75,335.87,382.36,366.67
105.33,NaN,293.77,NaN,NaN,NaN,NaN,281.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,335.56,331.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,300.94,NaN,400.44,NaN,NaN,NaN,NaN,NaN,NaN,313.37,NaN,NaN,428.62,NaN,NaN,NaN,NaN,NaN,NaN,397.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,403.9,366.64,NaN,423.26,NaN,NaN,NaN,NaN,414.93,NaN,373.57,NaN,NaN,403.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,417.45,29.704,NaN,NaN,96.293,NaN,376.58,NaN,389.3,NaN,NaN,NaN,NaN,236.94,NaN,NaN,NaN,NaN,NaN,NaN,368,235.98,NaN,NaN,261.02,NaN,NaN,377.9,NaN,416.99,430.36,NaN,427.86,346.8,268.23,NaN,NaN,NaN,NaN,NaN,337.5,393.76,148.48,NaN,NaN,426.74,NaN,NaN,383.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.584,384.96,NaN,392.95,133.75,358.23,377.67,314.88,NaN,335.83,426,336.29,383.26,367.26
105.49,NaN,295.2,NaN,NaN,NaN,NaN,293.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,337.08,331.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,301.14,NaN,401.25,NaN,NaN,NaN,NaN,NaN,NaN,313.88,NaN,NaN,428.82,NaN,NaN,NaN,NaN,NaN,NaN,397.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,404.36,369.3,NaN,423.8,NaN,NaN,NaN,NaN,416.22,NaN,374.47,NaN,NaN,404.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,418.08,30.098,NaN,NaN,96.794,NaN,377.29,NaN,389.6,NaN,NaN,NaN,NaN,237.08,NaN,NaN,NaN,NaN,NaN,NaN,369.3,236.14,NaN,NaN,271.45,NaN,NaN,378.16,NaN,417.12,431.56,NaN,428,347.26,268.56,NaN,NaN,NaN,NaN,NaN,338.47,394.68,148.96,NaN,NaN,426.86,NaN,NaN,383.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.719,385.6,NaN,393.16,134.12,358.33,377.81,315.34,NaN,336.74,427.53,336.81,383.63,367.46
105.79,NaN,300.03,NaN,NaN,NaN,NaN,296.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,338.91,332.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,302.57,NaN,401.72,NaN,NaN,NaN,NaN,NaN,NaN,314.47,NaN,NaN,428.93,NaN,NaN,NaN,NaN,NaN,NaN,399.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,404.62,369.7,NaN,424.55,NaN,NaN,NaN,NaN,416.55,NaN,374.66,NaN,NaN,405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,418.4,30.39,NaN,NaN,96.952,NaN,377.8,NaN,395.79,NaN,NaN,NaN,NaN,239.12,NaN,NaN,NaN,NaN,NaN,NaN,371.39,236.41,NaN,NaN,275.17,NaN,NaN,379.04,NaN,423.26,433.17,NaN,428.74,347.41,282.07,NaN,NaN,NaN,NaN,NaN,355.56,395,152.04,NaN,NaN,427.02,NaN,NaN,384.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.954,388.23,NaN,393.38,134.63,362.89,380.03,316.2,NaN,350.97,427.82,336.96,384.07,367.83
105.93,NaN,301.48,NaN,NaN,NaN,NaN,296.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,339.53,333.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,307.4,NaN,401.82,NaN,NaN,NaN,NaN,NaN,NaN,315.13,NaN,NaN,429.59,NaN,NaN,NaN,NaN,NaN,NaN,399.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,421.55,370.63,NaN,424.79,NaN,NaN,NaN,NaN,417.19,NaN,375.77,NaN,NaN,410.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,421.86,30.865,NaN,NaN,97.655,NaN,377.92,NaN,397.65,NaN,NaN,NaN,NaN,240.14,NaN,NaN,NaN,NaN,NaN,NaN,372.2,238.91,NaN,NaN,275.24,NaN,NaN,379.59,NaN,423.49,433.29,NaN,429.42,347.8,282.24,NaN,NaN,NaN,NaN,NaN,363.8,395.46,153.46,NaN,NaN,427.26,NaN,NaN,384.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.262,391.56,NaN,393.77,135.25,363.03,380.75,316.53,NaN,351.24,428.02,337.13,384.79,368.07
106.09,NaN,302.12,NaN,NaN,NaN,NaN,296.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,339.98,336.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,307.53,NaN,402.29,NaN,NaN,NaN,NaN,NaN,NaN,344.27,NaN,NaN,429.73,NaN,NaN,NaN,NaN,NaN,NaN,400.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,423.16,373.05,NaN,425.46,NaN,NaN,NaN,NaN,417.7,NaN,376.06,NaN,NaN,410.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,425.53,31.2,NaN,NaN,97.753,NaN,378.53,NaN,397.76,NaN,NaN,NaN,NaN,240.25,NaN,NaN,NaN,NaN,NaN,NaN,372.45,239.14,NaN,NaN,275.6,NaN,NaN,379.7,NaN,424.09,NaN,NaN,NaN,349.6,283.2,NaN,NaN,NaN,NaN,NaN,364.5,395.87,154.55,NaN,NaN,427.41,NaN,NaN,385.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.361,391.66,NaN,394.16,135.39,363.19,384,316.63,NaN,351.33,428.16,338.16,384.97,371.13
106.23,NaN,302.57,NaN,NaN,NaN,NaN,301.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,341.57,336.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,314.11,NaN,402.83,NaN,NaN,NaN,NaN,NaN,NaN,346.79,NaN,NaN,430.3,NaN,NaN,NaN,NaN,NaN,NaN,403.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,423.57,379.38,NaN,425.78,NaN,NaN,NaN,NaN,420.82,NaN,376.17,NaN,NaN,415.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,427.86,31.396,NaN,NaN,98.529,NaN,379.16,NaN,399.26,NaN,NaN,NaN,NaN,240.51,NaN,NaN,NaN,NaN,NaN,NaN,373.02,241.48,NaN,NaN,276.43,NaN,NaN,381.66,NaN,428.42,NaN,NaN,NaN,361,283.3,NaN,NaN,NaN,NaN,NaN,365.69,396.53,156.95,NaN,NaN,428.72,NaN,NaN,385.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.601,392.05,NaN,394.39,135.52,363.67,384.3,317.12,NaN,351.5,428.39,338.31,385.36,371.42
106.55,NaN,302.93,NaN,NaN,NaN,NaN,303.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,342.39,336.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,314.44,NaN,403,NaN,NaN,NaN,NaN,NaN,NaN,349.62,NaN,NaN,430.49,NaN,NaN,NaN,NaN,NaN,NaN,404.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,424.1,379.49,NaN,427.7,NaN,NaN,NaN,NaN,421.62,NaN,376.7,NaN,NaN,425.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.502,NaN,NaN,98.693,NaN,379.47,NaN,400.66,NaN,NaN,NaN,NaN,241.17,NaN,NaN,NaN,NaN,NaN,NaN,373.23,241.75,NaN,NaN,277.35,NaN,NaN,384.86,NaN,428.76,NaN,NaN,NaN,361.13,283.47,NaN,NaN,NaN,NaN,NaN,366.45,396.98,158.37,NaN,NaN,429.05,NaN,NaN,385.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.797,392.16,NaN,394.69,136.62,363.8,384.77,317.24,NaN,354.91,428.53,339.5,385.54,372.5
107.06,NaN,303.4,NaN,NaN,NaN,NaN,303.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343.74,336.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,314.8,NaN,404.35,NaN,NaN,NaN,NaN,NaN,NaN,349.74,NaN,NaN,430.69,NaN,NaN,NaN,NaN,NaN,NaN,404.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,425.02,379.63,NaN,428.22,NaN,NaN,NaN,NaN,429.13,NaN,377.89,NaN,NaN,427.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.752,NaN,NaN,102.23,NaN,379.79,NaN,400.8,NaN,NaN,NaN,NaN,241.28,NaN,NaN,NaN,NaN,NaN,NaN,375.02,245.02,NaN,NaN,277.48,NaN,NaN,385.03,NaN,NaN,NaN,NaN,NaN,363.22,283.58,NaN,NaN,NaN,NaN,NaN,366.57,398.29,160.26,NaN,NaN,429.15,NaN,NaN,387.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.227,397.8,NaN,395.56,136.81,365.59,385.53,320.96,NaN,355.04,429.49,343.77,385.63,372.62
107.21,NaN,306.51,NaN,NaN,NaN,NaN,310.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,346.27,338.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,316.26,NaN,404.63,NaN,NaN,NaN,NaN,NaN,NaN,365.62,NaN,NaN,430.93,NaN,NaN,NaN,NaN,NaN,NaN,405.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,425.17,385.65,NaN,430.8,NaN,NaN,NaN,NaN,432.56,NaN,384.93,NaN,NaN,427.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.34,NaN,NaN,102.65,NaN,380.13,NaN,404.31,NaN,NaN,NaN,NaN,248.33,NaN,NaN,NaN,NaN,NaN,NaN,375.86,245.5,NaN,NaN,278.61,NaN,NaN,385.62,NaN,NaN,NaN,NaN,NaN,363.46,284.59,NaN,NaN,NaN,NaN,NaN,370.3,398.47,162.58,NaN,NaN,429.45,NaN,NaN,387.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.087,403.53,NaN,404.43,137.13,370.12,388.12,322.1,NaN,365.37,430.16,343.89,386.42,373.04
107.75,NaN,307.42,NaN,NaN,NaN,NaN,315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,346.71,342.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,316.9,NaN,427.92,NaN,NaN,NaN,NaN,NaN,NaN,365.74,NaN,NaN,431.05,NaN,NaN,NaN,NaN,NaN,NaN,405.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,425.38,386.44,NaN,433.3,NaN,NaN,NaN,NaN,432.65,NaN,385.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.5,NaN,NaN,102.89,NaN,380.23,NaN,406.1,NaN,NaN,NaN,NaN,262.15,NaN,NaN,NaN,NaN,NaN,NaN,377.86,250.77,NaN,NaN,278.87,NaN,NaN,385.73,NaN,NaN,NaN,NaN,NaN,363.63,285.76,NaN,NaN,NaN,NaN,NaN,370.65,399.06,170.62,NaN,NaN,429.69,NaN,NaN,387.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.452,403.6,NaN,406.99,137.83,371.23,388.4,322.21,NaN,367.85,432.15,344.54,387.49,373.19
108.03,NaN,307.58,NaN,NaN,NaN,NaN,315.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,347.42,344.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,317.79,NaN,428.03,NaN,NaN,NaN,NaN,NaN,NaN,369.3,NaN,NaN,431.43,NaN,NaN,NaN,NaN,NaN,NaN,405.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,426.15,388.89,NaN,433.71,NaN,NaN,NaN,NaN,NaN,NaN,385.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.36,NaN,NaN,103.26,NaN,380.36,NaN,407.01,NaN,NaN,NaN,NaN,306.93,NaN,NaN,NaN,NaN,NaN,NaN,378.13,253.78,NaN,NaN,280.24,NaN,NaN,386.03,NaN,NaN,NaN,NaN,NaN,364.44,293.73,NaN,NaN,NaN,NaN,NaN,385.27,399.23,171.89,NaN,NaN,430.37,NaN,NaN,388.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.192,404.29,NaN,407.25,138.72,382.8,388.7,323.3,NaN,367.97,432.58,344.66,389.23,373.37
108.32,NaN,309.08,NaN,NaN,NaN,NaN,315.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,347.53,345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,317.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,369.53,NaN,NaN,431.76,NaN,NaN,NaN,NaN,NaN,NaN,406.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,427.69,389.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,388.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.701,NaN,NaN,103.65,NaN,380.63,NaN,409.88,NaN,NaN,NaN,NaN,307.1,NaN,NaN,NaN,NaN,NaN,NaN,378.2,258.4,NaN,NaN,280.38,NaN,NaN,386.47,NaN,NaN,NaN,NaN,NaN,366.3,293.88,NaN,NaN,NaN,NaN,NaN,385.4,399.46,172.98,NaN,NaN,430.58,NaN,NaN,389.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.219,404.72,NaN,407.76,139.29,385.22,389.39,323.44,NaN,369.89,432.69,344.84,389.37,373.52
108.6,NaN,314.63,NaN,NaN,NaN,NaN,315.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,348.54,345.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,318.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375.97,NaN,NaN,432.02,NaN,NaN,NaN,NaN,NaN,NaN,407.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,428.62,390.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,404.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.832,NaN,NaN,103.82,NaN,380.85,NaN,410.03,NaN,NaN,NaN,NaN,314.4,NaN,NaN,NaN,NaN,NaN,NaN,379.66,258.78,NaN,NaN,280.48,NaN,NaN,387.24,NaN,NaN,NaN,NaN,NaN,366.9,302.56,NaN,NaN,NaN,NaN,NaN,385.63,399.56,174.99,NaN,NaN,431.09,NaN,NaN,391.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.753,405,NaN,407.89,140.22,385.56,389.6,324.39,NaN,370.13,433.09,345,389.63,375.06
108.91,NaN,374.52,NaN,NaN,NaN,NaN,316.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,350.84,346.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,318.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,376.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,408.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,428.98,391.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,421.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.426,NaN,NaN,105.73,NaN,381.23,NaN,413.76,NaN,NaN,NaN,NaN,314.8,NaN,NaN,NaN,NaN,NaN,NaN,381.25,259.32,NaN,NaN,281.38,NaN,NaN,388.22,NaN,NaN,NaN,NaN,NaN,367.09,302.97,NaN,NaN,NaN,NaN,NaN,386.43,399.66,175.22,NaN,NaN,NaN,NaN,NaN,398.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.358,405.13,NaN,408.19,140.72,385.7,390.59,324.5,NaN,381.7,433.32,345.34,390.8,377.86
109.36,NaN,376.86,NaN,NaN,NaN,NaN,316.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,346.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,318.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,377.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,417.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,429.23,392.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,422.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.889,NaN,NaN,106.53,NaN,381.83,NaN,414.12,NaN,NaN,NaN,NaN,319.26,NaN,NaN,NaN,NaN,NaN,NaN,384.42,259.61,NaN,NaN,281.49,NaN,NaN,403,NaN,NaN,NaN,NaN,NaN,367.96,303.31,NaN,NaN,NaN,NaN,NaN,391.62,400.03,188.02,NaN,NaN,NaN,NaN,NaN,398.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.297,427.86,NaN,408.72,140.99,386.19,390.86,324.94,NaN,386.46,433.88,346.96,390.94,381.66
109.49,NaN,379.42,NaN,NaN,NaN,NaN,317.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352.74,346.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,320.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,379.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,418.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,429.52,392.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,423.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.294,NaN,NaN,106.66,NaN,382.33,NaN,414.38,NaN,NaN,NaN,NaN,324.26,NaN,NaN,NaN,NaN,NaN,NaN,384.96,259.85,NaN,NaN,282.53,NaN,NaN,403.63,NaN,NaN,NaN,NaN,NaN,368.26,307.54,NaN,NaN,NaN,NaN,NaN,391.94,402.71,192.8,NaN,NaN,NaN,NaN,NaN,398.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.353,433.38,NaN,408.95,142.39,387.1,392.1,325.07,NaN,394.68,NaN,347.44,393.57,385.29
109.75,NaN,379.87,NaN,NaN,NaN,NaN,319.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,353.8,346.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,322.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,379.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,418.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,429.75,393.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,423.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.793,NaN,NaN,106.85,NaN,382.43,NaN,414.97,NaN,NaN,NaN,NaN,329.4,NaN,NaN,NaN,NaN,NaN,NaN,385.26,260.35,NaN,NaN,284.53,NaN,NaN,403.99,NaN,NaN,NaN,NaN,NaN,369.35,313.94,NaN,NaN,NaN,NaN,NaN,393.53,403,195.85,NaN,NaN,NaN,NaN,NaN,399.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.184,NaN,NaN,410.15,142.65,387.36,393.93,325.59,NaN,394.77,NaN,351,393.89,385.6
