NaN,78.431,NaN,26.406,74.164,89.193,NaN,79.123,55.362,56.055,NaN,NaN,NaN,63.852,72.697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.822,NaN,NaN,NaN,NaN,NaN,NaN,83.759,66.86,74.222,90.89,54.232,76.448,NaN,87.859,83.991,78.194,19.227,43.637,NaN,NaN,43.787,58.931,35.697,NaN,72.527,NaN,87.071,NaN,92.356,NaN,NaN,22.538,NaN,60.329,64.822,44.265,NaN,78.429,NaN,NaN,77.65,NaN,64.085,68.422,81.017,40.42,76.217,NaN,NaN,46.095,60.628,79.859,76.261,NaN,70.434,48.023,46.224,82.267,77.592,46.357,42.832,14.986,62.271,NaN,12.554,38.931,96.12,NaN,47.526,NaN,46.861,49.525,48.561,55.4,78.527,66.326,55.769,NaN,54.291,81.028,49.365,NaN,27.204,51.203,21.171,89.001,48.891,43.897,28.498,87.76,49.389,68.103,62.425,NaN,99.159,NaN,32.158,NaN,NaN,33.428,76.594,54.718,40.19,21.659,70.626,66.933,35.5,NaN,49.784,52.525,24.761,12.659,36.69,35.832,21.228
NaN,78.693,NaN,26.535,74.295,89.324,NaN,79.387,56.16,62.698,NaN,NaN,NaN,64.262,82.992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.602,NaN,NaN,NaN,NaN,NaN,NaN,83.902,67.058,74.665,91.356,58.663,76.56,NaN,93.931,84.613,78.865,19.493,43.866,NaN,NaN,44.93,59.329,40.253,NaN,73.201,NaN,98.46,NaN,92.96,NaN,NaN,23.063,NaN,60.628,64.925,44.523,NaN,81.523,NaN,NaN,77.957,NaN,64.187,68.702,82.487,41.159,77.792,NaN,NaN,46.267,65.419,80.265,76.564,NaN,74.192,51.397,48.151,82.394,NaN,47.088,43.567,15.996,62.992,NaN,14.036,47.603,96.317,NaN,47.925,NaN,52.351,62.756,57.196,55.75,83.463,66.721,63.056,NaN,66.924,NaN,54.696,NaN,27.434,51.335,21.301,89.885,50.785,45.398,28.764,88.961,53.127,68.866,63.262,NaN,99.323,NaN,32.295,NaN,NaN,33.669,77.789,54.893,41.964,21.775,71.549,67.063,35.601,NaN,51.034,54.265,25.493,12.996,37.369,36.005,25.096
NaN,79.02,NaN,26.76,76.125,89.714,NaN,79.655,58.061,63.564,NaN,NaN,NaN,66.885,83.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.767,NaN,NaN,NaN,NaN,NaN,NaN,84.956,73.833,74.932,91.5,58.802,76.751,NaN,94.263,84.83,78.993,19.825,43.957,NaN,NaN,45.99,59.864,40.363,NaN,73.435,NaN,98.948,NaN,NaN,NaN,NaN,23.441,NaN,60.767,73.055,47.867,NaN,87.961,NaN,NaN,82.855,NaN,64.531,69.07,99.461,41.6,78.62,NaN,NaN,51.819,66.492,80.891,77.127,NaN,77.229,54.223,48.937,84.748,NaN,48.167,43.862,16.136,69.852,NaN,14.494,47.905,NaN,NaN,59.457,NaN,52.651,64.422,57.393,64.492,NaN,67.557,63.298,NaN,67.032,NaN,55.162,NaN,28.126,54.229,23.622,90.486,54.635,46.231,31.206,89.062,56.667,69.192,63.427,NaN,NaN,NaN,37.197,NaN,NaN,35.603,77.861,55.334,42.099,26.421,74.653,67.221,36.561,NaN,51.226,54.358,27.639,13.129,37.731,39.536,25.885
NaN,79.786,NaN,54.585,77.12,90.625,NaN,79.856,58.662,65.129,NaN,NaN,NaN,67.159,97.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.928,NaN,NaN,NaN,NaN,NaN,NaN,88.451,74.288,75.184,93.962,70.796,77.131,NaN,96.184,85.062,79.283,20.075,53.094,NaN,NaN,49.165,61.088,43.731,NaN,73.622,NaN,NaN,NaN,NaN,NaN,NaN,23.933,NaN,61.219,74.134,47.958,NaN,88.196,NaN,NaN,86.73,NaN,65.397,69.965,NaN,41.763,79.321,NaN,NaN,52.02,66.73,81.626,77.665,NaN,77.425,54.327,49.295,NaN,NaN,48.359,47.13,19.506,69.988,NaN,15.987,48.251,NaN,NaN,72.632,NaN,54.42,64.525,57.492,64.791,NaN,69.432,63.588,NaN,76.071,NaN,55.331,NaN,29.367,54.401,24.471,90.818,58.503,46.359,31.468,90.887,57.328,73.793,64.864,NaN,NaN,NaN,40.402,NaN,NaN,35.786,80.932,60.287,42.296,38.796,74.823,67.467,37.762,NaN,51.365,59.895,28.702,13.374,44.796,40.885,30.176
NaN,79.898,NaN,55.622,77.328,90.791,NaN,80.495,59.494,68.03,NaN,NaN,NaN,67.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.088,75.392,94.77,71.16,77.364,NaN,96.296,85.357,79.761,20.575,53.864,NaN,NaN,66.736,61.457,44.236,NaN,73.687,NaN,NaN,NaN,NaN,NaN,NaN,24.196,NaN,70.919,76.333,51.795,NaN,NaN,NaN,NaN,91.248,NaN,65.587,71.497,NaN,42.462,82.215,NaN,NaN,52.731,67.867,82.298,78.22,NaN,77.63,64.427,49.699,NaN,NaN,48.629,47.797,20.291,70.449,NaN,16.233,48.889,NaN,NaN,75.882,NaN,59.464,79.686,57.739,67.82,NaN,69.885,63.719,NaN,79.127,NaN,56.231,NaN,30.496,54.705,26.353,NaN,58.791,52.165,32.065,91.197,60.565,74.494,64.997,NaN,NaN,NaN,43.324,NaN,NaN,36.992,88.626,60.428,42.989,39.551,74.898,69.75,37.964,NaN,52.161,60.04,30.932,13.767,45.271,42.726,32.525
NaN,80.134,NaN,56.361,78.434,91.487,NaN,81.157,59.93,68.187,NaN,NaN,NaN,67.949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.388,NaN,95.055,71.792,84.595,NaN,98.355,85.798,79.952,21.332,56.959,NaN,NaN,78.596,70.552,46.323,NaN,79.967,NaN,NaN,NaN,NaN,NaN,NaN,24.667,NaN,71.421,89.346,52.151,NaN,NaN,NaN,NaN,NaN,NaN,65.856,71.654,NaN,43.996,86.052,NaN,NaN,62.733,68.723,82.825,78.495,NaN,77.866,64.628,49.906,NaN,NaN,51.299,51.135,20.621,74.526,NaN,19.295,49.986,NaN,NaN,76.795,NaN,65.631,79.928,62.091,67.998,NaN,72.155,64.131,NaN,80.026,NaN,63.227,NaN,31.032,54.923,26.5,NaN,72.052,52.259,33.552,NaN,76.764,77.164,66.052,NaN,NaN,NaN,44.001,NaN,NaN,37.137,99.415,64.217,46.002,39.673,75.488,69.996,38.836,NaN,52.526,67.42,34.128,13.893,45.364,46.792,33.069
NaN,80.37,NaN,56.826,78.958,92.356,NaN,81.82,60.129,69.598,NaN,NaN,NaN,70.095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.996,NaN,99.8,72.155,84.8,NaN,98.949,86.265,80.084,21.833,57.028,NaN,NaN,82.599,71.119,46.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.993,NaN,71.549,NaN,52.896,NaN,NaN,NaN,NaN,NaN,NaN,66.192,71.951,NaN,44.126,86.483,NaN,NaN,64.504,69.062,83.123,78.721,NaN,78.025,64.958,50.072,NaN,NaN,52.462,51.497,21.156,74.798,NaN,19.599,56.018,NaN,NaN,89.594,NaN,66.323,80.153,63.57,68.315,NaN,72.558,71.65,NaN,83.917,NaN,66.499,NaN,31.339,55.233,27.704,NaN,77.983,56.033,33.695,NaN,80.225,77.853,68.434,NaN,NaN,NaN,44.371,NaN,NaN,41.768,99.711,64.36,47.262,46.419,77.395,73.162,38.963,NaN,54.229,67.569,34.272,14.068,52.262,47.451,33.204
NaN,80.497,NaN,56.953,83.056,NaN,NaN,82.087,60.421,70.223,NaN,NaN,NaN,70.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.365,NaN,NaN,73.758,91.787,NaN,NaN,86.495,81.494,22.263,74.195,NaN,NaN,82.719,71.335,48.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.362,NaN,71.67,NaN,54.521,NaN,NaN,NaN,NaN,NaN,NaN,67.528,76.757,NaN,66.185,86.995,NaN,NaN,64.621,71.453,84.723,79.254,NaN,78.625,73.698,51.422,NaN,NaN,54.859,52.061,21.74,82.182,NaN,19.734,56.127,NaN,NaN,NaN,NaN,66.823,80.298,82.693,72.768,NaN,72.764,74.464,NaN,84.361,NaN,71.716,NaN,44.103,55.367,27.838,NaN,78.335,70.297,33.791,NaN,81.25,78.158,68.555,NaN,NaN,NaN,44.5,NaN,NaN,42.956,NaN,64.722,51.729,47.36,78.122,73.763,39.761,NaN,54.369,69.324,35.168,14.37,61.865,49.755,34.166
NaN,81.249,NaN,57.322,83.384,NaN,NaN,82.319,71.189,70.398,NaN,NaN,NaN,70.937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.433,NaN,NaN,73.856,91.93,NaN,NaN,86.867,81.793,22.696,74.433,NaN,NaN,88.09,71.461,48.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.496,NaN,72.25,NaN,54.632,NaN,NaN,NaN,NaN,NaN,NaN,68.027,77.76,NaN,66.931,87.224,NaN,NaN,66.823,72.562,85.068,79.487,NaN,82.253,73.901,51.522,NaN,NaN,55.198,52.369,22.036,82.387,NaN,19.87,56.699,NaN,NaN,NaN,NaN,74.923,80.861,82.889,72.899,NaN,73.032,75.027,NaN,95.066,NaN,71.864,NaN,44.393,57.766,28.091,NaN,78.493,70.527,34.161,NaN,81.492,78.327,69.755,NaN,NaN,NaN,45.632,NaN,NaN,43.635,NaN,64.827,51.9,47.735,79.05,73.926,50.896,NaN,66.929,77.658,35.605,14.536,63.726,49.863,35.123
NaN,81.484,NaN,57.889,83.657,NaN,NaN,82.525,71.419,70.689,NaN,NaN,NaN,78.983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.566,NaN,NaN,83.019,92.063,NaN,NaN,87.231,82.023,22.803,76.218,NaN,NaN,88.588,72.259,49.991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.039,NaN,74.059,NaN,54.77,NaN,NaN,NaN,NaN,NaN,NaN,70.225,78,NaN,67.192,87.653,NaN,NaN,67.756,72.958,85.359,79.699,NaN,84.452,74.483,51.767,NaN,NaN,55.326,54.193,22.167,84.483,NaN,19.974,57.35,NaN,NaN,NaN,NaN,75.632,81.761,83.913,74.185,NaN,75.26,88.451,NaN,NaN,NaN,74.766,NaN,45.503,60.333,29.237,NaN,83.291,70.915,34.299,NaN,85.22,78.715,70.131,NaN,NaN,NaN,46.399,NaN,NaN,43.792,NaN,64.998,55.826,47.966,79.285,75.953,55.001,NaN,67.094,77.926,36.692,15.293,64.168,50.601,36.037
NaN,81.986,NaN,58.6,86.383,NaN,NaN,82.765,71.829,70.99,NaN,NaN,NaN,79.322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.204,NaN,NaN,83.249,92.593,NaN,NaN,97.033,82.828,23.833,87.885,NaN,NaN,89.223,72.754,51.107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.163,NaN,76.4,NaN,55.22,NaN,NaN,NaN,NaN,NaN,NaN,73.09,78.169,NaN,76.549,87.889,NaN,NaN,67.892,73.59,86.478,83.23,NaN,85.632,74.782,51.888,NaN,NaN,56.402,54.354,22.491,84.77,NaN,21.005,57.984,NaN,NaN,NaN,NaN,76.298,81.887,88.627,77.663,NaN,76.16,88.663,NaN,NaN,NaN,74.968,NaN,45.624,66.694,34.255,NaN,83.56,71.051,35.287,NaN,85.45,81.158,70.693,NaN,NaN,NaN,49.923,NaN,NaN,44.229,NaN,65.195,57.758,48.398,84.379,76.223,55.236,NaN,67.433,78.692,38.728,15.666,64.654,53.668,36.168
NaN,82.322,NaN,59.567,92.825,NaN,NaN,88.727,72.23,79.551,NaN,NaN,NaN,79.731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.657,NaN,NaN,83.364,94.028,NaN,NaN,97.33,88.557,24.101,88.231,NaN,NaN,95.22,73.096,61.963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.435,NaN,77.092,NaN,55.951,NaN,NaN,NaN,NaN,NaN,NaN,73.399,78.658,NaN,76.73,88.192,NaN,NaN,68.09,75.155,86.612,83.586,NaN,86.763,75.056,52.173,NaN,NaN,60.235,54.624,22.634,86.958,NaN,22.199,60.068,NaN,NaN,NaN,NaN,76.492,NaN,89.527,77.96,NaN,77.922,89.527,NaN,NaN,NaN,80.094,NaN,47.785,67.832,36.856,NaN,84.735,71.733,36.673,NaN,85.87,81.256,70.9,NaN,NaN,NaN,50.798,NaN,NaN,44.362,NaN,66.725,64.12,48.553,84.516,76.738,55.531,NaN,68.289,81.056,38.858,23.925,68.594,53.765,38.236
NaN,82.596,NaN,59.756,NaN,NaN,NaN,91.022,73.39,79.917,NaN,NaN,NaN,79.902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.388,NaN,NaN,85.099,94.288,NaN,NaN,97.686,89.384,27.091,89.464,NaN,NaN,95.365,73.965,66.658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.573,NaN,77.292,NaN,56.136,NaN,NaN,NaN,NaN,NaN,NaN,73.521,82.62,NaN,80.934,NaN,NaN,NaN,74.066,77.692,86.718,83.89,NaN,NaN,77.104,53.619,NaN,NaN,60.365,56.964,22.825,95.696,NaN,22.593,61.921,NaN,NaN,NaN,NaN,76.858,NaN,92.546,78.362,NaN,81.019,NaN,NaN,NaN,NaN,80.62,NaN,54.69,68.088,36.99,NaN,85,71.863,38.089,NaN,86.956,82.755,72.097,NaN,NaN,NaN,51.034,NaN,NaN,44.537,NaN,67.649,64.602,48.8,88.958,77.165,56.298,NaN,71.625,81.193,39.43,26.832,69.267,54.428,40.767
NaN,82.793,NaN,59.92,NaN,NaN,NaN,91.249,73.589,82.227,NaN,NaN,NaN,80.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.496,NaN,NaN,85.789,95.624,NaN,NaN,97.886,89.789,28.303,90.065,NaN,NaN,96.092,89.198,66.768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.966,NaN,77.827,NaN,56.586,NaN,NaN,NaN,NaN,NaN,NaN,74.085,83.056,NaN,82.928,NaN,NaN,NaN,81.851,77.831,86.834,83.992,NaN,NaN,77.296,54.232,NaN,NaN,64.692,57.084,25.068,NaN,NaN,22.932,61.999,NaN,NaN,NaN,NaN,78.559,NaN,93.786,78.562,NaN,84.285,NaN,NaN,NaN,NaN,88.255,NaN,59.259,69.351,39.601,NaN,86.827,72.369,38.44,NaN,87.285,88.556,73.935,NaN,NaN,NaN,51.432,NaN,NaN,44.708,NaN,67.823,69.367,48.901,89.085,77.89,56.567,NaN,71.718,81.353,39.558,29.857,69.398,56.129,40.864
NaN,83.157,NaN,60.102,NaN,NaN,NaN,91.491,74.453,90.753,NaN,NaN,NaN,80.829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.985,NaN,NaN,86.166,95.987,NaN,NaN,98.182,90.027,28.797,92.654,NaN,NaN,96.393,89.491,68.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.533,NaN,77.919,NaN,56.835,NaN,NaN,NaN,NaN,NaN,NaN,74.234,83.148,NaN,83.054,NaN,NaN,NaN,83.224,78.134,87.467,84.281,NaN,NaN,79.696,56.004,NaN,NaN,67.633,57.259,25.203,NaN,NaN,24.904,62.786,NaN,NaN,NaN,NaN,84.927,NaN,NaN,83.664,NaN,84.795,NaN,NaN,NaN,NaN,90.393,NaN,59.397,77.16,43.157,NaN,87.659,72.463,39.661,NaN,89.255,88.735,74.06,NaN,NaN,NaN,51.738,NaN,NaN,45.328,NaN,68.057,70.687,49.305,91.364,78.357,61.43,NaN,72.288,82.69,40.827,29.959,69.562,58.434,42.095
NaN,83.421,NaN,60.46,NaN,NaN,NaN,91.593,76.892,NaN,NaN,NaN,NaN,81.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.393,NaN,NaN,86.425,96.381,NaN,NaN,98.487,91.017,42.46,93.69,NaN,NaN,96.565,91.084,75.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.561,NaN,78.046,NaN,57.027,NaN,NaN,NaN,NaN,NaN,NaN,74.587,93.014,NaN,83.898,NaN,NaN,NaN,83.656,81.799,88.155,84.427,NaN,NaN,79.996,56.466,NaN,NaN,67.765,65.551,29.366,NaN,NaN,25.058,62.938,NaN,NaN,NaN,NaN,85.588,NaN,NaN,83.793,NaN,88.396,NaN,NaN,NaN,NaN,90.499,NaN,66.021,77.99,43.583,NaN,92.184,74.226,40.767,NaN,89.828,92.32,79.829,NaN,NaN,NaN,51.867,NaN,NaN,46.224,NaN,69.488,71.056,52.583,NaN,78.723,62.006,NaN,77.983,83.664,41.291,34.398,69.658,58.769,42.461
NaN,83.522,NaN,60.825,NaN,NaN,NaN,91.722,77.72,NaN,NaN,NaN,NaN,83.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.618,97.062,NaN,NaN,99.423,91.153,42.83,95.414,NaN,NaN,96.69,94.699,75.963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.995,NaN,78.585,NaN,57.284,NaN,NaN,NaN,NaN,NaN,NaN,75.135,95.556,NaN,84.036,NaN,NaN,NaN,89.194,81.99,88.22,86.136,NaN,NaN,83.994,56.699,NaN,NaN,68.197,69.865,29.503,NaN,NaN,26.689,64.091,NaN,NaN,NaN,NaN,85.832,NaN,NaN,90.824,NaN,93.958,NaN,NaN,NaN,NaN,90.627,NaN,66.555,78.331,44.666,NaN,98.616,74.353,41.29,NaN,NaN,93.252,80.126,NaN,NaN,NaN,54.218,NaN,NaN,46.824,NaN,69.828,71.429,52.739,NaN,81.256,67.468,NaN,78.258,84.348,41.404,35.057,71.288,59.754,42.824
NaN,83.99,NaN,68.767,NaN,NaN,NaN,91.956,77.827,NaN,NaN,NaN,NaN,83.951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.814,97.683,NaN,NaN,NaN,91.419,51.892,NaN,NaN,NaN,NaN,94.823,76.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.507,NaN,78.862,NaN,58.42,NaN,NaN,NaN,NaN,NaN,NaN,76.115,NaN,NaN,84.554,NaN,NaN,NaN,90.888,83.716,89.201,90.39,NaN,NaN,84.186,57.639,NaN,NaN,69.954,71.027,30.163,NaN,NaN,27.398,65.121,NaN,NaN,NaN,NaN,86.233,NaN,NaN,90.892,NaN,94.091,NaN,NaN,NaN,NaN,99.852,NaN,70.125,78.462,44.925,NaN,NaN,77.381,41.557,NaN,NaN,93.463,83.362,NaN,NaN,NaN,54.534,NaN,NaN,48.021,NaN,69.988,71.757,54.527,NaN,82.729,68.327,NaN,78.433,84.525,42.464,35.173,74.628,66.7,42.937
NaN,84.187,NaN,69.889,NaN,NaN,NaN,92.191,77.954,NaN,NaN,NaN,NaN,85.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.993,97.83,NaN,NaN,NaN,91.851,54.465,NaN,NaN,NaN,NaN,95.034,76.501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.227,NaN,82.064,NaN,59.098,NaN,NaN,NaN,NaN,NaN,NaN,76.793,NaN,NaN,84.682,NaN,NaN,NaN,91.227,84.066,89.616,90.695,NaN,NaN,84.515,58.057,NaN,NaN,76.154,71.259,30.305,NaN,NaN,27.602,71.785,NaN,NaN,NaN,NaN,86.512,NaN,NaN,91.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.421,78.653,45.039,NaN,NaN,77.499,41.822,NaN,NaN,93.694,85.156,NaN,NaN,NaN,55.919,NaN,NaN,48.3,NaN,72.318,72.521,54.798,NaN,85.524,68.493,NaN,81.236,87.179,42.94,35.303,74.901,67.518,45.991
NaN,84.448,NaN,70.821,NaN,NaN,NaN,92.451,78.724,NaN,NaN,NaN,NaN,87.714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.562,98.763,NaN,NaN,NaN,94.725,64.081,NaN,NaN,NaN,NaN,95.3,76.896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.691,NaN,84.55,NaN,59.301,NaN,NaN,NaN,NaN,NaN,NaN,79.367,NaN,NaN,85.161,NaN,NaN,NaN,92.865,84.189,89.716,90.86,NaN,NaN,84.654,58.284,NaN,NaN,77.159,72.03,31.537,NaN,NaN,28.503,72.025,NaN,NaN,NaN,NaN,86.948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.564,78.818,47.256,NaN,NaN,77.849,42.498,NaN,NaN,94.015,86.114,NaN,NaN,NaN,56.129,NaN,NaN,50.328,NaN,72.702,73.592,56.953,NaN,85.889,69.023,NaN,83.259,90.724,43.73,35.731,76.761,67.693,47.601
NaN,84.764,NaN,71.16,NaN,NaN,NaN,92.684,78.962,NaN,NaN,NaN,NaN,88.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.525,99.328,NaN,NaN,NaN,99.384,65.099,NaN,NaN,NaN,NaN,95.617,77.457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.059,NaN,84.797,NaN,59.397,NaN,NaN,NaN,NaN,NaN,NaN,79.603,NaN,NaN,91.285,NaN,NaN,NaN,93.092,85.554,90.03,92.385,NaN,NaN,94.197,58.463,NaN,NaN,77.653,72.122,32.658,NaN,NaN,30.634,73.626,NaN,NaN,NaN,NaN,87.281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.959,78.955,47.405,NaN,NaN,78.049,43.162,NaN,NaN,95.689,87.032,NaN,NaN,NaN,56.624,NaN,NaN,51.125,NaN,76.159,74.254,63.495,NaN,86.093,69.461,NaN,83.433,93.023,43.834,35.797,77.062,70.294,52.429
NaN,84.898,NaN,71.398,NaN,NaN,NaN,92.983,79.19,NaN,NaN,NaN,NaN,88.731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.297,NaN,NaN,NaN,NaN,96.523,82.856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.518,NaN,88.617,NaN,70.627,NaN,NaN,NaN,NaN,NaN,NaN,79.737,NaN,NaN,92.588,NaN,NaN,NaN,NaN,85.732,90.19,96.447,NaN,NaN,98.829,59.098,NaN,NaN,77.864,72.283,33.029,NaN,NaN,30.937,76.151,NaN,NaN,NaN,NaN,90.358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.766,82.488,47.852,NaN,NaN,78.356,43.464,NaN,NaN,NaN,87.398,NaN,NaN,NaN,58.527,NaN,NaN,51.706,NaN,77.968,77.083,67.964,NaN,86.424,69.595,NaN,84.095,98.017,44.626,36.159,79.664,71.884,53.801
NaN,85.117,NaN,71.821,NaN,NaN,NaN,NaN,79.919,NaN,NaN,NaN,NaN,89.633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.566,NaN,NaN,NaN,NaN,96.668,89.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.765,NaN,96.118,NaN,70.949,NaN,NaN,NaN,NaN,NaN,NaN,81.952,NaN,NaN,93.658,NaN,NaN,NaN,NaN,86.093,90.462,96.959,NaN,NaN,NaN,60.82,NaN,NaN,77.96,72.627,33.166,NaN,NaN,31.197,77.983,NaN,NaN,NaN,NaN,94.692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.927,87.15,47.965,NaN,NaN,78.68,44.199,NaN,NaN,NaN,87.522,NaN,NaN,NaN,58.664,NaN,NaN,52.128,NaN,78.262,77.566,69.631,NaN,87.089,69.871,NaN,87.184,NaN,47.158,36.396,79.988,74.152,54.162
NaN,86.48,NaN,72.588,NaN,NaN,NaN,NaN,80.133,NaN,NaN,NaN,NaN,90.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.925,NaN,NaN,NaN,NaN,99.162,89.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.1,NaN,96.468,NaN,72.601,NaN,NaN,NaN,NaN,NaN,NaN,84.633,NaN,NaN,93.923,NaN,NaN,NaN,NaN,86.531,90.684,97.518,NaN,NaN,NaN,61.752,NaN,NaN,78.353,73.316,33.587,NaN,NaN,34.424,78.088,NaN,NaN,NaN,NaN,96.527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.993,87.289,48.304,NaN,NaN,79.792,44.4,NaN,NaN,NaN,88.65,NaN,NaN,NaN,60.561,NaN,NaN,52.555,NaN,78.422,77.893,72.929,NaN,87.428,70.493,NaN,87.321,NaN,47.466,36.729,80.128,74.497,57.822
NaN,86.729,NaN,83.662,NaN,NaN,NaN,NaN,80.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.358,NaN,NaN,NaN,NaN,NaN,89.622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.069,NaN,96.723,NaN,73.661,NaN,NaN,NaN,NaN,NaN,NaN,86.064,NaN,NaN,94.021,NaN,NaN,NaN,NaN,86.956,91.961,97.626,NaN,NaN,NaN,62.664,NaN,NaN,78.587,76.786,34.259,NaN,NaN,34.56,78.997,NaN,NaN,NaN,NaN,99.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.557,88.359,49.131,NaN,NaN,80.392,44.925,NaN,NaN,NaN,88.76,NaN,NaN,NaN,60.693,NaN,NaN,52.662,NaN,82.653,78.083,77.548,NaN,87.624,70.588,NaN,90.687,NaN,47.887,37.066,80.233,75.132,60.261
