50.728,NaN,NaN,NaN,20.531,48.588,NaN,44.768,21.594,62.925,24.607,NaN,21.604,52.906,83.329,37.827,81.255,14.062,39.973,47.905,36.232,60.068,73.866,21.639,37.525,47.92,18.993,40.366,54.138,9.4693,12.901,29.901,13.822,27.898,30.995,NaN,26.432,44.703,26.967,23.805,29.661,50.83,18.59,23.128,19.809,40.675,21.357,23.07,30.056,20.633,17.804,10.09,34.335,28.741,39.369,NaN,12.425,14.622,17.639,37.657,40.756,15.302,48.992,25.702,25.419,29.727,24.831,22.302,29.458,51.552,40.424,26.864,25.626,42.03
51.333,NaN,NaN,NaN,21.543,53.165,NaN,59.561,25.832,65.683,24.864,NaN,22.368,54.102,83.457,38.321,81.86,14.158,40.087,47.996,36.334,60.159,73.959,22.106,38.235,48.069,20.064,43.563,54.39,10.87,14.705,31.032,17.089,28.265,31.519,NaN,28.53,44.825,28,25.925,30.902,54.597,20.09,23.804,23.262,41.829,22.292,23.17,30.992,21.753,18.971,10.393,36.019,30.336,40.272,NaN,12.736,16.656,18.701,37.803,40.997,17.49,52.888,25.974,26.134,30.335,24.976,23.095,29.6,51.79,42.838,28.555,29.674,42.265
51.402,NaN,NaN,NaN,26.064,55.302,NaN,61.895,29.908,68.52,29.421,NaN,23.934,59.563,87.037,39.821,82.002,14.398,40.218,59.569,38.234,66.331,76.036,24.986,39.99,59.516,20.46,44.766,55.99,11.107,16.423,31.387,17.264,28.64,37.56,NaN,30.933,47.901,28.562,26.024,31.024,54.786,21.969,23.942,24.592,46.36,22.397,24.498,32.104,21.901,19.477,10.798,38.26,30.475,44.596,NaN,14.029,17.209,19.634,37.966,41.16,19.035,53.036,26.157,26.335,30.468,26.77,23.696,30.489,52.766,43.327,30.622,29.828,58.348
53.134,NaN,NaN,NaN,27.02,57.038,NaN,62.039,30.022,68.595,38.263,NaN,24.458,59.655,NaN,40.157,87.262,14.728,42.322,73.755,38.359,66.42,82.146,25.534,43.428,59.636,21.129,45.424,56.098,12.061,18.192,34.059,18.691,28.862,39.892,NaN,31.463,52.435,28.659,26.191,34.155,55.828,22.135,25.504,25.665,46.494,22.944,25.101,32.73,22.138,20.157,11.091,52.165,32.023,44.825,NaN,14.199,19.303,20.867,45.035,41.369,19.173,57.368,26.3,27.393,31.224,27.258,25.76,32.155,52.963,49.66,31.704,30.321,58.435
54.531,NaN,NaN,NaN,27.622,60.488,NaN,64.382,78.911,70.232,41.365,NaN,24.84,60.185,NaN,40.29,87.395,15.203,42.564,73.965,42.722,66.555,83.623,25.92,43.694,61.461,21.223,46.257,56.451,12.331,18.636,34.194,18.841,30.501,39.996,NaN,32.464,53.269,30.969,26.539,34.337,58.253,25.092,25.632,25.961,47.467,23.225,25.964,35.85,23.039,20.401,11.226,53.019,32.886,45.693,NaN,15.47,20.394,21.099,45.559,41.753,20.19,61.396,28.294,27.502,33.103,29.628,26.225,32.32,54.393,57.963,33.905,31.361,58.796
54.664,NaN,NaN,NaN,28.327,64.499,NaN,68.513,79.035,72.824,41.505,NaN,25.057,60.333,NaN,42.13,90.35,15.56,42.986,74.689,42.825,68.262,87.028,28.156,44.557,68.528,22.229,49.56,56.725,12.592,18.765,37.392,18.992,33.801,43.554,NaN,32.566,60.939,31.241,27.93,36.021,58.363,26.03,26.604,27.995,47.632,23.774,26.827,36.199,23.922,22.029,11.523,58.722,33.087,46.458,NaN,16.419,20.529,21.166,45.858,43.356,24.2,68.53,30.901,27.626,33.236,30.796,26.49,35.295,54.734,62.55,34.133,32.64,58.926
56.091,NaN,NaN,NaN,28.898,64.617,NaN,70.028,89.367,73.788,44.665,NaN,25.859,60.961,NaN,42.295,NaN,16.067,43.699,77.567,46.055,68.403,87.632,29.6,45.162,68.633,22.555,49.692,57.118,13.839,20.401,37.764,19.758,36.328,43.691,NaN,34.129,61.164,31.365,28.297,36.138,59.919,27.358,26.992,29.756,48.004,24.841,26.959,38.863,24.572,22.158,11.842,59.485,33.232,46.596,NaN,16.53,21.163,21.363,49.62,46.24,24.592,71.829,31.924,29.37,37.968,30.996,27.396,38,55.225,62.67,34.271,32.734,63.935
57.226,NaN,NaN,NaN,30.098,70.801,NaN,73.792,89.462,73.901,53.259,NaN,25.959,61.1,NaN,44.421,NaN,16.16,43.874,78.381,47.874,70.449,88.116,29.704,45.534,69.517,23.265,54.539,57.399,14.097,20.525,38.991,19.994,37.235,44.858,NaN,34.309,68.5,34.028,29.962,36.566,60.525,28.035,27.19,30.27,50.037,24.935,27.268,39.385,24.665,23.367,11.968,59.568,34.026,47.861,NaN,16.856,22.176,22.926,49.801,46.366,24.764,73.85,32.628,30.391,38.06,31.366,27.765,40.021,55.335,63.305,34.364,34.103,64.094
57.725,NaN,NaN,NaN,31.505,75.417,NaN,81.994,NaN,82.023,59.439,NaN,26.297,61.472,NaN,47.521,NaN,17.437,45.564,78.485,47.996,74.066,NaN,30.072,46.17,69.7,23.89,54.671,57.827,15.003,20.639,40.256,20.099,37.732,44.991,NaN,40.44,72.766,34.129,30.373,37.621,61.483,28.171,27.339,31.727,50.124,26.257,27.867,39.761,24.934,23.508,12.229,59.724,36.132,48.323,NaN,17.01,24.538,23.807,51.72,49.688,24.861,73.957,33.831,34.026,42.136,36.229,28.028,40.134,55.763,66.897,35.537,42.036,64.851
58.669,NaN,NaN,NaN,33.129,76.09,NaN,87.021,NaN,87.024,60.957,NaN,27.641,64.371,NaN,48.267,NaN,17.568,47.654,81.999,52.462,76.131,NaN,30.339,46.267,70.114,24.038,54.826,58.596,15.336,21.954,42.731,20.573,38.528,45.13,NaN,43.637,72.825,35.992,31.536,38.584,61.557,29.69,29.6,39.395,50.922,28.831,28.168,40.067,26.038,23.604,12.399,59.869,36.235,48.69,NaN,18.763,25.033,23.933,52.063,49.799,25.829,75.562,34.07,34.964,42.237,38.434,28.359,41.121,55.89,68.597,36.116,42.503,65.003
58.821,NaN,NaN,NaN,33.275,76.487,NaN,87.169,NaN,87.665,73.728,NaN,28.609,65.681,NaN,50.263,NaN,54.617,50.468,82.161,53.032,77.231,NaN,31.033,46.483,70.238,24.832,54.901,58.77,15.528,22.105,53.556,21.593,38.691,45.456,NaN,43.762,73.837,37.24,32.755,40.462,62.203,29.897,29.699,40.821,51.068,31.74,30.996,40.864,27.528,24.233,12.971,60.965,39.09,49.851,NaN,20.252,27.544,24.195,52.491,50.122,25.96,75.995,34.137,35.167,44.121,38.866,28.495,44.896,58.833,77.185,36.395,43.266,73.565
59.099,NaN,NaN,NaN,38.593,78.431,NaN,87.627,NaN,87.801,74.205,NaN,28.767,69.728,NaN,51.025,NaN,62.189,50.596,87,53.326,77.367,NaN,31.232,46.63,73.827,26.254,58.281,58.994,15.708,22.635,54.805,22.295,38.967,45.591,NaN,47.383,73.968,37.427,33.142,40.735,62.288,30.725,30.888,40.94,53.26,32.862,31.562,42.104,28.259,25.766,16.392,61.387,39.459,50.033,NaN,20.436,27.803,26.258,53.352,50.287,26.1,NaN,34.308,35.894,44.26,44.089,29.769,45.587,60.091,81.092,38.296,43.603,73.65
59.392,NaN,NaN,NaN,38.994,79.004,NaN,NaN,NaN,NaN,78.846,NaN,29.61,70.092,NaN,51.794,NaN,62.291,51.287,NaN,53.432,78.724,NaN,31.639,47.102,74.865,27.663,58.391,59.128,16.825,23.461,54.897,22.403,41.532,46.39,NaN,47.524,77.05,39.232,36.122,40.83,70.933,32.23,31.767,43.562,54.732,36.229,37.362,42.238,28.567,26.267,16.569,61.521,39.599,50.157,NaN,22.564,28.497,26.632,53.47,50.44,27.263,NaN,35.557,36.1,47.329,44.197,29.897,48.959,61.364,84.672,38.401,47.391,75.5
60.002,NaN,NaN,NaN,43.031,81.068,NaN,NaN,NaN,NaN,81.525,NaN,29.861,73.799,NaN,51.931,NaN,65.534,54.658,NaN,60.937,81.197,NaN,32.805,47.861,82.293,28.698,61.987,61.364,17.728,24.073,55.455,23.074,42.325,47.883,NaN,48.139,77.155,40.919,38.761,45.305,78.926,32.337,33.935,46.34,56.65,45.089,37.496,46.466,29.432,27.023,16.731,64.656,42.005,52.918,NaN,22.701,28.805,28.094,61.852,50.72,27.598,NaN,38.787,36.858,47.632,48.53,30.097,50.063,62.236,84.821,39.49,48.004,76.635
60.356,NaN,NaN,NaN,44.79,81.193,NaN,NaN,NaN,NaN,81.655,NaN,30.867,73.961,NaN,58.448,NaN,78.913,55.203,NaN,61.992,81.568,NaN,33.56,48,87.021,30.067,62.386,62.733,19.228,24.263,58.251,25.2,42.796,47.988,NaN,48.326,77.568,41.255,39.706,46.167,NaN,33.972,34.203,48.073,58.431,47.122,38.335,47.231,29.628,27.288,16.965,64.801,42.598,54.733,NaN,23.419,29.599,28.47,62.2,52.252,27.696,NaN,39.284,37.094,49.788,48.66,31.47,52.198,62.568,87.093,39.634,48.095,78.916
60.5,NaN,NaN,NaN,47.46,81.997,NaN,NaN,NaN,NaN,NaN,NaN,31.058,81.985,NaN,58.564,NaN,79.029,58.29,NaN,62.102,81.663,NaN,33.756,51.383,87.087,31.34,65.129,62.928,19.565,25.497,58.368,25.665,42.864,51.386,NaN,54.637,82.039,41.94,39.869,50.463,NaN,34.389,34.561,48.571,58.554,47.221,38.825,49.828,29.703,28.636,17.3,66.47,43.526,56.586,NaN,24.201,29.901,31.196,62.851,54.602,28.041,NaN,40.395,37.427,49.904,49.932,31.601,52.396,62.966,90.098,41.655,49.219,79.08
61.388,NaN,NaN,NaN,48.157,82.13,NaN,NaN,NaN,NaN,NaN,NaN,31.375,87.635,NaN,58.929,NaN,NaN,59.666,NaN,64.967,83.887,NaN,35.056,52.503,87.65,31.465,66.993,63.427,20.158,25.604,61.219,25.941,43.063,52.503,NaN,54.766,82.172,42.058,39.997,51.756,NaN,35.228,37.696,49.861,59.183,48.097,39.234,50.034,30.194,29.627,17.489,72.294,45.335,57.05,NaN,25.404,30.97,32.52,67.517,60.989,28.406,NaN,40.526,37.899,50.924,50.434,33.996,54.022,63.288,NaN,43.463,52.661,80.594
61.504,NaN,NaN,NaN,48.296,82.749,NaN,NaN,NaN,NaN,NaN,NaN,31.485,NaN,NaN,59.56,NaN,NaN,59.789,NaN,73.587,86.049,NaN,36.053,53.265,87.782,32.894,67.396,64.097,21.17,25.954,61.468,27.836,43.33,53.284,NaN,60.366,87.035,42.532,40.692,51.886,NaN,35.432,38.56,59.126,62.56,49.902,39.371,54.732,30.774,29.695,17.668,72.763,45.732,58.936,NaN,25.674,34.096,32.674,69.355,61.486,29.702,NaN,40.929,37.965,51.262,50.6,34.164,54.138,63.388,NaN,44.497,52.8,82.798
62.197,NaN,NaN,NaN,49.121,82.896,NaN,NaN,NaN,NaN,NaN,NaN,34.129,NaN,NaN,60.496,NaN,NaN,61.592,NaN,73.865,86.125,NaN,38.234,53.39,NaN,33.031,67.682,64.59,23.574,26.068,61.985,28.002,44.938,53.417,NaN,60.458,87.134,43.485,40.961,52.335,NaN,39.155,38.701,59.251,62.639,54.753,39.896,54.826,32.605,30.072,18.194,72.852,46.199,59.189,NaN,25.872,36.23,38.32,69.627,61.855,29.841,NaN,41.233,40.458,52.538,52.363,34.436,54.261,63.523,NaN,44.761,52.935,82.935
62.494,NaN,NaN,NaN,49.337,91.226,NaN,NaN,NaN,NaN,NaN,NaN,34.235,NaN,NaN,64.631,NaN,NaN,61.665,NaN,74.122,87.685,NaN,39.257,54.794,NaN,34.142,67.819,65.431,23.732,27.17,62.106,28.437,45.292,53.5,NaN,66.05,NaN,43.663,41.289,52.899,NaN,39.298,39.267,60.397,64.028,54.892,39.994,56.624,34.237,30.898,18.333,73.923,47.093,60.402,NaN,26.293,37.802,38.807,70.094,62.825,31.187,NaN,41.925,41.874,52.639,56.848,34.559,55.233,64.158,NaN,45.334,53.071,83.165
62.597,NaN,NaN,NaN,50.241,91.362,NaN,NaN,NaN,NaN,NaN,NaN,36.072,NaN,NaN,69.172,NaN,NaN,64.439,NaN,76.134,87.788,NaN,39.375,54.932,NaN,34.262,68.603,65.586,24.494,27.523,64.96,28.554,45.794,54.795,NaN,66.351,NaN,46.237,41.631,53.072,NaN,39.388,39.586,61.515,64.097,55.664,42.468,56.858,34.43,31.36,18.99,77.028,47.221,60.535,NaN,27.287,43.567,38.932,70.428,63.068,31.357,NaN,42.397,44.633,52.992,57.551,36.234,60.134,64.451,NaN,45.626,53.226,83.268
63.362,NaN,NaN,NaN,50.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.934,NaN,NaN,69.3,NaN,NaN,64.603,NaN,77.571,90.729,NaN,39.873,58.694,NaN,35.392,70.931,65.827,25.959,27.639,70.46,28.967,48.468,54.908,NaN,66.451,NaN,47.427,41.906,53.789,NaN,40,39.902,62.559,64.764,55.888,42.822,59.422,34.8,31.732,19.471,77.158,48.15,61.451,NaN,27.994,43.657,41.805,71.754,64.867,32.136,NaN,43.362,45.004,53.552,57.699,36.369,60.455,64.753,NaN,46.39,53.297,84.828
63.595,NaN,NaN,NaN,51.669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.968,NaN,NaN,72.388,NaN,NaN,64.736,NaN,82.627,NaN,NaN,41.259,58.972,NaN,38.335,76.167,66.332,26.253,28.611,70.937,29.231,50.929,55.802,NaN,67.497,NaN,48.118,42.819,54.631,NaN,40.363,41.303,64.539,64.926,59.421,43.068,59.532,35.197,32.239,20.496,81.584,48.3,61.667,NaN,28.16,44.371,43.624,77.283,65.616,32.297,NaN,43.663,45.524,53.691,60.461,37.321,61.803,65.028,NaN,46.725,56.22,88.192
64.061,NaN,NaN,NaN,51.803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.099,NaN,NaN,73.155,NaN,NaN,65.487,NaN,82.762,NaN,NaN,41.602,61.889,NaN,39.236,76.297,66.556,27.922,28.764,73.87,29.631,51.293,60.89,NaN,67.629,NaN,48.233,43.053,58.784,NaN,41.496,41.468,64.667,65.065,59.887,46.369,59.886,35.704,32.963,20.641,87.019,48.653,61.963,NaN,30.131,44.526,44.129,77.427,66.817,33.968,NaN,43.77,45.731,58.321,61.69,38.487,65.564,65.422,NaN,52.129,56.437,90.349
64.651,NaN,NaN,NaN,53.272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.242,NaN,NaN,73.371,NaN,NaN,66.997,NaN,82.86,NaN,NaN,42.403,63.995,NaN,39.363,77.484,66.993,28.098,29.686,74.652,32.659,51.399,61.469,NaN,70.39,NaN,49.994,44.97,58.894,NaN,42.454,42.402,66.357,66.426,60.029,46.5,60.058,36.164,33.092,21.464,NaN,49.234,64.059,NaN,30.269,45.198,44.236,79.98,74.697,34.12,NaN,45.289,46.697,58.464,62.098,40.421,65.697,67.366,NaN,54.771,57.962,NaN
