Cbl1,Cbl7
Cbl1,Cbl22
Cbl1,Cbl70
Cbl3,Cbl40
Cbl3,Cbl73
Cbl6,Cbl11
Cbl6,Cbl18
Cbl6,Cbl55
Cbl6,Cbl59
Cbl6,Cbl73
Cbl7,Cbl12
Cbl7,Cbl18
Cbl7,Cbl21
Cbl7,Cbl22
Cbl7,Cbl23
Cbl7,Cbl26
Cbl7,Cbl29
Cbl7,Cbl30
Cbl7,Cbl35
Cbl7,Cbl40
Cbl7,Cbl46
Cbl7,Cbl70
Cbl7,Ctx13
Cbl9,Cbl18
Cbl9,Cbl23
Cbl9,Cbl29
Cbl9,Cbl35
Cbl9,Cbl40
Cbl12,Cbl23
Cbl12,Cbl38
Cbl12,Cbl40
Cbl12,Cbl59
Cbl12,Cbl66
Cbl12,Cbl70
Cbl12,Cbl73
Cbl12,Ctx20
Cbl16,Cbl59
Cbl18,Cbl29
Cbl18,Cbl30
Cbl18,Cbl38
Cbl18,Cbl40
Cbl18,Cbl55
Cbl18,Cbl59
Cbl18,Cbl70
Cbl18,Cbl73
Cbl20,Cbl47
Cbl20,Cbl55
Cbl20,Cbl73
Cbl21,Cbl23
Cbl21,Cbl29
Cbl21,Cbl30
Cbl21,Cbl40
Cbl21,Cbl50
Cbl21,Cbl70
Cbl22,Cbl23
Cbl23,Cbl29
Cbl23,Cbl35
Cbl23,Cbl38
Cbl23,Cbl40
Cbl23,Cbl70
Cbl23,Cbl73
Cbl23,Ctx10
Cbl29,Cbl30
Cbl29,Cbl35
Cbl29,Cbl38
Cbl29,Cbl40
Cbl29,Cbl45
Cbl29,Cbl51
Cbl29,Cbl54
Cbl29,Cbl70
Cbl30,Cbl38
Cbl30,Cbl40
Cbl30,Cbl58
Cbl30,Cbl67
Cbl30,Cbl73
Cbl35,Cbl38
Cbl35,Cbl40
Cbl38,Cbl40
Cbl38,Cbl59
Cbl38,Cbl73
Cbl40,Cbl51
Cbl40,Cbl58
Cbl40,Cbl59
Cbl40,Cbl70
Cbl40,Cbl73
Cbl40,Ctx20
Cbl47,Cbl55
Cbl47,Cbl73
Cbl47,Ctx37
Cbl55,Cbl73
Cbl55,Ctx37
Cbl59,Cbl70
Cbl59,Cbl73
Cbl70,Ctx28
Cbl73,Ctx20
Cbl73,Ctx37
Ctx20,Ctx37
Ctx20,Ctx49
Ctx37,Ctx49
