Cbl7,Cbl18
Cbl7,Cbl68
Cbl7,Cbl72
Cbl7,Cbl125
Cbl7,Cbl141
Cbl7,Cbl185
Cbl8,Cbl117
Cbl8,Cbl122
Cbl8,Cbl123
Cbl8,Cbl125
Cbl8,Cbl135
Cbl8,Cbl160
Cbl8,Ctx38
Cbl11,Cbl68
Cbl18,Cbl129
Cbl19,Ctx314
Cbl20,Ctx38
Cbl21,Ctx302
Cbl24,Cbl68
Cbl24,Cbl185
Cbl29,Cbl185
Cbl35,Cbl117
Cbl37,Cbl131
Cbl37,Ctx56
Cbl37,Ctx61
Cbl37,Ctx125
Cbl37,Ctx270
Cbl37,Ctx370
Cbl49,Cbl68
Cbl49,Cbl164
Cbl54,Cbl131
Cbl58,Cbl68
Cbl59,Cbl68
Cbl59,Ctx38
Cbl59,Ctx56
Cbl68,Cbl72
Cbl68,Cbl76
Cbl68,Cbl85
Cbl68,Cbl86
Cbl68,Cbl103
Cbl68,Cbl121
Cbl68,Cbl125
Cbl68,Cbl141
Cbl68,Cbl145
Cbl68,Cbl164
Cbl68,Cbl181
Cbl68,Ctx38
Cbl68,Ctx56
Cbl68,Ctx214
Cbl70,Ctx38
Cbl72,Cbl117
Cbl75,Cbl138
Cbl82,Ctx222
Cbl85,Cbl141
Cbl89,Ctx103
Cbl90,Cbl181
Cbl103,Cbl145
Cbl115,Cbl123
Cbl115,Ctx38
Cbl117,Cbl125
Cbl117,Cbl129
Cbl117,Cbl136
Cbl117,Cbl156
Cbl120,Ctx270
Cbl123,Ctx38
Cbl123,Ctx270
Cbl130,Ctx190
Cbl130,Ctx302
Cbl132,Ctx3
Cbl132,Ctx302
Cbl146,Cbl160
Cbl146,Ctx270
Cbl151,Ctx203
Cbl155,Ctx56
Cbl155,Ctx61
Cbl155,Ctx93
Cbl155,Ctx190
Cbl155,Ctx222
Cbl155,Ctx240
Cbl155,Ctx270
Cbl155,Ctx302
Cbl155,Ctx337
Cbl156,Ctx6
Cbl156,Ctx214
Cbl160,Ctx35
Cbl160,Ctx56
Cbl160,Ctx93
Cbl160,Ctx270
Cbl160,Ctx333
Cbl163,Ctx270
Cbl180,Ctx203
Ctx3,Ctx302
Ctx12,Ctx61
Ctx12,Ctx93
Ctx12,Ctx203
Ctx12,Ctx314
Ctx14,Ctx175
Ctx14,Ctx214
Ctx14,Ctx222
Ctx14,Ctx327
Ctx16,Ctx39
Ctx16,Ctx61
Ctx16,Ctx93
Ctx16,Ctx103
Ctx16,Ctx163
Ctx16,Ctx203
Ctx16,Ctx270
Ctx16,Ctx302
Ctx16,Ctx315
Ctx19,Ctx175
Ctx19,Ctx214
Ctx27,Ctx302
Ctx32,Ctx93
Ctx32,Ctx203
Ctx32,Ctx302
Ctx32,Ctx337
Ctx35,Ctx61
Ctx35,Ctx337
Ctx38,Ctx56
Ctx38,Ctx95
Ctx38,Ctx96
Ctx38,Ctx214
Ctx38,Ctx222
Ctx38,Ctx270
Ctx39,Ctx61
Ctx39,Ctx93
Ctx39,Ctx103
Ctx39,Ctx203
Ctx39,Ctx270
Ctx39,Ctx337
Ctx50,Ctx93
Ctx50,Ctx120
Ctx50,Ctx270
Ctx56,Ctx61
Ctx56,Ctx222
Ctx56,Ctx270
Ctx56,Ctx302
Ctx61,Ctx93
Ctx61,Ctx103
Ctx61,Ctx125
Ctx61,Ctx203
Ctx61,Ctx222
Ctx61,Ctx245
Ctx61,Ctx270
Ctx61,Ctx302
Ctx61,Ctx311
Ctx61,Ctx314
Ctx61,Ctx326
Ctx61,Ctx337
Ctx73,Ctx270
Ctx73,Ctx337
Ctx75,Ctx249
Ctx82,Ctx93
Ctx93,Ctx95
Ctx93,Ctx103
Ctx93,Ctx128
Ctx93,Ctx163
Ctx93,Ctx190
Ctx93,Ctx203
Ctx93,Ctx222
Ctx93,Ctx270
Ctx93,Ctx302
Ctx93,Ctx314
Ctx93,Ctx315
Ctx93,Ctx327
Ctx93,Ctx337
Ctx95,Ctx222
Ctx95,Ctx270
Ctx96,Ctx222
Ctx96,Ctx270
Ctx97,Ctx214
Ctx97,Ctx222
Ctx98,Ctx114
Ctx98,Ctx123
Ctx98,Ctx270
Ctx103,Ctx114
Ctx103,Ctx203
Ctx103,Ctx270
Ctx103,Ctx302
Ctx103,Ctx337
Ctx110,Ctx337
Ctx114,Ctx123
Ctx114,Ctx270
Ctx123,Ctx333
Ctx125,Ctx203
Ctx125,Ctx270
Ctx125,Ctx337
Ctx127,Ctx175
Ctx128,Ctx337
Ctx163,Ctx302
Ctx163,Ctx315
Ctx175,Ctx214
Ctx175,Ctx327
Ctx190,Ctx222
Ctx190,Ctx302
Ctx192,Ctx203
Ctx192,Ctx222
Ctx203,Ctx222
Ctx203,Ctx270
Ctx203,Ctx302
Ctx203,Ctx311
Ctx203,Ctx314
Ctx203,Ctx333
Ctx203,Ctx337
Ctx214,Ctx222
Ctx222,Ctx302
Ctx222,Ctx327
Ctx222,Ctx337
Ctx240,Ctx245
Ctx244,Ctx270
Ctx245,Ctx270
Ctx249,Ctx270
Ctx265,Ctx270
Ctx268,Ctx302
Ctx270,Ctx302
Ctx270,Ctx337
Ctx302,Ctx315
Ctx302,Ctx327
Ctx302,Ctx337
Ctx311,Ctx333
Ctx327,Ctx337
