Cbl3,Cbl44
Cbl3,Cbl131
Cbl3,Cbl145
Cbl3,Cbl151
Cbl3,Cbl155
Cbl3,Cbl163
Cbl3,Ctx10
Cbl3,Ctx12
Cbl4,Cbl11
Cbl4,Cbl114
Cbl4,Cbl116
Cbl4,Ctx21
Cbl5,Ctx21
Cbl6,Cbl11
Cbl6,Cbl17
Cbl6,Cbl18
Cbl6,Cbl40
Cbl6,Cbl44
Cbl6,Cbl48
Cbl6,Cbl55
Cbl6,Cbl57
Cbl6,Cbl67
Cbl6,Cbl84
Cbl6,Cbl112
Cbl6,Cbl114
Cbl6,Cbl118
Cbl6,Cbl126
Cbl6,Cbl136
Cbl6,Cbl155
Cbl6,Cbl163
Cbl6,Ctx10
Cbl7,Cbl126
Cbl8,Cbl9
Cbl8,Cbl11
Cbl8,Cbl74
Cbl8,Cbl116
Cbl8,Cbl126
Cbl8,Cbl150
Cbl8,Cbl163
Cbl9,Cbl11
Cbl9,Cbl41
Cbl9,Cbl126
Cbl9,Cbl163
Cbl10,Cbl14
Cbl10,Cbl74
Cbl11,Cbl13
Cbl11,Cbl18
Cbl11,Cbl30
Cbl11,Cbl41
Cbl11,Cbl44
Cbl11,Cbl48
Cbl11,Cbl55
Cbl11,Cbl56
Cbl11,Cbl58
Cbl11,Cbl74
Cbl11,Cbl84
Cbl11,Cbl105
Cbl11,Cbl112
Cbl11,Cbl114
Cbl11,Cbl116
Cbl11,Cbl126
Cbl11,Cbl130
Cbl11,Cbl131
Cbl11,Cbl136
Cbl11,Cbl150
Cbl11,Cbl155
Cbl11,Cbl163
Cbl11,Ctx10
Cbl11,Ctx21
Cbl11,Ctx110
Cbl11,Ctx114
Cbl13,Cbl44
Cbl13,Cbl48
Cbl13,Cbl126
Cbl14,Cbl22
Cbl14,Cbl74
Cbl14,Cbl116
Cbl14,Ctx21
Cbl15,Cbl18
Cbl15,Cbl41
Cbl15,Cbl105
Cbl17,Cbl22
Cbl17,Cbl44
Cbl17,Cbl67
Cbl17,Cbl75
Cbl17,Cbl82
Cbl17,Cbl116
Cbl17,Cbl126
Cbl17,Cbl155
Cbl17,Cbl163
Cbl17,Ctx10
Cbl17,Ctx14
Cbl18,Cbl20
Cbl18,Cbl41
Cbl18,Cbl44
Cbl18,Cbl55
Cbl18,Cbl67
Cbl18,Cbl84
Cbl18,Cbl96
Cbl18,Cbl112
Cbl18,Cbl114
Cbl18,Cbl116
Cbl18,Cbl150
Cbl18,Cbl155
Cbl18,Cbl163
Cbl18,Cbl170
Cbl18,Ctx21
Cbl20,Cbl48
Cbl20,Cbl55
Cbl20,Cbl74
Cbl20,Cbl150
Cbl20,Cbl155
Cbl22,Cbl40
Cbl22,Cbl44
Cbl22,Cbl74
Cbl22,Cbl112
Cbl22,Cbl115
Cbl22,Cbl116
Cbl22,Cbl126
Cbl22,Cbl131
Cbl22,Cbl155
Cbl22,Ctx10
Cbl22,Ctx21
Cbl24,Cbl91
Cbl24,Cbl116
Cbl24,Cbl163
Cbl24,Ctx21
Cbl30,Cbl116
Cbl37,Cbl44
Cbl40,Cbl112
Cbl41,Cbl74
Cbl41,Cbl138
Cbl41,Cbl150
Cbl41,Cbl163
Cbl44,Cbl55
Cbl44,Cbl56
Cbl44,Cbl74
Cbl44,Cbl84
Cbl44,Cbl96
Cbl44,Cbl112
Cbl44,Cbl114
Cbl44,Cbl116
Cbl44,Cbl118
Cbl44,Cbl126
Cbl44,Cbl130
Cbl44,Cbl136
Cbl44,Cbl138
Cbl44,Cbl155
Cbl44,Cbl163
Cbl44,Ctx10
Cbl44,Ctx12
Cbl44,Ctx21
Cbl47,Cbl145
Cbl48,Cbl74
Cbl48,Cbl75
Cbl48,Cbl116
Cbl48,Cbl130
Cbl48,Cbl155
Cbl55,Cbl67
Cbl55,Cbl73
Cbl55,Cbl84
