Cbl1,Cbl2
Cbl1,Cbl3
Cbl1,Cbl6
Cbl1,Cbl17
Cbl1,Cbl18
Cbl1,Cbl19
Cbl1,Cbl24
Cbl1,Cbl25
Cbl1,Cbl26
Cbl1,Cbl48
Cbl1,Cbl50
Cbl1,Cbl51
Cbl1,Cbl57
Cbl1,Cbl59
Cbl1,Ctx15
Cbl1,Ctx66
Cbl1,Ctx77
Cbl2,Cbl3
Cbl2,Cbl17
Cbl2,Cbl18
Cbl2,Cbl19
Cbl2,Cbl24
Cbl2,Cbl25
Cbl2,Cbl26
Cbl2,Cbl33
Cbl2,Cbl50
Cbl2,Cbl57
Cbl2,Cbl59
Cbl2,Ctx77
Cbl3,Cbl17
Cbl3,Cbl18
Cbl3,Cbl26
Cbl3,Cbl33
Cbl3,Cbl50
Cbl3,Cbl59
Cbl4,Cbl17
Cbl4,Cbl19
Cbl4,Cbl24
Cbl4,Cbl57
Cbl6,Cbl9
Cbl6,Cbl13
Cbl6,Cbl17
Cbl6,Cbl19
Cbl6,Cbl23
Cbl6,Cbl24
Cbl6,Cbl25
Cbl6,Cbl26
Cbl6,Cbl32
Cbl6,Cbl42
Cbl6,Cbl46
Cbl6,Cbl48
Cbl6,Cbl50
Cbl6,Cbl52
Cbl6,Cbl56
Cbl6,Cbl57
Cbl6,Cbl59
Cbl6,Ctx15
Cbl6,Ctx17
Cbl7,Cbl19
Cbl9,Cbl17
Cbl9,Cbl24
Cbl9,Cbl26
Cbl9,Cbl42
Cbl9,Cbl48
Cbl9,Cbl50
Cbl9,Ctx39
Cbl13,Cbl17
Cbl13,Cbl23
Cbl13,Cbl24
Cbl17,Cbl18
Cbl17,Cbl19
Cbl17,Cbl20
Cbl17,Cbl23
Cbl17,Cbl24
Cbl17,Cbl26
Cbl17,Cbl33
Cbl17,Cbl36
Cbl17,Cbl42
Cbl17,Cbl46
Cbl17,Cbl48
Cbl17,Cbl50
Cbl17,Cbl52
Cbl17,Cbl56
Cbl17,Cbl57
Cbl17,Cbl59
Cbl17,Ctx15
Cbl17,Ctx77
Cbl18,Cbl26
Cbl18,Cbl33
Cbl18,Cbl57
Cbl18,Cbl59
Cbl18,Ctx15
Cbl19,Cbl24
Cbl19,Cbl26
Cbl19,Cbl32
Cbl19,Cbl43
Cbl19,Cbl50
Cbl19,Cbl57
Cbl19,Ctx16
Cbl19,Ctx77
Cbl20,Cbl24
Cbl20,Cbl42
Cbl20,Cbl59
Cbl23,Cbl24
Cbl23,Cbl36
Cbl23,Cbl42
Cbl23,Cbl57
Cbl24,Cbl25
Cbl24,Cbl26
Cbl24,Cbl33
Cbl24,Cbl35
Cbl24,Cbl42
Cbl24,Cbl44
Cbl24,Cbl48
Cbl24,Cbl50
Cbl24,Cbl56
Cbl24,Cbl57
Cbl24,Cbl59
Cbl24,Ctx15
Cbl24,Ctx77
Cbl24,Ctx167
Cbl25,Cbl26
Cbl25,Cbl42
Cbl25,Cbl48
Cbl25,Cbl57
Cbl25,Cbl59
Cbl26,Cbl42
Cbl26,Cbl48
Cbl26,Cbl50
Cbl26,Cbl57
Cbl26,Cbl59
Cbl26,Ctx15
Cbl26,Ctx17
Cbl26,Ctx66
Cbl26,Ctx77
Cbl26,Ctx121
Cbl26,Ctx148
Cbl26,Ctx167
Cbl33,Cbl38
Cbl33,Cbl50
Cbl33,Cbl59
Cbl35,Cbl57
Cbl36,Cbl57
Cbl39,Cbl50
Cbl42,Cbl43
Cbl42,Cbl48
Cbl42,Cbl55
Cbl42,Cbl57
Cbl42,Cbl59
Cbl43,Cbl50
Cbl43,Cbl51
Cbl44,Cbl59
Cbl48,Cbl50
Cbl50,Cbl55
Cbl50,Cbl56
Cbl50,Cbl59
Cbl50,Ctx24
Cbl50,Ctx77
Cbl50,Ctx164
Cbl55,Ctx145
Cbl56,Cbl59
Cbl57,Cbl59
Cbl57,Ctx15
Cbl57,Ctx66
Cbl57,Ctx121
Cbl59,Ctx15
Ctx15,Ctx17
Ctx77,Ctx167
