2.068000000000000060e+00,2.108000000000000096e+00
5.916000000000000369e+00,6.032000000000000028e+00
6.889000000000000234e+00,7.139000000000000234e+00
8.354000000000000981e+00,8.465999999999999304e+00
1.262100000000000044e+01,1.280000000000000071e+01
1.413100000000000023e+01,1.415799999999999947e+01
1.416999999999999993e+01,1.422499999999999964e+01
1.427400000000000091e+01,1.430000000000000071e+01
2.290899999999999892e+01,2.307799999999999940e+01
2.340899999999999892e+01,2.352899999999999991e+01
2.490899999999999892e+01,2.499600000000000222e+01
2.609700000000000131e+01,2.635200000000000031e+01
3.097400000000000020e+01,3.113400000000000034e+01
3.178200000000000003e+01,3.186800000000000210e+01
4.153999999999999915e+01,4.163400000000000034e+01
4.704299999999999926e+01,4.714000000000000057e+01
4.786899999999999977e+01,4.800200000000000244e+01
4.814399999999999835e+01,4.827700000000000102e+01
5.108700000000000330e+01,5.116900000000000404e+01
5.420700000000000074e+01,5.442500000000000426e+01
6.044700000000000273e+01,6.055499999999999972e+01
6.477800000000000580e+01,6.486599999999999966e+01
6.525600000000000023e+01,6.538899999999999579e+01
6.616299999999999670e+01,6.625900000000000034e+01
6.712500000000000000e+01,6.731400000000000716e+01
7.064700000000000557e+01,7.078199999999999648e+01
7.416599999999999682e+01,7.419899999999999807e+01
7.710300000000000864e+01,7.715900000000000603e+01
7.797700000000000387e+01,7.823000000000000398e+01
7.837099999999999511e+01,7.842199999999999704e+01
7.857200000000000273e+01,7.875499999999999545e+01
7.886100000000000421e+01,7.893800000000000239e+01
8.027400000000000091e+01,8.034100000000000819e+01
8.040600000000000591e+01,8.042300000000000182e+01
8.173600000000000421e+01,8.184700000000000841e+01
8.843300000000000693e+01,8.846699999999999875e+01
9.572299999999999898e+01,9.587000000000000455e+01
