1.906500000000000128e+01,1.918700000000000117e+01
4.457600000000000051e+01,4.471200000000000330e+01
4.719700000000000273e+01,4.737800000000000011e+01
4.827199999999999847e+01,4.852700000000000102e+01
4.921399999999999864e+01,4.930100000000000193e+01
4.986100000000000421e+01,5.000999999999999801e+01
5.081700000000000017e+01,5.106600000000000250e+01
5.112000000000000455e+01,5.135800000000000409e+01
5.367900000000000205e+01,5.369400000000000261e+01
5.387000000000000455e+01,5.389099999999999824e+01
5.416600000000000392e+01,5.430400000000000205e+01
5.474800000000000466e+01,5.491300000000000381e+01
5.911400000000000432e+01,5.913600000000000279e+01
6.024500000000000455e+01,6.032000000000000028e+01
6.090299999999999869e+01,6.098000000000000398e+01
6.243100000000000449e+01,6.253399999999999892e+01
6.265200000000000102e+01,6.274099999999999966e+01
6.334300000000000352e+01,6.342699999999999960e+01
6.552700000000000102e+01,6.562600000000000477e+01
6.620199999999999818e+01,6.626399999999999579e+01
6.765999999999999659e+01,6.792799999999999727e+01
6.801000000000000512e+01,6.806199999999999761e+01
6.890900000000000603e+01,6.914400000000000546e+01
7.032500000000000284e+01,7.037900000000000489e+01
7.253400000000000603e+01,7.257000000000000739e+01
7.573600000000000421e+01,7.576300000000000523e+01
7.576399999999999579e+01,7.579399999999999693e+01
7.670400000000000773e+01,7.671600000000000819e+01
7.783899999999999864e+01,7.792600000000000193e+01
8.309900000000000375e+01,8.321000000000000796e+01
