2.005199999999999960e+01,2.015000000000000213e+01
2.320700000000000074e+01,2.326500000000000057e+01
2.352299999999999969e+01,2.368799999999999883e+01
2.496999999999999886e+01,2.512699999999999889e+01
2.558699999999999974e+01,2.565399999999999991e+01
2.584799999999999898e+01,2.587500000000000000e+01
2.664100000000000179e+01,2.678500000000000014e+01
3.815599999999999881e+01,3.840100000000000335e+01
4.179599999999999937e+01,4.199000000000000199e+01
4.225999999999999801e+01,4.231400000000000006e+01
4.575800000000000267e+01,4.586899999999999977e+01
6.633400000000000318e+01,6.640300000000000580e+01
6.931600000000000250e+01,6.942499999999999716e+01
7.120900000000000318e+01,7.134600000000000364e+01
7.204399999999999693e+01,7.208500000000000796e+01
7.211599999999999966e+01,7.230899999999999750e+01
7.254900000000000659e+01,7.261499999999999488e+01
7.279399999999999693e+01,7.282200000000000273e+01
7.286799999999999500e+01,7.301000000000000512e+01
8.586400000000000432e+01,8.597500000000000853e+01
8.598400000000000887e+01,8.616800000000000637e+01
8.630800000000000693e+01,8.640600000000000591e+01
8.764499999999999602e+01,8.787999999999999545e+01
9.105299999999999727e+01,9.114900000000000091e+01
9.150100000000000477e+01,9.152500000000000568e+01
9.626000000000000512e+01,9.637699999999999534e+01
9.959199999999999875e+01,1.002669999999999959e+02
1.057229999999999990e+02,1.060600000000000023e+02
1.062710000000000008e+02,1.062860000000000014e+02
1.063930000000000007e+02,1.064060000000000059e+02
1.064270000000000067e+02,1.064879999999999995e+02
1.071899999999999977e+02,1.074440000000000026e+02
1.145079999999999956e+02,1.145859999999999985e+02
1.147310000000000088e+02,1.149090000000000060e+02
1.149669999999999987e+02,1.150439999999999969e+02
1.160859999999999985e+02,1.162229999999999990e+02
1.163509999999999991e+02,1.164309999999999974e+02
1.204390000000000072e+02,1.206050000000000040e+02
1.249819999999999993e+02,1.251099999999999994e+02
1.260160000000000053e+02,1.261350000000000051e+02
1.263209999999999980e+02,1.264189999999999969e+02
1.296479999999999961e+02,1.296690000000000111e+02
1.307369999999999948e+02,1.310049999999999955e+02
