9.216000000000001080e+00,9.246000000000000441e+00
9.436999999999999389e+00,9.463000000000000966e+00
9.644000000000000128e+00,9.673999999999999488e+00
1.002500000000000036e+01,1.009100000000000108e+01
1.014400000000000013e+01,1.031300000000000061e+01
1.054499999999999993e+01,1.062700000000000067e+01
1.112899999999999956e+01,1.125300000000000011e+01
1.127500000000000036e+01,1.146100000000000030e+01
1.148499999999999943e+01,1.164900000000000091e+01
1.173600000000000065e+01,1.197400000000000020e+01
1.209800000000000075e+01,1.216999999999999993e+01
1.230499999999999972e+01,1.238600000000000101e+01
1.248799999999999955e+01,1.272100000000000009e+01
1.333300000000000018e+01,1.334900000000000020e+01
1.401800000000000068e+01,1.425600000000000023e+01
1.427400000000000091e+01,1.462700000000000067e+01
1.478800000000000026e+01,1.482500000000000107e+01
1.483200000000000074e+01,1.518599999999999994e+01
1.537000000000000099e+01,1.568700000000000117e+01
1.591000000000000014e+01,1.611500000000000199e+01
1.614700000000000202e+01,1.641199999999999903e+01
1.675400000000000134e+01,1.685099999999999909e+01
1.718100000000000094e+01,1.722500000000000142e+01
1.744500000000000028e+01,1.749000000000000199e+01
1.990500000000000114e+01,1.993299999999999983e+01
2.029299999999999926e+01,2.041900000000000048e+01
2.060699999999999932e+01,2.072899999999999920e+01
2.314199999999999946e+01,2.319600000000000151e+01
2.320299999999999940e+01,2.322200000000000131e+01
2.383699999999999974e+01,2.402299999999999969e+01
3.188299999999999912e+01,3.192000000000000171e+01
5.555000000000000426e+01,5.569100000000000250e+01
5.602700000000000102e+01,5.609400000000000119e+01
5.773900000000000432e+01,5.788100000000000023e+01
5.870900000000000318e+01,5.872599999999999909e+01
5.873499999999999943e+01,5.875200000000000244e+01
5.994400000000000261e+01,6.008299999999999841e+01
6.094400000000000261e+01,6.094800000000000040e+01
6.371699999999999875e+01,6.395499999999999829e+01
1.268520000000000039e+02,1.271869999999999976e+02
1.271929999999999978e+02,1.274309999999999974e+02
