7.629699999999999704e+01,5.006400000000000006e+01,1.062800000000000011e+02,1.189200000000000017e+02,6.935399999999999920e+01,nan,1.310099999999999909e+02,3.532500000000000284e+01,nan,7.876099999999999568e+01,4.462700000000000244e+01,1.919699999999999918e+01,9.459199999999999875e+01,nan,nan,nan,1.072699999999999960e+02,1.299199999999999875e+02,2.399500000000000099e+01,4.619599999999999795e+01,2.387000000000000099e+01,1.072600000000000051e+02,1.072800000000000011e+02,9.461599999999999966e+01,nan,nan,3.379899999999999949e+01,1.244200000000000017e+02,9.971299999999999386e+01,1.170799999999999983e+02,9.868500000000000227e+01,6.935500000000000398e+01,7.265600000000000591e+01,9.048699999999999477e+01,4.242300000000000182e+01,1.123599999999999994e+02,1.003199999999999932e+02,7.906600000000000250e+01,nan,nan,5.176400000000000290e+01,4.515200000000000102e+01,1.044500000000000028e+02,3.348799999999999955e+01,3.133599999999999852e+01,nan,5.704899999999999949e+01,nan,5.346300000000000097e+01,7.898900000000000432e+01,2.362600000000000122e+01,nan,2.146199999999999974e+01,nan,nan,nan,nan,7.718500000000000227e+01,2.906800000000000139e+01,1.282599999999999909e+02,2.353000000000000114e+01,6.556600000000000250e+01,nan,nan,nan,nan,4.599699999999999989e+01,1.031200000000000045e+02,nan,3.019800000000000040e+01,4.436500000000000199e+01,5.258400000000000318e+01,nan,nan,4.775800000000000267e+01,2.322800000000000153e+01,nan,2.476899999999999835e+01,nan,nan,nan,1.001299999999999955e+02,nan,nan,9.797899999999999920e+01,9.522499999999999432e+01,1.186500000000000057e+02
9.921599999999999397e+01,5.043800000000000239e+01,1.123900000000000006e+02,1.190600000000000023e+02,7.266400000000000148e+01,nan,nan,3.595100000000000051e+01,nan,8.431900000000000261e+01,4.486899999999999977e+01,1.976599999999999824e+01,9.609499999999999886e+01,nan,nan,nan,nan,1.315200000000000102e+02,3.253600000000000136e+01,4.719500000000000028e+01,2.421900000000000119e+01,1.093199999999999932e+02,1.131099999999999994e+02,9.482299999999999329e+01,nan,nan,3.436399999999999721e+01,1.296500000000000057e+02,1.000499999999999972e+02,1.172900000000000063e+02,1.165600000000000023e+02,8.434799999999999898e+01,7.316400000000000148e+01,9.061899999999999977e+01,4.350600000000000023e+01,1.271599999999999966e+02,1.120900000000000034e+02,7.956600000000000250e+01,nan,nan,5.786099999999999710e+01,4.527100000000000080e+01,1.163599999999999994e+02,4.643399999999999750e+01,3.159700000000000131e+01,nan,5.718699999999999761e+01,nan,5.812299999999999756e+01,9.045799999999999841e+01,4.886500000000000199e+01,nan,2.317099999999999937e+01,nan,nan,nan,nan,7.728499999999999659e+01,2.952899999999999991e+01,1.285300000000000011e+02,2.396099999999999852e+01,6.566899999999999693e+01,nan,nan,nan,nan,5.433500000000000085e+01,1.065900000000000034e+02,nan,3.049200000000000088e+01,4.547200000000000131e+01,5.432500000000000284e+01,nan,nan,4.996000000000000085e+01,4.668999999999999773e+01,nan,2.504100000000000037e+01,nan,nan,nan,1.003799999999999955e+02,nan,nan,9.814700000000000557e+01,1.007000000000000028e+02,1.212500000000000000e+02
1.044899999999999949e+02,5.735199999999999676e+01,nan,1.191899999999999977e+02,7.282999999999999829e+01,nan,nan,3.970300000000000296e+01,nan,8.451399999999999579e+01,4.568500000000000227e+01,2.003999999999999915e+01,9.629699999999999704e+01,nan,nan,nan,nan,nan,4.533500000000000085e+01,6.765699999999999648e+01,3.433100000000000307e+01,1.119800000000000040e+02,1.133299999999999983e+02,9.495600000000000307e+01,nan,nan,5.197099999999999653e+01,1.298899999999999864e+02,1.023199999999999932e+02,1.265900000000000034e+02,1.167900000000000063e+02,8.449200000000000443e+01,7.728900000000000148e+01,9.945300000000000296e+01,4.389399999999999835e+01,1.285000000000000000e+02,1.127500000000000000e+02,7.986799999999999500e+01,nan,nan,6.912600000000000477e+01,4.563600000000000279e+01,1.167800000000000011e+02,4.682099999999999795e+01,3.173999999999999844e+01,nan,5.815999999999999659e+01,nan,5.826700000000000301e+01,9.272400000000000375e+01,4.902900000000000347e+01,nan,2.876699999999999946e+01,nan,nan,nan,nan,1.193199999999999932e+02,2.969500000000000028e+01,nan,4.728699999999999903e+01,8.232299999999999329e+01,nan,nan,nan,nan,5.519899999999999807e+01,1.074200000000000017e+02,nan,3.060500000000000043e+01,4.808400000000000318e+01,5.449399999999999977e+01,nan,nan,5.011999999999999744e+01,4.696099999999999852e+01,nan,3.849399999999999977e+01,nan,nan,nan,1.067500000000000000e+02,nan,nan,1.110499999999999972e+02,1.120100000000000051e+02,1.214200000000000017e+02
1.047300000000000040e+02,5.811699999999999733e+01,nan,nan,7.618699999999999761e+01,nan,nan,3.983200000000000074e+01,nan,9.179999999999999716e+01,4.582900000000000063e+01,2.063200000000000145e+01,9.954699999999999704e+01,nan,nan,nan,nan,nan,7.045799999999999841e+01,8.015699999999999648e+01,4.403499999999999659e+01,nan,1.151299999999999955e+02,9.612300000000000466e+01,nan,nan,5.249499999999999744e+01,nan,1.024599999999999937e+02,nan,1.181500000000000057e+02,8.652100000000000080e+01,8.479399999999999693e+01,9.953400000000000603e+01,5.099199999999999733e+01,nan,1.314699999999999989e+02,8.266299999999999670e+01,nan,nan,6.935599999999999454e+01,5.203399999999999892e+01,1.173199999999999932e+02,4.696699999999999875e+01,3.356199999999999761e+01,nan,5.930700000000000216e+01,nan,6.555400000000000205e+01,9.302899999999999636e+01,7.656699999999999307e+01,nan,2.943400000000000105e+01,nan,nan,nan,nan,1.208799999999999955e+02,2.989799999999999969e+01,nan,4.769599999999999795e+01,8.346299999999999386e+01,nan,nan,nan,nan,5.718999999999999773e+01,1.076200000000000045e+02,nan,3.087500000000000000e+01,5.015500000000000114e+01,5.459499999999999886e+01,nan,nan,7.123399999999999466e+01,1.187900000000000063e+02,nan,3.872200000000000131e+01,nan,nan,nan,1.068299999999999983e+02,nan,nan,nan,nan,1.318199999999999932e+02
1.049000000000000057e+02,6.595499999999999829e+01,nan,nan,8.479399999999999693e+01,nan,nan,4.635099999999999909e+01,nan,9.456100000000000705e+01,6.458400000000000318e+01,2.163599999999999923e+01,1.112500000000000000e+02,nan,nan,nan,nan,nan,7.089700000000000557e+01,8.616100000000000136e+01,6.856999999999999318e+01,nan,1.165999999999999943e+02,9.629999999999999716e+01,nan,nan,5.637199999999999989e+01,nan,1.146800000000000068e+02,nan,1.183599999999999994e+02,8.665399999999999636e+01,8.496399999999999864e+01,9.975000000000000000e+01,5.292000000000000171e+01,nan,nan,8.302200000000000557e+01,nan,nan,7.576399999999999579e+01,5.214900000000000091e+01,nan,4.709599999999999653e+01,3.777000000000000313e+01,nan,5.956199999999999761e+01,nan,6.569100000000000250e+01,9.514900000000000091e+01,8.673199999999999932e+01,nan,2.963299999999999912e+01,nan,nan,nan,nan,1.255600000000000023e+02,3.042800000000000082e+01,nan,8.592300000000000182e+01,8.361899999999999977e+01,nan,nan,nan,nan,5.926899999999999835e+01,1.085499999999999972e+02,nan,3.120100000000000051e+01,5.561999999999999744e+01,6.583700000000000330e+01,nan,nan,7.133400000000000318e+01,1.191899999999999977e+02,nan,4.673100000000000165e+01,nan,nan,nan,1.193799999999999955e+02,nan,nan,nan,nan,nan
1.246899999999999977e+02,6.616500000000000625e+01,nan,nan,8.509399999999999409e+01,nan,nan,5.039099999999999824e+01,nan,9.630100000000000193e+01,9.218099999999999739e+01,2.187000000000000099e+01,1.115199999999999960e+02,nan,nan,nan,nan,nan,7.115399999999999636e+01,9.686700000000000443e+01,6.892799999999999727e+01,nan,1.168100000000000023e+02,9.659699999999999420e+01,nan,nan,5.650500000000000256e+01,nan,1.151299999999999955e+02,nan,1.185999999999999943e+02,9.045799999999999841e+01,8.552800000000000580e+01,1.063100000000000023e+02,6.061999999999999744e+01,nan,nan,8.379800000000000182e+01,nan,nan,8.006600000000000250e+01,5.445799999999999841e+01,nan,9.162999999999999545e+01,3.800300000000000011e+01,nan,6.029200000000000159e+01,nan,6.841599999999999682e+01,9.625300000000000011e+01,8.694899999999999807e+01,nan,2.986100000000000065e+01,nan,nan,nan,nan,1.259899999999999949e+02,3.076500000000000057e+01,nan,8.641400000000000148e+01,1.040900000000000034e+02,nan,nan,nan,nan,6.622799999999999443e+01,1.099899999999999949e+02,nan,3.589900000000000091e+01,6.592499999999999716e+01,6.628499999999999659e+01,nan,nan,7.786799999999999500e+01,nan,nan,4.825900000000000034e+01,nan,nan,nan,1.199599999999999937e+02,nan,nan,nan,nan,nan
1.248499999999999943e+02,7.776500000000000057e+01,nan,nan,8.703100000000000591e+01,nan,nan,5.289600000000000080e+01,nan,9.649200000000000443e+01,9.301699999999999591e+01,2.246199999999999974e+01,1.120100000000000051e+02,nan,nan,nan,nan,nan,7.139100000000000534e+01,9.752200000000000557e+01,7.528499999999999659e+01,nan,1.171099999999999994e+02,9.926000000000000512e+01,nan,nan,5.999099999999999966e+01,nan,1.263900000000000006e+02,nan,1.187500000000000000e+02,9.634999999999999432e+01,8.563299999999999557e+01,1.113900000000000006e+02,6.361599999999999966e+01,nan,nan,8.402500000000000568e+01,nan,nan,8.593500000000000227e+01,6.612000000000000455e+01,nan,9.899299999999999500e+01,3.832600000000000051e+01,nan,6.418999999999999773e+01,nan,6.852800000000000580e+01,9.656100000000000705e+01,8.742300000000000182e+01,nan,3.002700000000000102e+01,nan,nan,nan,nan,nan,3.582900000000000063e+01,nan,8.693000000000000682e+01,nan,nan,nan,nan,nan,7.878600000000000136e+01,nan,nan,3.610000000000000142e+01,6.609900000000000375e+01,6.843500000000000227e+01,nan,nan,8.579000000000000625e+01,nan,nan,5.482699999999999818e+01,nan,nan,nan,1.202500000000000000e+02,nan,nan,nan,nan,nan
1.254500000000000028e+02,9.048199999999999932e+01,nan,nan,9.482299999999999329e+01,nan,nan,5.883100000000000307e+01,nan,9.662699999999999534e+01,9.316100000000000136e+01,2.270599999999999952e+01,1.121700000000000017e+02,nan,nan,nan,nan,nan,7.152299999999999613e+01,9.808299999999999841e+01,7.801900000000000546e+01,nan,1.262500000000000000e+02,1.001299999999999955e+02,nan,nan,6.029800000000000182e+01,nan,1.268199999999999932e+02,nan,1.264099999999999966e+02,9.655299999999999727e+01,9.998999999999999488e+01,1.117600000000000051e+02,6.375399999999999778e+01,nan,nan,1.004200000000000017e+02,nan,nan,9.545999999999999375e+01,6.635699999999999932e+01,nan,1.001599999999999966e+02,3.839099999999999824e+01,nan,6.680299999999999727e+01,nan,7.265699999999999648e+01,9.868800000000000239e+01,8.852299999999999613e+01,nan,3.575800000000000267e+01,nan,nan,nan,nan,nan,3.603000000000000114e+01,nan,9.574699999999999989e+01,nan,nan,nan,nan,nan,8.051900000000000546e+01,nan,nan,3.623299999999999699e+01,6.629200000000000159e+01,7.231799999999999784e+01,nan,nan,9.581799999999999784e+01,nan,nan,6.629300000000000637e+01,nan,nan,nan,1.205799999999999983e+02,nan,nan,nan,nan,nan
1.257199999999999989e+02,9.058100000000000307e+01,nan,nan,9.495499999999999829e+01,nan,nan,6.052300000000000324e+01,nan,9.922599999999999909e+01,9.329500000000000171e+01,2.667000000000000171e+01,1.164800000000000040e+02,nan,nan,nan,nan,nan,8.388299999999999557e+01,9.833299999999999841e+01,9.795099999999999341e+01,nan,1.264800000000000040e+02,1.210799999999999983e+02,nan,nan,6.058500000000000085e+01,nan,1.281500000000000057e+02,nan,1.280999999999999943e+02,1.208299999999999983e+02,1.045199999999999960e+02,1.120300000000000011e+02,7.771899999999999409e+01,nan,nan,1.007600000000000051e+02,nan,nan,9.703300000000000125e+01,7.100000000000000000e+01,nan,1.005900000000000034e+02,3.923899999999999721e+01,nan,6.702700000000000102e+01,nan,7.279699999999999704e+01,1.052099999999999937e+02,8.885699999999999932e+01,nan,3.717099999999999937e+01,nan,nan,nan,nan,nan,5.125800000000000267e+01,nan,9.632099999999999795e+01,nan,nan,nan,nan,nan,8.550100000000000477e+01,nan,nan,5.121900000000000119e+01,7.218600000000000705e+01,7.628600000000000136e+01,nan,nan,1.050900000000000034e+02,nan,nan,6.653199999999999648e+01,nan,nan,nan,1.212199999999999989e+02,nan,nan,nan,nan,nan
1.259699999999999989e+02,9.283599999999999852e+01,nan,nan,1.044500000000000028e+02,nan,nan,6.083299999999999841e+01,nan,1.047999999999999972e+02,9.459999999999999432e+01,3.026800000000000068e+01,1.166800000000000068e+02,nan,nan,nan,nan,nan,8.478199999999999648e+01,9.845999999999999375e+01,1.048799999999999955e+02,nan,1.266299999999999955e+02,1.214899999999999949e+02,nan,nan,6.086599999999999966e+01,nan,1.287500000000000000e+02,nan,1.282800000000000011e+02,1.211899999999999977e+02,1.047000000000000028e+02,1.121800000000000068e+02,7.934900000000000375e+01,nan,nan,1.122600000000000051e+02,nan,nan,9.724800000000000466e+01,7.122700000000000387e+01,nan,1.014599999999999937e+02,4.216599999999999682e+01,nan,7.119400000000000261e+01,nan,7.311700000000000443e+01,1.057600000000000051e+02,8.906199999999999761e+01,nan,8.609199999999999875e+01,nan,nan,nan,nan,nan,5.140400000000000347e+01,nan,1.176299999999999955e+02,nan,nan,nan,nan,nan,8.568500000000000227e+01,nan,nan,5.478799999999999670e+01,7.276399999999999579e+01,7.660299999999999443e+01,nan,nan,1.169599999999999937e+02,nan,nan,7.052599999999999625e+01,nan,nan,nan,1.217600000000000051e+02,nan,nan,nan,nan,nan
nan,9.321899999999999409e+01,nan,nan,1.046899999999999977e+02,nan,nan,6.222500000000000142e+01,nan,1.120600000000000023e+02,9.478499999999999659e+01,3.043499999999999872e+01,1.180300000000000011e+02,nan,nan,nan,nan,nan,8.492100000000000648e+01,1.000499999999999972e+02,1.050900000000000034e+02,nan,1.268599999999999994e+02,1.221299999999999955e+02,nan,nan,6.099199999999999733e+01,nan,nan,nan,1.295900000000000034e+02,1.226800000000000068e+02,1.059800000000000040e+02,nan,8.558700000000000330e+01,nan,nan,1.165900000000000034e+02,nan,nan,1.048299999999999983e+02,7.259199999999999875e+01,nan,1.028900000000000006e+02,4.228799999999999670e+01,nan,7.132399999999999807e+01,nan,7.716800000000000637e+01,1.059800000000000040e+02,1.188100000000000023e+02,nan,1.072600000000000051e+02,nan,nan,nan,nan,nan,6.076200000000000045e+01,nan,1.177500000000000000e+02,nan,nan,nan,nan,nan,8.603400000000000603e+01,nan,nan,6.556600000000000250e+01,7.762099999999999511e+01,7.769700000000000273e+01,nan,nan,1.171500000000000057e+02,nan,nan,7.235399999999999920e+01,nan,nan,nan,1.225300000000000011e+02,nan,nan,nan,nan,nan
nan,1.114099999999999966e+02,nan,nan,nan,nan,nan,8.026699999999999591e+01,nan,1.123499999999999943e+02,1.181200000000000045e+02,3.553799999999999670e+01,1.184399999999999977e+02,nan,nan,nan,nan,nan,8.512500000000000000e+01,1.014800000000000040e+02,1.098299999999999983e+02,nan,1.275300000000000011e+02,1.226200000000000045e+02,nan,nan,6.323799999999999955e+01,nan,nan,nan,1.297199999999999989e+02,1.230499999999999972e+02,1.063499999999999943e+02,nan,8.589700000000000557e+01,nan,nan,1.179200000000000017e+02,nan,nan,1.163499999999999943e+02,8.509199999999999875e+01,nan,1.031500000000000057e+02,5.016299999999999670e+01,nan,7.785699999999999932e+01,nan,7.729600000000000648e+01,1.139500000000000028e+02,nan,nan,1.128599999999999994e+02,nan,nan,nan,nan,nan,7.916200000000000614e+01,nan,1.181599999999999966e+02,nan,nan,nan,nan,nan,9.629200000000000159e+01,nan,nan,8.048799999999999955e+01,7.803000000000000114e+01,8.452100000000000080e+01,nan,nan,1.179899999999999949e+02,nan,nan,7.259399999999999409e+01,nan,nan,nan,1.226599999999999966e+02,nan,nan,nan,nan,nan
nan,1.115499999999999972e+02,nan,nan,nan,nan,nan,8.442700000000000671e+01,nan,1.146899999999999977e+02,1.191899999999999977e+02,5.178300000000000125e+01,1.208599999999999994e+02,nan,nan,nan,nan,nan,8.518999999999999773e+01,1.041500000000000057e+02,1.324399999999999977e+02,nan,1.276700000000000017e+02,1.240100000000000051e+02,nan,nan,6.393599999999999994e+01,nan,nan,nan,1.298199999999999932e+02,1.271099999999999994e+02,1.072600000000000051e+02,nan,8.936400000000000432e+01,nan,nan,1.186500000000000057e+02,nan,nan,1.206599999999999966e+02,8.562500000000000000e+01,nan,1.101599999999999966e+02,5.030199999999999960e+01,nan,7.889199999999999591e+01,nan,8.009999999999999432e+01,1.145199999999999960e+02,nan,nan,1.144300000000000068e+02,nan,nan,nan,nan,nan,8.344599999999999795e+01,nan,1.187900000000000063e+02,nan,nan,nan,nan,nan,9.793099999999999739e+01,nan,nan,9.489900000000000091e+01,8.022599999999999909e+01,1.047399999999999949e+02,nan,nan,1.185199999999999960e+02,nan,nan,7.472700000000000387e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.117600000000000051e+02,nan,nan,nan,nan,nan,9.478900000000000148e+01,nan,1.184099999999999966e+02,1.193299999999999983e+02,5.246800000000000352e+01,1.246299999999999955e+02,nan,nan,nan,nan,nan,8.532699999999999818e+01,1.053499999999999943e+02,nan,nan,nan,1.246200000000000045e+02,nan,nan,6.659300000000000352e+01,nan,nan,nan,1.299199999999999875e+02,1.272999999999999972e+02,1.164899999999999949e+02,nan,9.603400000000000603e+01,nan,nan,1.187500000000000000e+02,nan,nan,1.208799999999999955e+02,9.345999999999999375e+01,nan,1.171200000000000045e+02,5.129399999999999693e+01,nan,7.935099999999999909e+01,nan,8.978799999999999670e+01,1.147999999999999972e+02,nan,nan,1.155199999999999960e+02,nan,nan,nan,nan,nan,8.356600000000000250e+01,nan,1.295800000000000125e+02,nan,nan,nan,nan,nan,1.001500000000000057e+02,nan,nan,9.699500000000000455e+01,8.468800000000000239e+01,1.065799999999999983e+02,nan,nan,1.197800000000000011e+02,nan,nan,7.621899999999999409e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.119899999999999949e+02,nan,nan,nan,nan,nan,9.495799999999999841e+01,nan,1.187300000000000040e+02,1.221200000000000045e+02,5.440100000000000335e+01,1.247300000000000040e+02,nan,nan,nan,nan,nan,8.616200000000000614e+01,1.119599999999999937e+02,nan,nan,nan,1.248199999999999932e+02,nan,nan,6.669100000000000250e+01,nan,nan,nan,nan,nan,1.296200000000000045e+02,nan,9.642900000000000205e+01,nan,nan,1.190900000000000034e+02,nan,nan,1.212300000000000040e+02,1.001599999999999966e+02,nan,1.176200000000000045e+02,5.153499999999999659e+01,nan,7.946899999999999409e+01,nan,8.994599999999999795e+01,1.246599999999999966e+02,nan,nan,1.156500000000000057e+02,nan,nan,nan,nan,nan,8.974899999999999523e+01,nan,1.299099999999999966e+02,nan,nan,nan,nan,nan,1.048199999999999932e+02,nan,nan,9.716700000000000159e+01,9.979200000000000159e+01,1.068799999999999955e+02,nan,nan,nan,nan,nan,7.655599999999999739e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.122000000000000028e+02,nan,nan,nan,nan,nan,9.528499999999999659e+01,nan,1.323600000000000136e+02,1.272500000000000000e+02,5.492399999999999949e+01,nan,nan,nan,nan,nan,nan,1.059599999999999937e+02,1.124500000000000028e+02,nan,nan,nan,1.253599999999999994e+02,nan,nan,8.195900000000000318e+01,nan,nan,nan,nan,nan,nan,nan,9.718600000000000705e+01,nan,nan,1.193199999999999932e+02,nan,nan,1.247300000000000040e+02,1.048799999999999955e+02,nan,1.181800000000000068e+02,5.305700000000000216e+01,nan,7.963299999999999557e+01,nan,9.294899999999999807e+01,nan,nan,nan,1.158900000000000006e+02,nan,nan,nan,nan,nan,8.986299999999999955e+01,nan,1.321899999999999977e+02,nan,nan,nan,nan,nan,1.051899999999999977e+02,nan,nan,1.022500000000000000e+02,9.992600000000000193e+01,1.072800000000000011e+02,nan,nan,nan,nan,nan,7.682500000000000284e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.194099999999999966e+02,nan,nan,nan,nan,nan,9.593300000000000693e+01,nan,nan,nan,5.786299999999999955e+01,nan,nan,nan,nan,nan,nan,1.072600000000000051e+02,1.125900000000000034e+02,nan,nan,nan,1.254599999999999937e+02,nan,nan,8.285999999999999943e+01,nan,nan,nan,nan,nan,nan,nan,1.143199999999999932e+02,nan,nan,1.195199999999999960e+02,nan,nan,1.251599999999999966e+02,1.065199999999999960e+02,nan,1.183799999999999955e+02,6.121999999999999886e+01,nan,8.142700000000000671e+01,nan,9.321399999999999864e+01,nan,nan,nan,1.246899999999999977e+02,nan,nan,nan,nan,nan,9.834499999999999886e+01,nan,1.324199999999999875e+02,nan,nan,nan,nan,nan,1.081200000000000045e+02,nan,nan,1.024300000000000068e+02,1.000600000000000023e+02,1.248900000000000006e+02,nan,nan,nan,nan,nan,8.592400000000000659e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.196200000000000045e+02,nan,nan,nan,nan,nan,9.802800000000000580e+01,nan,nan,nan,6.995999999999999375e+01,nan,nan,nan,nan,nan,nan,1.160900000000000034e+02,1.134300000000000068e+02,nan,nan,nan,1.255900000000000034e+02,nan,nan,8.299500000000000455e+01,nan,nan,nan,nan,nan,nan,nan,1.144300000000000068e+02,nan,nan,nan,nan,nan,1.254800000000000040e+02,1.066800000000000068e+02,nan,1.323199999999999932e+02,6.612999999999999545e+01,nan,8.185099999999999909e+01,nan,9.438899999999999579e+01,nan,nan,nan,1.249500000000000028e+02,nan,nan,nan,nan,nan,nan,nan,1.326399999999999864e+02,nan,nan,nan,nan,nan,1.114000000000000057e+02,nan,nan,1.044899999999999949e+02,1.065600000000000023e+02,1.276899999999999977e+02,nan,nan,nan,nan,nan,1.003499999999999943e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.204500000000000028e+02,nan,nan,nan,nan,nan,9.822199999999999420e+01,nan,nan,nan,7.933400000000000318e+01,nan,nan,nan,nan,nan,nan,1.163700000000000045e+02,1.145100000000000051e+02,nan,nan,nan,1.324499999999999886e+02,nan,nan,8.338899999999999579e+01,nan,nan,nan,nan,nan,nan,nan,1.164200000000000017e+02,nan,nan,nan,nan,nan,1.259500000000000028e+02,1.069899999999999949e+02,nan,1.325200000000000102e+02,6.935299999999999443e+01,nan,8.286100000000000421e+01,nan,9.448399999999999466e+01,nan,nan,nan,1.269800000000000040e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.174399999999999977e+02,nan,nan,1.165600000000000023e+02,1.120300000000000011e+02,nan,nan,nan,nan,nan,nan,1.136800000000000068e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.205799999999999983e+02,nan,nan,nan,nan,nan,9.831600000000000250e+01,nan,nan,nan,7.972100000000000364e+01,nan,nan,nan,nan,nan,nan,1.165600000000000023e+02,nan,nan,nan,nan,nan,nan,nan,8.572700000000000387e+01,nan,nan,nan,nan,nan,nan,nan,1.169899999999999949e+02,nan,nan,nan,nan,nan,1.296500000000000057e+02,1.073799999999999955e+02,nan,nan,7.060200000000000387e+01,nan,8.572599999999999909e+01,nan,9.635699999999999932e+01,nan,nan,nan,1.281200000000000045e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.213199999999999932e+02,nan,nan,1.235499999999999972e+02,1.122900000000000063e+02,nan,nan,nan,nan,nan,nan,1.187600000000000051e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.472599999999999909e+01,nan,nan,nan,nan,nan,nan,1.175600000000000023e+02,nan,nan,nan,nan,nan,nan,nan,8.632500000000000284e+01,nan,nan,nan,nan,nan,nan,nan,1.177500000000000000e+02,nan,nan,nan,nan,nan,1.306500000000000057e+02,1.123199999999999932e+02,nan,nan,8.525799999999999557e+01,nan,8.593200000000000216e+01,nan,9.692799999999999727e+01,nan,nan,nan,1.299300000000000068e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.244800000000000040e+02,1.125499999999999972e+02,nan,nan,nan,nan,nan,nan,1.194500000000000028e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.626800000000000068e+01,nan,nan,nan,nan,nan,nan,1.178199999999999932e+02,nan,nan,nan,nan,nan,nan,nan,8.689199999999999591e+01,nan,nan,nan,nan,nan,nan,nan,1.183900000000000006e+02,nan,nan,nan,nan,nan,1.318300000000000125e+02,1.236299999999999955e+02,nan,nan,8.653100000000000591e+01,nan,8.616700000000000159e+01,nan,9.796399999999999864e+01,nan,nan,nan,1.303799999999999955e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.249200000000000017e+02,1.131200000000000045e+02,nan,nan,nan,nan,nan,nan,1.198299999999999983e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.639700000000000557e+01,nan,nan,nan,nan,nan,nan,1.189899999999999949e+02,nan,nan,nan,nan,nan,nan,nan,8.718300000000000693e+01,nan,nan,nan,nan,nan,nan,nan,1.191200000000000045e+02,nan,nan,nan,nan,nan,1.323100000000000023e+02,1.247399999999999949e+02,nan,nan,9.476099999999999568e+01,nan,8.643099999999999739e+01,nan,9.831900000000000261e+01,nan,nan,nan,1.307500000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.323199999999999932e+02,1.136899999999999977e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.813200000000000500e+01,nan,nan,nan,nan,nan,nan,1.194399999999999977e+02,nan,nan,nan,nan,nan,nan,nan,9.448600000000000421e+01,nan,nan,nan,nan,nan,nan,nan,1.247199999999999989e+02,nan,nan,nan,nan,nan,nan,1.260300000000000011e+02,nan,nan,9.493300000000000693e+01,nan,8.689199999999999591e+01,nan,1.000000000000000000e+02,nan,nan,nan,1.309199999999999875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.324199999999999875e+02,1.262600000000000051e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.838599999999999568e+01,nan,nan,nan,nan,nan,nan,1.195999999999999943e+02,nan,nan,nan,nan,nan,nan,nan,9.644799999999999329e+01,nan,nan,nan,nan,nan,nan,nan,1.248900000000000006e+02,nan,nan,nan,nan,nan,nan,1.263599999999999994e+02,nan,nan,1.010900000000000034e+02,nan,8.785699999999999932e+01,nan,1.054899999999999949e+02,nan,nan,nan,1.310999999999999943e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.266899999999999977e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048599999999999994e+02,nan,nan,nan,nan,nan,nan,1.198900000000000006e+02,nan,nan,nan,nan,nan,nan,nan,9.659099999999999397e+01,nan,nan,nan,nan,nan,nan,nan,1.286599999999999966e+02,nan,nan,nan,nan,nan,nan,1.268599999999999994e+02,nan,nan,1.026599999999999966e+02,nan,8.818099999999999739e+01,nan,1.064599999999999937e+02,nan,nan,nan,1.319799999999999898e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
