5.2306,218.18,24.995,64.12,27.74,178.72,NaN,154.91,87.592,173.82,73.827,189.38,134.81,53.023,28.326,159.23,110.76,NaN,45.156,108.36,77.468,130.88,7.7937,47.155,44.56,85.998,NaN,83.267,28.091,NaN,95.989,22.83,119.68,87.994,109.23,128.9,80.634,114.91,NaN,75.747,191.45,155.13,62.558,47.168,145.01,186.17,62.883,74.033,46.191,55.662,9.1681,47.202,NaN,56.33,102.16,200.84,53.317,119.6,55.793,108.4,88.031,76.251,NaN,202.55,193.42,102.78,105.98,119.03,176.41,45.695,NaN,54.419,70.229,128.02,25.457,63.09,197.92,169.5,139.78,183.42,220.84,90.782,198.59,142.88,220.82,244.05,25.09,201.11,103.61,127.07,NaN,174.44,112.6,115.66,132.61,116.58,114.56,62.588,56.535,107.72,155.23,121.02,56.54,NaN,52.954,96.5,114.93,173.34,22.908,74.091,113.39,103.06,153.18,163.05,95.417,88.855,120.49,82.501,66.373,63.718,NaN,131.02,NaN,105.95,28.684,65.692,178.12,101.85,25.664,75.517,140.88,57.082,143.03,119.06,244.05,48.36,44.1,86.733,125.7,178.66,82.027,199.32,99.136,72.03,24.456,80.572,208.22,102.16,155.95,134.05,NaN,48.197,115.09,124.25,107.22,165.15,235.52,NaN,164.03,122.62,194.24,34.998,102.15,28.876,39.82,47.919,58.229,52.227,119.73,194.84,86.101,28.331,46.672,77.138,94.923,238.41,66.104,179.97,110.21,53.366,107.23,47.426,73.727,20.672,107.66,26.205,24.103,NaN,64.194,NaN,33.8,45.292,128.66,54.423,6.8675,27.739
6.674,219.05,25.372,69.096,28.161,178.97,NaN,155.05,116.88,174.15,154.75,189.45,146.25,53.184,28.884,176.79,111.13,NaN,45.501,127,78.097,131.03,8.2561,58.187,45.308,86.651,NaN,86.7,46.088,NaN,96.557,23.16,119.79,88.124,110.86,169.53,93.969,116.47,NaN,76.019,199.65,155.63,62.697,47.898,145.15,186.25,64.636,74.39,49.765,57.019,9.438,62.128,NaN,78.771,106.02,218.31,72.787,131.32,58.133,131.26,88.302,82.136,NaN,220.84,224.11,117.08,106.09,125.45,177.27,69.282,NaN,54.665,70.352,139.69,60.357,80.518,226.33,169.65,140.93,185.41,220.95,104.92,199.7,143.05,226.37,NaN,53.357,213.34,107.18,130.78,NaN,186.14,116.08,116.47,132.91,119.65,116.02,62.692,57.12,109.27,155.32,127.2,59.231,NaN,53.4,99.217,116.02,189.11,26.756,98.181,115.99,103.2,157.62,178.53,95.528,90.634,148.83,127.04,75.669,80.683,NaN,145.13,NaN,107.46,28.862,73.684,178.87,102.23,25.826,79.667,141.59,57.4,157.95,155.09,NaN,61.365,44.934,116.02,128.55,179.11,83.49,199.85,110.83,77.913,24.921,80.697,225.98,103.09,175.04,140.32,NaN,48.494,117.08,125.09,107.63,173.72,NaN,NaN,170.06,134.82,205.41,35.44,102.61,43.466,40.191,53.564,58.335,53.218,120.86,194.95,86.217,34.093,63.199,101.73,95.426,NaN,74.76,180.29,110.4,53.457,110.65,47.562,74.251,23.523,108.22,28.202,24.76,NaN,76.724,NaN,45.604,45.428,128.78,60.486,6.9931,27.97
6.789,224.71,25.897,69.556,28.756,179.44,NaN,155.45,155.69,175.36,176.02,198.91,146.63,53.403,43.519,176.92,111.25,NaN,47.225,131.31,92.185,131.63,9.3054,60.396,45.438,98.718,NaN,99.037,46.304,NaN,99.427,23.392,120.78,95.32,117.05,169.65,103.58,123.01,NaN,113.01,200.04,174.09,72.065,49.732,150.28,189.15,64.759,74.527,49.932,73.397,9.8967,62.591,NaN,81.603,106.16,219.14,75.76,131.46,58.291,143.02,88.513,92.345,NaN,225.51,227.62,126.61,106.83,130.03,179.05,69.457,NaN,62.564,70.987,156.72,60.789,80.765,226.69,172.68,141.08,186.31,232.6,110.26,200.24,145.58,226.7,NaN,53.525,213.67,107.32,130.89,NaN,186.29,116.34,125.36,141.53,119.72,155.71,72.085,63.358,111.12,155.52,137.68,59.332,NaN,58.248,113.39,116.13,189.41,27.035,108.35,116.13,120.03,157.71,180.74,102.97,90.75,149.29,128.89,80.369,86.156,NaN,145.58,NaN,108.96,29.092,75.69,179.08,108.35,26.564,79.787,141.72,58.153,159.09,175.09,NaN,70.323,45.269,117.6,132.69,183.19,86.463,201.45,111,101.79,34.491,107.62,226.14,103.89,175.82,141.56,NaN,51.923,117.19,125.33,127.02,173.95,NaN,NaN,170.18,134.88,211.04,35.636,106.69,46.03,40.293,53.702,58.471,53.331,120.99,196.68,106.04,35.865,63.385,101.83,102.97,NaN,74.932,207.47,110.5,75.033,114.47,52.001,74.57,23.599,108.36,35.564,25.036,NaN,77.837,NaN,45.752,45.554,138.42,60.602,7.1356,28.096
7.9089,NaN,26.319,81.893,44.662,180.12,NaN,173.62,174.85,176.05,176.15,214.78,163.87,59.103,43.796,178.92,111.42,NaN,69.16,147.53,99.083,151.23,9.4357,60.63,47.372,103.19,NaN,120.46,46.428,NaN,109.26,24.027,124.66,98.765,143.65,172.68,103.7,132.73,NaN,120.78,200.6,174.64,72.696,50.105,150.41,189.62,76.07,89.985,50.063,88.093,10.801,72.056,NaN,81.93,107.15,221.74,79.167,147.89,71.186,147.54,108,109.02,NaN,227.35,233.41,130.56,106.97,130.11,179.19,69.949,NaN,89.13,90.613,156.86,61.056,94.069,227.02,191.16,143.01,186.59,236.62,121.05,200.89,155.35,227.02,NaN,61.35,224.05,111.61,173.12,NaN,186.62,116.73,125.46,141.64,119.96,155.99,73.757,69.704,111.36,155.68,146.42,63.9,NaN,59.307,125.25,145.49,194.82,49.071,139.78,121.99,122.98,158,180.89,115.73,117.2,155.24,132.66,80.53,86.716,NaN,145.69,NaN,109.1,33.732,85.865,190.31,127.13,27.67,80.466,143.25,61.135,159.22,175.72,NaN,72.751,45.625,174.92,132.83,184.69,94.689,202.55,111.25,101.93,45.865,116.13,NaN,103.96,189.4,145,NaN,64.501,140.88,125.53,127.16,174.34,NaN,NaN,172.55,135.02,215.15,47.527,114.89,55.333,43.132,57.022,59.233,53.4,122.7,196.86,116.82,44.933,65.684,103.15,111.69,NaN,75.051,220.98,114.89,75.854,126.63,52.696,74.928,26.208,108.92,35.762,28.69,NaN,78.027,NaN,46.69,45.666,157.47,61.519,7.607,29.826
8.3946,NaN,26.657,83.501,45.42,180.31,NaN,174.22,201.18,200.76,189.85,215.64,168.46,61.128,44.504,179.19,112.76,NaN,69.267,147.78,106.87,155.7,9.5748,61.664,47.595,109.51,NaN,120.96,46.572,NaN,109.68,24.1,124.79,105.39,144.19,200.97,117.45,137.59,NaN,120.93,200.85,174.79,73.268,53.382,179.41,189.73,76.421,90.691,50.487,114.23,36,72.229,NaN,87.601,107.66,234.74,79.767,148.02,71.703,147.78,111.01,109.23,NaN,NaN,241.52,133.08,107.07,145.75,180.39,80.665,NaN,93.591,108.42,158.41,61.639,118.93,227.32,200.96,147.88,186.74,NaN,134.82,219.18,159.32,NaN,NaN,62.25,224.19,111.83,173.26,NaN,186.75,118.75,129.62,142.89,126.81,185.11,94.426,71.204,111.81,177.23,146.58,64.57,NaN,61.569,136.48,145.62,194.95,51.861,139.9,125.5,123.06,158.08,186.22,115.85,158.53,176.22,134.03,85.831,88.428,NaN,172.86,NaN,109.23,33.871,86.02,204.89,142.96,45.824,98.719,143.39,64.702,175.92,177.1,NaN,73.739,45.766,175.35,156,199.65,94.793,202.95,117.05,155.58,46.137,116.87,NaN,107.49,190.81,145.46,NaN,78.932,141.05,127.25,133.65,174.49,NaN,NaN,189.67,142.99,215.3,53.006,126.81,55.664,43.268,73.116,73.726,58.386,152.38,243.61,116.93,45.335,70.77,107.06,111.8,NaN,77.195,NaN,124.29,79.459,128.21,52.991,77.489,33.793,109.89,36.027,49.495,NaN,80.859,NaN,48.364,46.571,172.09,64.565,7.7663,30.392
8.8387,NaN,26.942,94.75,45.817,181.43,NaN,174.66,201.37,200.95,201.92,243.61,172.38,73.527,44.635,179.94,112.86,NaN,69.426,147.9,109.05,171.74,36.291,62.003,58.569,120.09,NaN,122.71,46.698,NaN,109.82,24.731,125.82,107.61,153.58,201.92,117.65,137.76,NaN,122.45,203.41,221.04,73.547,54.427,186.17,189.86,76.569,113.92,51.863,114.66,36.296,72.765,NaN,117.04,108,NaN,80.452,148.18,71.961,148.18,111.35,114.83,NaN,NaN,241.85,133.23,107.22,145.88,192.19,88.129,NaN,93.932,108.9,179.4,62.237,183.08,NaN,201.92,148,200.31,NaN,143.47,219.65,164.24,NaN,NaN,63.903,228,114.53,173.76,NaN,195.62,118.89,130.02,153.04,135.29,185.79,94.555,71.892,116.08,177.82,146.76,66.253,NaN,63.447,165.89,146.44,200.15,53.201,143.09,155.41,142.92,183.19,189.75,124.59,160.46,176.36,135.24,91.922,99.279,NaN,173.09,NaN,109.49,43.855,86.453,222.61,158.41,45.931,120.86,155.19,64.832,176.78,179.05,NaN,74.994,46.532,175.58,165.61,199.97,95.416,204.29,121.25,179.22,46.525,124.21,NaN,108.38,191.17,145.95,NaN,79.028,163.75,127.39,134.07,174.84,NaN,NaN,198.48,147.75,215.45,53.262,155.19,55.959,43.364,75.761,74.932,63.165,160.62,243.92,121.29,45.756,71.7,109.56,115.72,NaN,77.325,NaN,124.79,79.603,128.66,54.287,78.924,35.254,110.19,36.229,49.993,NaN,91.388,NaN,49.459,94.794,179.58,64.706,8.3037,35.39
9.2042,NaN,27.276,95.413,52.967,NaN,NaN,175.49,201.95,202.08,202.82,243.97,172.56,75.687,55.725,180.14,113.32,NaN,69.949,148.02,117.1,172.62,53.6,74.802,59.499,121.01,NaN,127.21,61.753,NaN,110.68,49.996,126.83,107.72,153.73,225.48,119.68,140.32,NaN,124.91,205.34,221.42,94.666,71.87,186.25,190.83,76.693,114.41,51.965,115.48,41.76,73.058,NaN,117.45,108.21,NaN,85.997,179.21,155.56,179.18,116.72,116.12,NaN,NaN,243.95,142.85,108.99,145.99,192.56,90.593,NaN,97.145,150.35,179.52,62.936,187.46,NaN,222.12,151.65,200.9,NaN,145.54,219.75,167.06,NaN,NaN,64.684,229.37,116.42,186.18,NaN,206.54,123.03,130.19,153.15,135.52,186.94,95.086,73.77,127.28,178.18,181.13,83.722,NaN,78.159,194.61,153.16,200.45,53.294,146.03,155.56,143.02,186.17,192.98,125.06,179.48,189.61,147.85,92.158,99.398,NaN,174.37,NaN,113.29,43.96,97.833,223.11,175.05,46.07,120.93,155.69,80.687,176.92,179.54,NaN,75.686,47.201,190.08,169.79,204.37,95.528,219.05,157.66,190.85,46.701,142.02,NaN,110.42,191.77,150.28,NaN,81.031,163.86,146.62,134.19,176.11,NaN,NaN,198.58,153.45,226.15,53.555,155.42,56.197,45.592,79.753,75.651,63.256,172.59,NaN,127.19,46.698,80.428,121.08,115.83,NaN,77.96,NaN,125.62,80.618,138.66,54.406,90.849,35.586,110.42,45.703,50.822,NaN,95.323,NaN,49.822,95.384,189.32,74.569,9.2999,35.739
9.4114,NaN,27.885,95.528,53.184,NaN,NaN,175.82,226.43,225.9,202.95,244.51,175.48,76.224,55.829,192.65,113.86,NaN,80.686,148.19,118.4,172.76,53.924,75.188,60.502,125.25,NaN,131,64.392,NaN,112.63,50.988,127.08,120.88,155.04,NaN,127.77,146.22,NaN,132.88,218.51,223.44,94.791,71.964,189.78,192.87,154.85,114.69,53.172,141.96,53.027,73.16,NaN,117.59,108.95,NaN,90.569,184.51,175.96,184.15,117.05,137.3,NaN,NaN,NaN,145.76,109.25,146.15,192.91,100.69,NaN,97.594,150.49,179.64,63.218,189.45,NaN,223.34,151.95,206.55,NaN,147.65,225.31,168.44,NaN,NaN,73.729,235.52,118.93,186.25,NaN,235.23,134.12,130.45,154.02,135.96,NaN,100.01,73.9,135.59,180.71,184.55,83.853,NaN,78.401,204.79,155.45,200.98,61.328,157.55,155.66,163.82,186.26,201.07,165.2,181.09,190.07,160.16,92.333,102.72,NaN,193.45,NaN,113.45,49.527,106.86,240.98,178.84,54.405,132.62,155.82,81.548,177.29,188.88,NaN,75.857,47.397,201.59,170.17,219.96,102.98,230.37,157.89,220.48,47.395,142.13,NaN,119.59,234.4,163.65,NaN,81.26,165.59,169.93,146.28,176.46,NaN,NaN,218.14,181.88,NaN,59.291,155.88,57.02,45.931,80.651,76.164,70.774,173.32,NaN,185.34,48.366,80.684,126.05,116.76,NaN,104.02,NaN,125.75,81.626,151.23,62.193,100.27,36.898,111.25,49.47,51.465,NaN,106.82,NaN,50.186,96.499,189.66,74.657,9.4351,35.87
10.136,NaN,28.533,102.66,54.549,NaN,NaN,188.91,226.62,226.37,203.49,NaN,175.94,76.414,56.123,202.75,114.93,NaN,80.83,175.05,118.8,172.91,54.158,75.696,73.961,125.43,NaN,142.11,64.496,NaN,119.98,51.406,129.17,124.67,172.71,NaN,127.89,155.56,NaN,135.24,NaN,225.31,95.415,72.788,190.35,205.48,155.03,115.46,54.029,142.09,53.192,73.59,NaN,157.82,109.29,NaN,103.95,184.63,176.11,184.28,117.2,175.71,NaN,NaN,NaN,145.92,109.36,153.11,193.12,101.28,NaN,98.015,150.92,182.58,63.719,189.78,NaN,224.17,178.95,235.27,NaN,156.11,236.09,180.68,NaN,NaN,86.13,235.64,119.26,186.53,NaN,235.38,137.49,131.19,156.88,155.09,NaN,134.77,75.915,145.16,180.86,185.82,87.229,NaN,80.42,206.14,156.07,201.18,61.646,157.64,156.26,168.91,189.18,218.32,165.33,186.18,190.21,163.83,94.798,103.07,NaN,225.1,NaN,115.62,49.997,109.09,NaN,179.29,54.493,132.73,166.14,105.61,179.05,189.05,NaN,76.013,66.986,202.04,172.04,220.08,108.68,232.75,184.44,220.61,47.534,146.82,NaN,127.12,234.54,167.14,NaN,90.951,176.86,172.38,146.35,177.05,NaN,NaN,218.41,181.99,NaN,69.658,156.12,74.39,47.195,82.262,77.119,71.704,173.46,NaN,189.68,50.163,85.92,132.88,125.02,NaN,122.72,NaN,126.76,81.762,162.9,62.559,100.39,37.022,113.75,49.92,51.721,NaN,106.89,NaN,50.264,105.38,189.75,77.059,10.4,43.861
10.236,NaN,49.2,102.95,54.737,NaN,NaN,189.42,226.75,227.01,204.62,NaN,182.01,80.658,57.019,202.88,116.1,NaN,87.936,179.12,119.23,173.01,55.496,76.08,74.63,125.66,NaN,142.3,74.9,NaN,120.19,51.837,135.59,124.79,173.19,NaN,133.7,155.66,NaN,136.21,NaN,225.58,113.02,72.988,204.88,215.12,155.65,167.45,54.956,155.22,53.96,94.218,NaN,159.09,110.19,NaN,117.32,193.45,177.41,207.15,117.7,175.93,NaN,NaN,NaN,146.12,122.41,153.58,203.02,101.99,NaN,98.25,155.09,189.66,63.915,218.67,NaN,225.45,179.06,235.39,NaN,157.09,NaN,183.15,NaN,NaN,86.629,NaN,119.76,186.66,NaN,235.52,138.66,131.64,157.01,155.69,NaN,134.89,80.356,146.41,189.77,185.98,88.696,NaN,80.623,206.29,156.65,207.63,73.724,157.89,158.06,169.02,191.25,218.52,166.76,186.25,205.31,164.6,99.052,107,NaN,225.29,NaN,137.68,51.464,109.29,NaN,180.44,61.521,135.29,174.96,106,179.19,205.32,NaN,95.731,75.758,221.27,172.18,220.63,108.89,234.07,184.58,223.13,64.163,156.03,NaN,128.05,234.92,185.85,NaN,96.012,177.32,182.59,155.98,177.21,NaN,NaN,235.19,184.78,NaN,73.704,157.64,74.526,47.47,86.155,77.248,71.896,176.21,NaN,208.98,50.285,86.463,133.15,145.75,NaN,122.81,NaN,127.12,87.471,170.62,75.36,106.05,44.551,113.86,50.49,51.838,NaN,107.5,NaN,50.561,107.62,194.07,77.191,10.801,48.064
10.368,NaN,50.017,115.69,55.234,NaN,NaN,191.72,227.04,227.33,204.75,NaN,182.11,91.878,72.954,207.03,116.79,NaN,101.79,192.69,119.56,189.36,55.638,108.28,74.93,126.02,NaN,163.56,75.094,NaN,130.73,51.966,136.56,125.72,173.56,NaN,133.83,156.31,NaN,136.73,NaN,235.31,124.95,73.283,205.34,215.26,155.79,173.18,55.224,155.35,54.269,94.365,NaN,159.23,110.36,NaN,117.49,193.59,177.58,213.62,118.48,179.11,NaN,NaN,NaN,151.5,127.09,155.04,203.28,102.41,NaN,98.758,155.68,189.76,64.687,218.91,NaN,225.71,NaN,235.52,NaN,157.61,NaN,223.92,NaN,NaN,86.749,NaN,119.92,196.75,NaN,241.5,143.05,132.11,157.58,155.82,NaN,152.47,80.501,162.62,189.95,186.21,91.699,NaN,88.787,206.71,157.68,210.84,73.788,167.25,165.85,172.56,192.89,228.15,166.91,189.85,205.41,172.68,99.233,107.43,NaN,225.89,NaN,143.69,51.837,124.18,NaN,183.3,64.562,135.55,177.05,106.13,180.39,205.61,NaN,98.317,82.935,225.3,180.31,221.19,109.35,235.32,184.72,NaN,68.523,156.16,NaN,128.31,235.34,186.99,NaN,131.19,177.56,191.56,156.08,177.78,NaN,NaN,235.34,187.47,NaN,74.854,193.31,87.56,51.993,86.266,80.923,72.087,176.4,NaN,209.14,50.531,86.733,134.85,145.91,NaN,130.93,NaN,133.02,88.087,170.75,78.958,106.19,45.201,114.86,51.838,52.759,NaN,107.63,NaN,51.956,107.72,196.06,77.364,11.524,48.271
10.968,NaN,52.231,116.76,55.903,NaN,NaN,222.08,NaN,NaN,205.08,NaN,185.24,102.26,73.397,207.2,NaN,NaN,102.92,207.17,122.41,197.58,55.769,175.45,75.696,134.81,NaN,172.57,75.248,NaN,136.62,52.185,136.72,127.11,173.97,NaN,135.05,157.62,NaN,144.18,NaN,NaN,152.51,75.756,224.12,216.69,175.75,173.95,56.816,155.51,54.491,94.752,NaN,174.72,110.75,NaN,117.72,213.78,177.99,214.31,118.99,185.38,NaN,NaN,NaN,158.11,127.35,155.32,207.23,105.43,NaN,99.092,155.95,196.68,73.721,219.1,NaN,226.34,NaN,NaN,NaN,158.39,NaN,224.1,NaN,NaN,87.252,NaN,122.79,203.3,NaN,NaN,143.44,132.38,158.03,156.08,NaN,155.4,80.966,162.82,190.22,186.94,94.06,NaN,91.961,207.22,163.38,216.26,74.967,169.82,190.44,172.66,193.02,NaN,167.49,190.29,217.2,194.84,102.23,109.19,NaN,NaN,NaN,143.83,52.764,124.28,NaN,184.81,67.799,146.42,177.19,106.38,193.12,222.62,NaN,98.452,105.35,225.41,180.44,NaN,115.73,235.54,213.77,NaN,68.627,162.46,NaN,129.03,NaN,187.12,NaN,131.3,185.78,191.82,168.61,198.49,NaN,NaN,244.08,187.71,NaN,74.985,193.42,89.085,53.028,87.558,81.562,75.881,177.36,NaN,213.65,50.79,97.751,142.28,163.49,NaN,131.03,NaN,136.59,88.221,194.07,79.026,106.69,45.305,115.53,54.028,52.936,NaN,110.86,NaN,52.1,122.38,203.78,77.489,11.662,53.292
11.089,NaN,52.526,124.94,56.383,NaN,NaN,224.15,NaN,NaN,205.52,NaN,201.21,107.55,73.999,219.38,NaN,NaN,104.48,213.61,122.71,197.72,55.904,189.64,76.935,146.36,NaN,184.53,75.729,NaN,137.96,52.34,145.94,129.16,174.39,NaN,138.21,158.41,NaN,144.29,NaN,NaN,170.94,95.564,225.11,218.16,176.02,178.23,56.969,155.92,55.001,95.293,NaN,174.94,111.05,NaN,118.1,214.31,178.11,218.18,119.41,185.52,NaN,NaN,NaN,158.26,134.8,156.13,207.47,106.35,NaN,119.91,156.09,197.31,86.628,219.38,NaN,NaN,NaN,NaN,NaN,158.58,NaN,233.58,NaN,NaN,87.954,NaN,122.92,224.68,NaN,NaN,143.75,132.53,158.34,168.58,NaN,155.51,81.102,163.22,191.02,203.29,95.678,NaN,185.52,215.11,168.26,216.45,75.653,178.85,190.8,175.08,205.52,NaN,173.43,191.35,217.45,196.08,102.42,114.62,NaN,NaN,NaN,144.13,52.933,132.64,NaN,196.58,74.586,157.16,177.61,106.49,207.21,235.95,NaN,109.32,105.96,225.93,180.88,NaN,115.86,NaN,220.5,NaN,68.732,176.09,NaN,129.21,NaN,204.24,NaN,159.09,185.94,197.38,171.05,221.66,NaN,NaN,NaN,218.28,NaN,75.658,199.25,89.224,57.105,90.594,83.694,85.885,177.49,NaN,216.7,52.125,97.819,146.73,163.68,NaN,141.55,NaN,138.08,90.634,196.06,80.521,114.68,52.99,115.79,54.899,53.394,NaN,111.21,NaN,53,122.52,203.87,78.928,11.792,61.318
11.194,NaN,57.328,125.06,56.539,NaN,NaN,231.92,NaN,NaN,206.01,NaN,201.62,107.66,74.391,220.99,NaN,NaN,105.42,214.3,133.17,206.62,79.123,189.78,87.496,146.62,NaN,189.7,75.861,NaN,138.22,52.765,147.75,145.96,174.52,NaN,140.95,163.25,NaN,145.5,NaN,NaN,171.19,95.698,NaN,218.48,176.15,178.97,58.587,173.03,55.204,111.65,NaN,175.36,112.96,NaN,155.85,214.45,178.92,NaN,119.69,189.62,NaN,NaN,NaN,174.69,136.57,157.96,NaN,106.45,NaN,162.59,156.55,202.88,86.751,220.76,NaN,NaN,NaN,NaN,NaN,163.76,NaN,241.51,NaN,NaN,88.914,NaN,125.05,231.61,NaN,NaN,157.62,137.99,159.37,189.67,NaN,168.72,86.164,163.32,193.29,210.39,95.786,NaN,190.28,216.12,168.59,218.21,76.063,189.64,190.92,175.18,205.8,NaN,173.94,205.49,218.24,200.98,107.62,114.92,NaN,NaN,NaN,145.57,53.424,132.75,NaN,207.62,74.859,158.06,189.66,116.01,207.32,NaN,NaN,111.22,106.39,226.11,184.87,NaN,116.76,NaN,220.65,NaN,68.962,177.75,NaN,129.56,NaN,204.37,NaN,189.41,186.24,218.48,171.12,225.24,NaN,NaN,NaN,224.84,NaN,77.137,203.25,89.556,58.189,95.559,86.39,86.121,189.38,NaN,226.34,54.406,98.29,147.66,166.76,NaN,145.58,NaN,140.25,91.284,197.95,86.684,114.89,53.168,116.36,55.228,53.595,NaN,113.25,NaN,54.857,124.28,226.71,88.26,11.934,61.592
11.334,NaN,58.19,166.73,59.196,NaN,NaN,234.39,NaN,NaN,206.24,NaN,213.34,108.78,74.525,NaN,NaN,NaN,106,NaN,134.81,212.32,181.26,190.05,87.627,146.72,NaN,190.85,78.317,NaN,140.21,52.929,148.02,146.09,174.65,NaN,148.4,169.38,NaN,145.63,NaN,NaN,171.95,107.05,NaN,219.02,176.73,187.57,58.851,173.45,55.502,120.8,NaN,175.58,113.3,NaN,156.69,241.8,179.09,NaN,132.73,201.93,NaN,NaN,NaN,175.08,136.76,173.18,NaN,110.81,NaN,163.02,157.03,220.85,87.232,220.89,NaN,NaN,NaN,NaN,NaN,164.84,NaN,241.71,NaN,NaN,90.415,NaN,173.71,NaN,NaN,NaN,163.46,143.73,163.51,189.77,NaN,168.92,92.069,163.91,199.68,224.73,102.82,NaN,191.31,219.44,169.26,225.51,77.119,218.25,206.18,175.51,209.85,NaN,199.45,210.44,218.42,215.44,109.24,115.36,NaN,NaN,NaN,146.32,78.026,142.04,NaN,210.42,75.058,158.39,189.78,116.13,207.48,NaN,NaN,113.06,106.5,226.54,185.02,NaN,116.9,NaN,NaN,NaN,69.099,179.53,NaN,130.05,NaN,243.95,NaN,189.75,189.65,222.27,172.01,NaN,NaN,NaN,NaN,NaN,NaN,80.621,203.79,90.083,63.186,103.98,86.49,95.319,197.78,NaN,231.61,62.185,98.724,151.28,167.49,NaN,145.68,NaN,140.32,117.32,198.78,86.798,116.26,56.435,116.86,56.828,69.439,NaN,113.39,NaN,55.001,124.4,227.32,100.27,28.169,75.07
11.493,NaN,58.29,167.49,61.721,NaN,NaN,NaN,NaN,NaN,206.54,NaN,213.77,108.96,88.102,NaN,NaN,NaN,106.34,NaN,142.89,219.02,181.41,190.28,87.834,146.86,NaN,191.94,78.887,NaN,140.52,53.286,148.12,147.61,175.91,NaN,155.21,169.9,NaN,155.32,NaN,NaN,189.48,116.86,NaN,224.71,177.09,189.21,58.988,173.68,55.637,125.45,NaN,175.88,114.71,NaN,168.01,NaN,179.22,NaN,141.56,216.72,NaN,NaN,NaN,176.25,137.33,173.55,NaN,111.05,NaN,163.31,157.84,220.95,89.849,221.3,NaN,NaN,NaN,NaN,NaN,165.06,NaN,243.61,NaN,NaN,90.589,NaN,174.34,NaN,NaN,NaN,163.92,144.18,204.11,199.25,NaN,171.06,92.483,170.06,200.19,231.66,108.13,NaN,197.34,219.68,169.38,227.35,77.248,218.42,206.28,243.65,216.71,NaN,214.84,210.62,218.9,224.71,116.08,116.13,NaN,NaN,NaN,147.28,78.769,142.23,NaN,211.75,75.986,160.05,206.51,125.99,233.05,NaN,NaN,114.65,106.68,227.08,193.63,NaN,119.66,NaN,NaN,NaN,69.233,189.71,NaN,131.36,NaN,NaN,NaN,190.66,193.26,NaN,172.18,NaN,NaN,NaN,NaN,NaN,NaN,86.692,204.05,90.692,63.285,114.83,86.732,95.614,214.9,NaN,235.23,62.556,109.19,151.37,168.81,NaN,147.13,NaN,140.68,120.42,203.78,87.03,118.59,63.357,120.89,56.961,78.022,NaN,115.95,NaN,56.458,124.79,227.45,100.38,30.288,75.834
11.627,NaN,59.288,172.36,61.872,NaN,NaN,NaN,NaN,NaN,219.02,NaN,230.43,175.11,89.1,NaN,NaN,NaN,106.46,NaN,144.96,219.15,181.55,191.49,108.72,147.59,NaN,192.76,79.671,NaN,140.8,77.993,157.96,163.42,178.79,NaN,155.87,171.09,NaN,163.48,NaN,NaN,189.78,117.33,NaN,225.75,177.25,189.55,59.095,177.21,55.773,135.98,NaN,179.04,114.9,NaN,171.98,NaN,189.9,NaN,142.21,218.21,NaN,NaN,NaN,179.31,139.96,173.97,NaN,118.35,NaN,174.27,159.74,232.62,90.287,221.84,NaN,NaN,NaN,NaN,NaN,165.74,NaN,NaN,NaN,NaN,107.45,NaN,176.58,NaN,NaN,NaN,164.85,144.61,204.25,199.81,NaN,171.19,98.722,170.18,201.44,244.05,108.58,NaN,198.22,225.87,169.62,227.47,81.569,219.1,207.27,243.92,217.49,NaN,225.1,216.91,219.05,225.5,122.99,119.79,NaN,NaN,NaN,147.61,79.357,142.92,NaN,218.16,77.388,160.18,206.61,134.8,233.18,NaN,NaN,115.53,109.33,227.32,216.87,NaN,125.05,NaN,NaN,NaN,69.538,218.31,NaN,139.45,NaN,NaN,NaN,200.11,205.35,NaN,180.82,NaN,NaN,NaN,NaN,NaN,NaN,87.966,204.49,106.4,63.397,117.81,87.228,97.761,221.68,NaN,235.37,64.494,117.08,157.78,168.91,NaN,151.51,NaN,142.44,120.85,203.88,87.884,120.75,64.703,121.02,58.385,78.77,NaN,117.35,NaN,74.694,125.23,236.62,102.15,30.499,80.624
