2.196600000000000108e+01,6.601399999999999935e+00,2.923799999999999955e+00,5.671999999999999709e+00,2.739500000000000046e+00,5.871900000000000119e+00,6.913399999999999546e-01,3.459099999999999842e+00,2.603099999999999969e+00,3.672400000000000109e+00,1.098799999999999999e+00,1.026200000000000001e+00,1.176299999999999901e+00,5.935200000000000031e+00,5.734099999999999753e+00,2.442499999999999893e+00,2.963499999999999801e+00,1.568799999999999972e+00,4.931799999999999962e+00,2.713600000000000012e+00,8.256299999999999750e-01,3.032500000000000195e+00,2.595099999999999962e+00,2.643200000000000216e+00,3.506499999999999950e+00,2.455299999999999816e+00,8.775800000000000267e+00,1.187500000000000000e+00,2.688000000000000167e+00,1.558999999999999941e+00,2.604900000000000215e+00,4.025999999999999801e+00,3.904799999999999827e+00,6.166199999999999903e+00,4.933300000000000018e+00,2.875999999999999890e+00,3.145000000000000018e+00,1.511500000000000066e+00,2.437199999999999811e+00,2.773499999999999854e+00,8.743199999999999861e+00,1.159599999999999964e+00,5.688399999999999679e+00,3.931599999999999984e+00,4.370700000000000252e+00,3.927599999999999980e+00,1.129899999999999904e+00,2.773099999999999898e+00,7.490899999999999892e+00,3.273099999999999898e+00,2.943400000000000016e+00,3.075699999999999878e+00,3.232000000000000206e+00,1.068500000000000005e+00,3.295599999999999863e+00,2.600900000000000212e+00,7.358200000000000074e+00,3.258000000000000007e+00,1.637100000000000000e+00,2.725400000000000045e+00,3.201600000000000001e+00,5.975200000000000067e+00,2.504500000000000171e+00,3.604000000000000092e+00,2.799599999999999866e+00,2.266700000000000159e+00,1.061199999999999921e+00,3.062199999999999989e+01,3.923200000000000021e+00,1.157299999999999995e+00,2.606899999999999995e+00,4.805699999999999861e+00,3.365000000000000213e+00,2.601700000000000124e+00
2.355900000000000105e+01,8.889799999999999258e+00,4.166699999999999626e+00,5.775100000000000122e+00,4.007699999999999818e+00,7.059099999999999930e+00,3.278099999999999792e+00,5.995800000000000018e+00,3.062699999999999978e+00,5.024000000000000021e+00,1.242799999999999905e+00,2.573500000000000121e+00,1.270699999999999941e+00,6.601200000000000401e+00,6.476300000000000168e+00,2.526199999999999779e+00,4.334800000000000431e+00,1.670800000000000063e+00,7.087200000000000166e+00,5.490700000000000358e+00,2.434000000000000163e+00,3.138500000000000068e+00,2.824100000000000055e+00,3.300800000000000178e+00,4.561300000000000132e+00,2.765000000000000124e+00,1.099200000000000088e+01,1.301299999999999901e+00,4.027700000000000280e+00,3.469800000000000217e+00,5.873999999999999666e+00,1.123000000000000043e+01,6.572499999999999787e+00,7.988100000000000200e+00,7.942499999999999893e+00,4.033599999999999852e+00,3.905600000000000183e+00,1.629099999999999993e+00,3.237499999999999822e+00,4.174900000000000055e+00,9.565300000000000580e+00,1.276000000000000023e+00,6.359200000000000408e+00,4.136400000000000077e+00,6.333099999999999952e+00,4.835099999999999731e+00,1.894200000000000106e+00,8.899100000000000676e+00,7.633700000000000152e+00,3.909400000000000208e+00,4.026600000000000179e+00,3.361400000000000166e+00,3.892999999999999794e+00,1.570799999999999974e+00,3.934200000000000141e+00,1.087199999999999989e+01,7.888200000000000323e+00,4.411999999999999922e+00,1.773099999999999898e+00,2.830700000000000216e+00,6.572199999999999598e+00,8.242499999999999716e+00,2.622399999999999842e+00,8.092900000000000205e+00,2.905400000000000205e+00,2.370400000000000063e+00,1.936099999999999932e+00,3.076300000000000168e+01,4.195299999999999585e+00,2.241200000000000081e+00,3.901100000000000012e+00,9.163600000000000634e+00,6.268099999999999561e+00,2.737200000000000077e+00
2.369900000000000162e+01,8.995400000000000063e+00,5.055900000000000283e+00,5.927999999999999936e+00,5.766600000000000392e+00,8.340700000000000003e+00,3.455999999999999961e+00,6.109200000000000408e+00,3.199199999999999822e+00,6.638200000000000323e+00,1.501200000000000090e+00,2.693900000000000183e+00,5.787899999999999601e+00,6.841599999999999682e+00,7.297500000000000320e+00,5.025699999999999612e+00,5.555200000000000138e+00,3.272299999999999986e+00,7.935399999999999565e+00,5.666400000000000325e+00,2.805499999999999883e+00,5.628599999999999604e+00,2.906800000000000050e+00,3.905800000000000161e+00,4.891499999999999737e+00,3.132600000000000051e+00,1.110399999999999920e+01,3.074699999999999989e+00,4.170099999999999696e+00,4.400500000000000078e+00,6.557599999999999874e+00,1.199099999999999966e+01,7.572600000000000442e+00,8.727800000000000225e+00,8.507099999999999440e+00,5.039299999999999891e+00,4.002500000000000391e+00,2.076099999999999834e+00,3.355199999999999960e+00,4.925500000000000433e+00,9.738500000000000156e+00,2.762300000000000200e+00,7.467699999999999783e+00,8.060900000000000176e+00,6.996500000000000163e+00,7.360400000000000276e+00,2.239900000000000002e+00,1.087500000000000000e+01,2.091700000000000159e+01,4.002699999999999925e+00,4.133799999999999919e+00,6.823500000000000121e+00,6.097000000000000419e+00,1.725000000000000089e+00,4.041400000000000325e+00,2.325700000000000145e+01,8.006299999999999528e+00,6.594999999999999751e+00,2.668200000000000127e+00,6.337299999999999933e+00,6.825999999999999623e+00,8.328500000000000014e+00,2.820100000000000051e+00,9.605199999999999960e+00,1.113400000000000034e+01,2.644400000000000084e+00,2.690399999999999903e+00,3.433100000000000307e+01,6.972000000000000419e+00,2.871399999999999952e+00,8.955500000000000682e+00,9.462099999999999511e+00,6.367300000000000182e+00,2.836599999999999788e+00
2.977400000000000091e+01,1.335699999999999932e+01,5.376900000000000013e+00,9.413000000000000256e+00,1.302399999999999913e+01,8.695499999999999119e+00,4.009299999999999642e+00,6.824600000000000222e+00,4.805200000000000138e+00,6.864499999999999602e+00,1.694700000000000095e+00,4.430900000000000283e+00,7.321100000000000385e+00,6.990300000000000402e+00,7.906399999999999650e+00,6.653400000000000425e+00,5.754299999999999748e+00,3.389800000000000146e+00,1.113199999999999967e+01,7.160199999999999676e+00,2.934699999999999864e+00,5.771799999999999820e+00,5.697700000000000209e+00,4.401699999999999946e+00,7.907600000000000406e+00,3.901699999999999946e+00,1.435599999999999987e+01,3.164800000000000058e+00,5.161599999999999966e+00,4.538100000000000023e+00,6.639999999999999680e+00,1.231099999999999994e+01,7.665499999999999758e+00,9.062300000000000466e+00,1.159299999999999997e+01,5.262999999999999901e+00,8.906000000000000583e+00,3.257000000000000117e+00,3.497799999999999798e+00,5.030999999999999694e+00,1.016900000000000048e+01,2.909800000000000164e+00,7.607400000000000162e+00,8.166900000000000048e+00,7.132900000000000240e+00,7.498400000000000176e+00,2.437899999999999956e+00,1.100000000000000000e+01,2.104299999999999926e+01,4.367600000000000371e+00,9.424899999999999167e+00,8.857100000000000861e+00,6.806899999999999729e+00,2.135200000000000209e+00,4.470600000000000129e+00,2.590399999999999991e+01,8.129400000000000404e+00,6.932000000000000384e+00,3.224699999999999900e+00,6.469999999999999751e+00,7.090200000000000280e+00,1.460500000000000043e+01,3.001999999999999780e+00,1.094299999999999962e+01,1.834100000000000108e+01,2.857099999999999973e+00,2.975699999999999790e+00,3.680100000000000193e+01,7.219699999999999562e+00,4.831100000000000172e+00,2.043199999999999861e+01,9.595100000000000406e+00,6.634199999999999875e+00,3.077399999999999913e+00
2.986400000000000077e+01,1.768700000000000117e+01,5.945000000000000284e+00,1.149399999999999977e+01,1.313400000000000034e+01,8.801700000000000301e+00,5.335300000000000153e+00,8.138600000000000279e+00,5.058200000000000252e+00,8.692299999999999471e+00,1.867699999999999916e+00,4.902000000000000135e+00,7.439199999999999591e+00,8.229300000000000281e+00,9.160500000000000753e+00,9.326900000000000190e+00,7.860699999999999577e+00,4.941099999999999604e+00,1.126500000000000057e+01,8.665399999999999991e+00,3.372199999999999864e+00,8.704499999999999460e+00,5.806199999999999584e+00,5.392500000000000071e+00,8.260500000000000398e+00,6.938500000000000334e+00,1.742800000000000082e+01,3.437100000000000044e+00,6.063399999999999679e+00,8.892799999999999372e+00,7.429400000000000226e+00,1.280100000000000016e+01,8.962600000000000122e+00,9.403999999999999915e+00,1.197199999999999953e+01,5.371199999999999974e+00,9.042799999999999727e+00,4.169599999999999973e+00,6.428600000000000314e+00,5.469599999999999795e+00,1.096100000000000030e+01,3.303199999999999914e+00,7.986399999999999721e+00,9.164199999999999235e+00,7.968099999999999739e+00,7.697899999999999743e+00,2.594899999999999984e+00,1.725400000000000134e+01,2.314000000000000057e+01,6.635900000000000354e+00,1.049200000000000088e+01,9.059900000000000730e+00,7.001299999999999635e+00,2.228899999999999881e+00,4.608900000000000219e+00,3.272599999999999909e+01,1.456199999999999939e+01,1.092800000000000082e+01,3.629199999999999982e+00,7.997200000000000308e+00,8.903999999999999915e+00,1.687000000000000099e+01,7.290700000000000180e+00,1.733899999999999864e+01,1.846300000000000097e+01,3.095200000000000173e+00,3.693900000000000183e+00,3.693200000000000216e+01,7.495000000000000107e+00,4.993699999999999584e+00,2.066100000000000136e+01,1.043200000000000038e+01,6.774700000000000166e+00,6.972699999999999676e+00
3.385799999999999699e+01,1.783800000000000097e+01,8.502399999999999736e+00,1.345400000000000063e+01,1.397100000000000009e+01,9.404700000000000060e+00,7.294699999999999740e+00,8.265900000000000247e+00,5.296100000000000030e+00,8.797299999999999898e+00,2.297899999999999832e+00,5.965200000000000280e+00,1.173600000000000065e+01,9.797100000000000364e+00,9.266199999999999548e+00,9.496499999999999275e+00,1.210200000000000031e+01,5.100699999999999790e+00,1.303400000000000070e+01,8.809100000000000819e+00,6.266099999999999781e+00,8.802799999999999514e+00,6.889999999999999680e+00,7.893200000000000216e+00,8.669900000000000162e+00,7.666900000000000048e+00,2.090399999999999991e+01,3.639800000000000146e+00,6.943200000000000038e+00,8.997400000000000730e+00,7.569300000000000139e+00,1.443800000000000061e+01,9.073100000000000165e+00,9.739499999999999602e+00,1.223099999999999987e+01,1.108900000000000041e+01,1.722400000000000020e+01,4.604700000000000237e+00,8.056599999999999540e+00,5.805799999999999628e+00,1.152800000000000047e+01,4.563299999999999912e+00,8.108299999999999841e+00,9.268900000000000361e+00,8.091900000000000759e+00,8.509499999999999176e+00,3.143299999999999983e+00,2.070799999999999841e+01,2.326699999999999946e+01,6.726399999999999935e+00,1.093900000000000006e+01,1.450799999999999912e+01,8.698999999999999844e+00,2.659100000000000019e+00,6.809499999999999886e+00,3.478600000000000136e+01,2.049500000000000099e+01,1.109299999999999997e+01,5.242600000000000371e+00,9.224199999999999733e+00,2.039900000000000091e+01,2.326599999999999824e+01,7.529200000000000337e+00,2.020700000000000074e+01,1.875900000000000034e+01,3.825099999999999945e+00,6.265100000000000335e+00,3.926400000000000290e+01,9.710200000000000387e+00,5.767800000000000260e+00,2.359799999999999898e+01,1.062800000000000011e+01,8.686700000000000088e+00,7.100100000000000300e+00
3.402900000000000347e+01,1.976099999999999923e+01,8.638899999999999579e+00,1.357399999999999984e+01,1.749899999999999878e+01,9.728300000000000836e+00,7.468300000000000161e+00,9.095499999999999474e+00,5.967299999999999827e+00,1.212599999999999945e+01,3.432300000000000129e+00,7.197000000000000064e+00,1.184200000000000053e+01,1.100600000000000023e+01,9.970399999999999707e+00,1.037599999999999945e+01,1.222799999999999976e+01,5.374299999999999855e+00,1.350500000000000078e+01,9.443099999999999383e+00,6.400400000000000311e+00,9.419299999999999784e+00,7.034600000000000186e+00,8.935900000000000176e+00,8.906000000000000583e+00,8.801299999999999457e+00,2.103200000000000003e+01,4.590399999999999814e+00,7.976799999999999891e+00,1.105799999999999983e+01,7.943599999999999994e+00,1.453899999999999970e+01,1.160699999999999932e+01,1.112500000000000000e+01,1.242600000000000016e+01,1.126399999999999935e+01,2.038899999999999935e+01,4.831500000000000128e+00,1.832799999999999940e+01,5.930600000000000094e+00,1.199799999999999933e+01,5.562599999999999767e+00,1.036599999999999966e+01,9.720299999999999940e+00,8.772299999999999542e+00,8.707300000000000040e+00,3.734399999999999942e+00,2.586899999999999977e+01,2.868799999999999883e+01,8.898500000000000298e+00,1.110399999999999920e+01,2.039999999999999858e+01,9.235699999999999577e+00,3.899700000000000166e+00,7.041500000000000092e+00,3.615999999999999659e+01,2.063800000000000168e+01,1.119100000000000072e+01,5.363400000000000389e+00,9.436500000000000554e+00,2.072500000000000142e+01,3.410600000000000165e+01,8.358700000000000685e+00,2.033299999999999841e+01,2.007000000000000028e+01,4.768799999999999706e+00,6.439199999999999591e+00,4.038799999999999812e+01,9.962099999999999511e+00,6.110000000000000320e+00,2.372800000000000153e+01,1.102500000000000036e+01,8.810399999999999565e+00,8.895699999999999719e+00
3.612400000000000233e+01,1.989000000000000057e+01,8.839399999999999480e+00,1.397499999999999964e+01,1.763200000000000145e+01,1.056799999999999962e+01,1.064000000000000057e+01,9.388700000000000045e+00,6.259299999999999642e+00,1.333900000000000041e+01,5.264300000000000423e+00,7.923600000000000421e+00,1.470100000000000051e+01,1.190799999999999947e+01,1.007900000000000063e+01,1.049600000000000044e+01,1.296599999999999930e+01,5.831900000000000084e+00,1.409099999999999930e+01,1.087100000000000044e+01,8.538999999999999702e+00,1.176299999999999990e+01,8.663100000000000023e+00,2.039499999999999957e+01,1.273300000000000054e+01,1.345899999999999963e+01,2.905799999999999983e+01,5.203500000000000014e+00,8.095100000000000406e+00,1.165499999999999936e+01,8.770099999999999341e+00,2.982100000000000151e+01,1.173600000000000065e+01,1.137299999999999933e+01,1.303599999999999959e+01,1.403999999999999915e+01,2.050100000000000122e+01,5.400900000000000034e+00,1.845799999999999841e+01,7.960600000000000342e+00,1.232900000000000063e+01,5.798899999999999721e+00,1.053100000000000058e+01,1.007099999999999973e+01,1.229800000000000004e+01,9.709400000000000475e+00,4.437599999999999767e+00,3.076800000000000068e+01,2.879100000000000037e+01,1.097499999999999964e+01,1.159900000000000020e+01,2.073600000000000065e+01,1.466699999999999982e+01,8.792899999999999494e+00,7.800600000000000200e+00,3.626899999999999835e+01,2.110600000000000165e+01,1.373900000000000077e+01,6.989099999999999646e+00,9.567299999999999471e+00,2.359400000000000119e+01,3.422500000000000142e+01,9.156100000000000350e+00,2.046199999999999974e+01,2.573799999999999955e+01,4.833999999999999631e+00,7.967299999999999827e+00,4.179299999999999926e+01,1.007699999999999996e+01,6.230699999999999683e+00,2.555399999999999849e+01,1.150300000000000011e+01,9.701800000000000423e+00,9.007600000000000051e+00
3.656600000000000250e+01,2.006700000000000017e+01,8.963200000000000500e+00,1.410200000000000031e+01,1.816400000000000148e+01,1.067300000000000004e+01,1.077699999999999925e+01,9.489100000000000534e+00,6.496400000000000396e+00,1.576800000000000068e+01,5.805600000000000094e+00,8.458999999999999631e+00,1.895599999999999952e+01,1.456199999999999939e+01,1.040199999999999925e+01,1.108500000000000085e+01,1.313499999999999979e+01,5.929499999999999993e+00,2.101800000000000068e+01,1.113700000000000045e+01,8.662499999999999645e+00,1.185999999999999943e+01,9.109500000000000597e+00,2.082799999999999940e+01,1.360500000000000043e+01,1.437599999999999945e+01,3.418800000000000239e+01,6.124699999999999811e+00,8.742800000000000793e+00,1.228999999999999915e+01,1.082799999999999940e+01,4.621900000000000119e+01,2.039699999999999847e+01,1.152999999999999936e+01,1.326500000000000057e+01,1.422400000000000020e+01,2.582799999999999940e+01,5.500499999999999723e+00,2.142299999999999827e+01,8.843199999999999505e+00,1.318999999999999950e+01,6.702499999999999680e+00,2.146600000000000108e+01,1.095800000000000018e+01,2.346199999999999974e+01,9.836999999999999744e+00,4.803799999999999848e+00,3.085800000000000054e+01,2.985800000000000054e+01,1.119200000000000017e+01,1.216099999999999959e+01,2.578300000000000125e+01,1.576099999999999923e+01,8.968299999999999272e+00,8.596700000000000230e+00,3.943900000000000006e+01,2.159900000000000020e+01,2.015599999999999881e+01,7.693399999999999572e+00,9.739900000000000446e+00,2.373799999999999955e+01,3.795199999999999818e+01,9.756500000000000838e+00,2.158699999999999974e+01,2.588800000000000168e+01,5.759100000000000108e+00,8.268000000000000682e+00,4.271999999999999886e+01,1.030100000000000016e+01,6.826600000000000001e+00,2.577499999999999858e+01,1.176299999999999990e+01,9.806599999999999540e+00,1.646699999999999875e+01
3.986899999999999977e+01,2.069500000000000028e+01,1.079899999999999949e+01,1.423099999999999987e+01,2.158800000000000097e+01,1.106499999999999950e+01,1.173499999999999943e+01,1.102200000000000024e+01,6.809499999999999886e+00,1.593299999999999983e+01,6.078899999999999970e+00,8.558500000000000441e+00,2.080300000000000082e+01,1.466999999999999993e+01,1.096199999999999974e+01,1.121000000000000085e+01,1.339700000000000024e+01,7.022199999999999775e+00,2.116199999999999903e+01,1.180400000000000027e+01,1.080300000000000082e+01,1.752400000000000091e+01,1.093200000000000038e+01,2.125400000000000134e+01,1.372799999999999976e+01,2.032400000000000162e+01,3.825000000000000000e+01,6.797200000000000131e+00,9.700799999999999201e+00,1.638800000000000168e+01,1.097600000000000087e+01,7.246500000000000341e+01,2.049099999999999966e+01,1.212599999999999945e+01,1.340600000000000058e+01,2.096399999999999864e+01,2.640299999999999869e+01,5.695800000000000196e+00,2.156599999999999895e+01,8.973100000000000520e+00,1.333699999999999974e+01,6.855599999999999916e+00,2.160000000000000142e+01,1.110500000000000043e+01,2.582000000000000028e+01,1.176200000000000045e+01,5.238299999999999734e+00,3.273400000000000176e+01,3.752400000000000091e+01,1.163899999999999935e+01,1.230899999999999928e+01,2.873799999999999955e+01,1.633200000000000074e+01,1.040399999999999991e+01,9.374800000000000466e+00,4.052400000000000091e+01,2.336199999999999832e+01,2.066499999999999915e+01,8.167199999999999349e+00,1.059099999999999930e+01,2.483800000000000097e+01,3.803099999999999881e+01,9.874299999999999855e+00,2.856899999999999906e+01,3.889900000000000091e+01,1.243399999999999928e+01,9.762800000000000367e+00,4.310499999999999687e+01,1.079499999999999993e+01,6.896700000000000053e+00,2.593199999999999861e+01,1.187100000000000044e+01,1.092699999999999960e+01,1.659900000000000020e+01
