30.531,70.672,39.43,25.338,29.666,66.296,48.069,NaN,91.7,NaN,31.862,38.557,96.025,NaN,30.637,78.587,41.593,40.639,23.103,34.332,67.265,65.399,38.436,41.563,NaN,24.431,12.638,44.091,49.819,51.261,NaN,46.327,89.758,NaN,40.333,47.058,47.058,63.801,25.064,24.028,47.839,24.929,82.231,62.524,80.265,62.137,66.196,NaN,68.733,32.189,43.556,64.793,NaN,66.181,40.25,65.383,20.889,48.103,65.303,43.671,31.457,NaN,66.36,26.87,59.665,55.382,59.428,54.793,25.523,21.602,38.059,NaN,34.343,19.173,40.832,44.599,28.802,29.627,42.94,34.105,19.169,36.985,45.986,58.296,41.067,27.26,26.231,41.07,19.122,47.172,57.431,48.396,NaN,48.585,29.289,48.308,90.916,26.83,68.627,33.458,46.469,50.951,35.501,41.824,54.857,54.407,41.935,26.664,65.303,NaN,43.754,41.002,60.496,61.035,55.79,30.258,32.289,45.37,84.201,82.782,64.492,70.701,49.586,37.169
31.062,74.364,40.752,25.532,29.769,68.261,48.202,NaN,91.791,NaN,34.122,38.758,NaN,NaN,42.494,81.127,41.702,40.937,23.542,34.904,78.419,66.198,39.132,41.906,NaN,24.56,12.934,49.259,50.057,60.393,NaN,51.452,94.688,NaN,41.501,47.159,48.156,65.303,25.932,24.867,47.933,26.17,89.965,64.519,80.454,62.231,67.097,NaN,68.833,34.374,43.628,64.866,NaN,66.32,44.484,67.103,21.466,48.738,65.814,43.839,31.553,NaN,68.256,27.586,59.753,60.618,59.656,70.696,31.759,21.865,42.026,NaN,34.921,19.304,40.933,46.26,34.103,30.94,44.567,34.875,19.521,37.105,46.096,60.527,44.79,28.439,27.26,41.502,21.599,49.751,76.904,50.039,NaN,48.69,29.395,49.516,95.658,29.635,68.758,41.5,46.735,54.388,37.09,49.565,57.557,54.835,44.338,29.301,67.302,NaN,44.928,41.724,61.1,61.128,61.696,30.492,33.665,48.024,84.293,82.9,64.599,75.268,50.923,37.291
31.492,92.322,40.86,27.326,32.019,70.705,49.804,NaN,91.898,NaN,34.869,43.022,NaN,NaN,43.662,81.769,48.233,41.606,23.637,36.504,78.594,67.094,39.273,42.096,NaN,24.927,17.693,54.362,51.432,65.318,NaN,51.956,94.798,NaN,41.596,49.256,49.805,66.17,27.964,25.005,49.574,26.653,90.055,67.202,81.46,62.386,NaN,NaN,80.803,34.932,44.096,80.281,NaN,70.669,47.989,67.733,22.896,50.801,67.235,43.928,34.399,NaN,70.695,27.953,62.455,60.76,61.706,70.831,31.857,21.998,44.502,NaN,38.551,20.169,45.636,46.397,36.502,31.025,44.769,35.005,19.64,42.701,48.494,60.717,45.885,28.904,27.395,43.796,22.498,49.885,81.767,50.174,NaN,49.532,31.037,49.835,95.726,30.425,73.526,41.704,47.999,57.802,39.359,49.824,59.663,55.496,44.441,29.499,72.649,NaN,45.132,41.929,64.551,61.916,67.79,40.754,38.073,48.524,92.392,88.422,65.557,76.066,51.029,38.616
31.957,92.448,41.791,28.073,39.507,75.236,55.668,NaN,95.746,NaN,35.007,43.139,NaN,NaN,43.801,94.69,54.321,41.74,24.922,38.493,78.734,67.232,40.922,42.697,NaN,26.527,17.76,54.661,51.553,66.192,NaN,55.618,95.685,NaN,47.04,49.523,51.201,67.102,30.537,25.69,54.488,26.852,95.786,67.331,82.335,62.503,NaN,NaN,83.088,35.068,49.396,82.006,NaN,70.766,50.232,67.867,22.998,58.389,67.337,45.155,43.557,NaN,70.829,28.14,65.73,61.895,61.894,78.779,32.805,22.704,47.288,NaN,38.657,21.978,45.921,47.931,36.936,38.6,46.397,35.566,23.34,48.168,49.237,69.592,48.164,30.287,30.921,48.336,22.963,54.219,88.764,51.149,NaN,50.9,31.106,50.098,NaN,31.438,76.959,42.634,48.131,61.705,40.973,54.654,60.453,57.832,48.867,31.365,78.797,NaN,45.798,42.095,65.599,63.17,80.353,47.058,38.202,50.785,94.785,88.535,65.736,76.231,52.937,43.76
34.87,NaN,42.024,28.195,39.632,75.33,58.183,NaN,95.901,NaN,35.527,48.117,NaN,NaN,46.071,95.797,60.44,47.319,26.205,38.591,80.804,67.563,41.852,45.903,NaN,26.633,19.097,55.455,54.29,70.655,NaN,55.733,95.783,NaN,47.135,51.237,51.299,67.2,31.14,25.797,61.706,27.924,NaN,68.856,83.725,63.09,NaN,NaN,85.335,35.261,51.572,82.783,NaN,71.655,50.352,68.814,23.334,74.225,68.234,46.169,45.674,NaN,74.185,29.642,70.229,62.1,62.926,79.183,33.441,24.901,49.988,NaN,40.96,24.77,53.157,50.593,37.989,38.722,46.998,42.931,23.536,60.623,49.338,71.065,52.024,30.925,31.062,54.56,23.432,54.327,88.863,54.423,NaN,57.422,31.488,56.559,NaN,34.427,78.055,45.293,49.528,61.795,41.796,56.26,60.73,57.894,49.26,31.765,83.928,NaN,46.338,42.265,65.754,64.662,80.454,47.198,38.438,52.234,NaN,NaN,70.824,84.981,53.024,44.258
39.503,NaN,45.266,29.497,41.828,76.829,58.362,NaN,NaN,NaN,42.075,48.239,NaN,NaN,46.195,95.889,60.559,47.428,26.364,40.258,82.145,69.69,43.163,46.471,NaN,29.772,21.764,56.56,54.405,78.454,NaN,57.451,95.893,NaN,53.866,51.602,56.164,70.68,35.695,26.196,65.518,28.062,NaN,74.101,86.549,64.671,NaN,NaN,85.47,38.508,51.703,82.898,NaN,71.833,54.321,68.886,23.465,76.952,70.828,46.334,48.73,NaN,75.232,29.767,70.359,65.304,67.259,79.901,33.565,24.975,53.022,NaN,50.036,27.765,54.331,54.753,38.061,39.39,47.341,51.593,25.704,61.094,49.732,76.862,55.168,31.034,31.173,57.556,23.566,56.864,90.322,57.486,NaN,60.932,31.625,57.571,NaN,34.922,78.783,45.568,49.852,62.366,42.134,56.8,64.887,62.269,49.359,32.233,85.525,NaN,46.564,46.424,80.426,65.292,83.193,47.593,38.855,53.324,NaN,NaN,71.294,85.099,55.733,49.53
39.595,NaN,45.434,31.139,41.961,76.935,62.287,NaN,NaN,NaN,42.197,49.9,NaN,NaN,46.797,97.862,65.319,48.199,28.603,40.903,82.229,78.634,45.572,46.871,NaN,29.903,21.996,56.629,54.597,84.951,NaN,57.588,96.034,NaN,54.291,52.235,63.068,71.232,38.484,27.964,65.672,29.624,NaN,76.491,86.7,64.82,NaN,NaN,89.754,38.625,53.862,89.285,NaN,73.587,55.265,76.552,24.927,77.159,71.223,49.536,56.599,NaN,76.553,30.527,76.982,68.803,69.784,83.865,34.63,25.395,53.169,NaN,50.556,27.865,59.653,57.898,39.56,40.222,47.836,52.257,26.259,62.421,55.86,77.323,55.357,32.506,32.485,59.895,23.972,58.888,91.015,60.522,NaN,65.33,33.036,57.696,NaN,35.774,78.925,46.795,50.007,62.491,47.359,56.93,67.919,62.393,49.527,33.302,NaN,NaN,48.602,46.567,80.551,67.133,87.266,47.754,38.968,62.898,NaN,NaN,72.464,89.999,60.487,55.638
43.755,NaN,46.357,31.518,47.322,78.054,65.295,NaN,NaN,NaN,46.303,50.005,NaN,NaN,47.272,NaN,65.425,52.208,31.452,41.04,89.223,78.758,45.703,47.057,NaN,30.528,22.758,59.582,56.194,89.967,NaN,58.366,NaN,NaN,55.364,55.626,64.498,74.397,41.496,30.554,67.231,32.039,NaN,80.423,86.834,65.331,NaN,NaN,91.7,41.599,54.394,89.386,NaN,77.691,67.568,78.7,24.997,80.437,81.459,53.157,56.7,NaN,78.39,30.693,77.123,68.895,70.685,85.864,35.49,25.523,56.058,NaN,51.384,29.29,62.925,58.035,41.594,41.651,48.369,53.805,26.359,72.215,55.964,81.136,55.559,32.8,34.293,61.933,24.54,59.663,92.852,61.915,NaN,67.088,33.156,61.851,NaN,35.992,80.263,46.894,50.619,68.735,47.838,57.265,71.653,70.725,52.034,33.433,NaN,NaN,48.686,47.526,83.729,67.489,90.997,53.8,39.535,63.387,NaN,NaN,72.596,92.714,60.591,58.26
43.863,NaN,46.471,31.636,47.624,78.151,65.484,NaN,NaN,NaN,47.501,50.894,NaN,NaN,47.361,NaN,67.254,52.327,31.602,47.291,89.382,79.994,46.997,50.899,NaN,31.07,23.327,60.355,56.527,90.065,NaN,65.317,NaN,NaN,58.091,56.373,64.603,74.464,45.383,31.46,79.502,34.922,NaN,80.83,88.261,67.132,NaN,NaN,91.83,45.971,59.484,92.164,NaN,78.858,81.77,78.796,25.975,81.797,81.782,53.263,59.702,NaN,79.899,30.926,80.434,74.854,78.058,87.503,38.603,25.692,57.202,NaN,51.699,32.235,65.336,66.295,44.665,41.936,48.522,61.728,26.604,72.327,58.63,81.458,64.561,33.906,34.399,62.389,24.93,61.929,95.258,63.062,NaN,67.154,33.425,61.997,NaN,38.873,80.436,47.037,54.686,70.668,47.926,57.926,73.222,70.79,52.163,35.16,NaN,NaN,51.089,49.094,83.866,67.918,91.22,58.528,42.23,63.79,NaN,NaN,75.523,92.902,61.064,58.389
45.695,NaN,47.849,32.698,48.353,84.863,65.997,NaN,NaN,NaN,47.599,51.103,NaN,NaN,48.273,NaN,67.56,53.328,32.568,48.192,90.294,80.131,47.101,51.103,NaN,31.737,24.309,60.482,57.025,95.779,NaN,65.421,NaN,NaN,60.448,56.525,68.756,78.869,45.563,31.532,80.949,36.501,NaN,87.193,89.269,67.371,NaN,NaN,96.629,46.131,61.702,92.284,NaN,81.769,85.863,79.761,28.267,81.988,81.861,53.46,64.752,NaN,80.017,31.062,80.823,74.963,78.164,97.399,38.756,26.164,57.329,NaN,55.664,32.333,66.222,67.752,44.771,45.669,55.372,65.362,27.6,74.028,59.061,84.254,64.797,35.2,39.056,63.481,26.309,63.486,95.791,63.187,NaN,68.661,33.53,67.218,NaN,38.986,81,47.224,55.528,71.798,49.401,64.561,77.432,72.932,54.69,35.505,NaN,NaN,53.334,49.957,85.318,74.102,93.799,58.961,44.127,64.698,NaN,NaN,75.651,95.763,61.689,60.293
45.905,NaN,49.854,33.452,48.493,85.429,66.267,NaN,NaN,NaN,47.898,51.596,NaN,NaN,48.392,NaN,70.67,53.799,32.868,52.218,91.715,80.331,47.854,51.456,NaN,31.861,24.494,60.999,57.457,95.892,NaN,67.764,NaN,NaN,61.695,61.622,76.399,78.994,49.285,31.874,81.057,38.573,NaN,91.702,89.393,67.525,NaN,NaN,NaN,48.086,65.83,94.884,NaN,84.146,87.535,82.525,31.725,82.824,82.224,60.432,65.319,NaN,81.764,31.169,81.866,75.561,78.658,97.456,40.394,26.268,58.236,NaN,55.806,34.084,66.361,72.617,47.263,45.919,55.504,65.523,32.196,74.163,61.719,91.555,65.591,39.933,41.556,63.592,26.635,63.621,95.891,64.916,NaN,70.72,38.601,67.288,NaN,40.8,84.197,47.456,56.967,71.917,49.591,65.732,77.522,78.77,54.797,35.651,NaN,NaN,56.559,51.539,91.169,74.16,94.624,59.067,46.737,68.827,NaN,NaN,76.568,NaN,61.803,60.484
46.457,NaN,52.024,34.936,48.667,85.492,68.085,NaN,NaN,NaN,51.065,51.737,NaN,NaN,48.69,NaN,74.22,53.899,35.804,52.326,91.888,89.683,51.17,53.85,NaN,32.338,25.588,61.496,60.425,NaN,NaN,78.822,NaN,NaN,61.823,62.368,80.832,81.781,49.526,32.019,81.781,38.689,NaN,91.82,94.346,73.614,NaN,NaN,NaN,48.189,65.971,95.189,NaN,84.451,88.465,82.789,34.119,84.922,85.518,60.623,65.398,NaN,81.887,31.835,87.26,78.091,78.832,NaN,40.696,27.135,59.19,NaN,58.266,42.596,67.933,74.892,53.494,48.593,58.252,65.766,33.06,77.369,61.932,92.15,65.729,40.075,43.424,64.659,34.064,68.349,NaN,66.218,NaN,70.83,38.697,67.464,NaN,41.631,84.528,49.823,59.488,76.962,50.091,65.969,81.534,78.895,55.359,39.24,NaN,NaN,57.929,54.396,91.998,78.135,NaN,60.466,47.857,68.939,NaN,NaN,76.655,NaN,65.499,64.793
46.59,NaN,55.753,41.005,50.566,89.991,74.838,NaN,NaN,NaN,51.159,53.003,NaN,NaN,48.833,NaN,92.272,54.629,37.701,55.703,95.817,92.354,51.653,53.964,NaN,42.707,25.989,63.438,60.53,NaN,NaN,79.624,NaN,NaN,65.501,64.526,86.934,85.426,52.597,34.268,81.87,40.3,NaN,95.959,95.383,75.253,NaN,NaN,NaN,48.669,67.137,95.4,NaN,84.567,88.598,82.9,36.127,85.286,88.424,61.735,80.893,NaN,88.557,32.231,91.723,80.955,82.628,NaN,43.864,27.954,61.263,NaN,58.392,42.772,73.569,76.596,53.638,48.725,61.865,66.627,33.19,77.465,62.297,92.748,67.231,42.194,46.064,65.566,34.226,68.955,NaN,67.783,NaN,74.398,41.534,67.524,NaN,43.626,85.085,50.049,60.632,80.93,52.259,67.087,94.614,89.191,56.265,39.399,NaN,NaN,61.725,57.422,92.289,78.252,NaN,60.564,47.932,69.565,NaN,NaN,82.796,NaN,65.592,64.857
48.105,NaN,60.503,41.297,54.451,90.053,74.952,NaN,NaN,NaN,51.371,53.159,NaN,NaN,49.586,NaN,NaN,54.861,40.273,55.785,98.09,92.46,53.765,57.133,NaN,45.227,26.237,63.56,60.967,NaN,NaN,80.453,NaN,NaN,68.664,65.971,91.696,85.499,52.999,34.386,82.965,42.973,NaN,96.094,95.517,75.321,NaN,NaN,NaN,49.869,67.266,95.52,NaN,85.854,NaN,87.37,36.267,86.053,89.956,64.821,84.126,NaN,89.962,32.356,NaN,81.781,85.729,NaN,46.837,28.369,61.701,NaN,61.816,43.163,73.698,76.736,54.223,50.195,70.086,67.968,35.734,81.69,63.327,92.849,78.232,44.537,48.214,65.756,34.354,69.654,NaN,72.171,NaN,75.226,41.761,69.759,NaN,45.434,85.294,53.761,64.532,81.767,53.657,67.49,95.388,89.283,61.002,42.192,NaN,NaN,61.791,65.771,92.357,80.029,NaN,61.731,48.63,71.129,NaN,NaN,83.856,NaN,73.396,67.496
48.228,NaN,61.833,41.525,54.599,95.53,78.059,NaN,NaN,NaN,51.493,54.23,NaN,NaN,49.691,NaN,NaN,55.704,40.43,62.135,98.194,NaN,53.87,58.138,NaN,47.266,26.455,65.193,61.097,NaN,NaN,81.783,NaN,NaN,68.783,66.102,NaN,95.767,53.126,39.325,88.413,43.649,NaN,98.26,96.221,78.602,NaN,NaN,NaN,50.124,67.396,96.834,NaN,88.466,NaN,87.499,37.53,86.197,90.053,64.891,84.265,NaN,95.787,32.706,NaN,81.888,85.886,NaN,47.836,31.063,63.454,NaN,62.23,45.125,75.59,78.838,56.862,51.126,76.394,71.053,36.707,81.796,63.517,94.797,80.452,48.034,48.334,66.803,34.664,70.256,NaN,76.597,NaN,78.425,43.754,70.057,NaN,46.034,85.492,55.087,65.222,81.966,54.17,68.731,95.516,89.793,61.135,45.132,NaN,NaN,62.459,66.162,95.991,80.828,NaN,64.7,48.702,71.259,NaN,NaN,83.997,NaN,74.219,67.691
48.607,NaN,64.862,42.921,54.848,95.817,79.613,NaN,NaN,NaN,52.952,54.337,NaN,NaN,49.996,NaN,NaN,58.215,40.938,68.221,NaN,NaN,54.834,58.297,NaN,47.628,26.956,65.327,61.769,NaN,NaN,82.515,NaN,NaN,69.882,66.202,NaN,95.863,53.764,39.62,94.629,44.087,NaN,NaN,97.395,78.696,NaN,NaN,NaN,51.618,67.534,99.463,NaN,88.629,NaN,NaN,38.203,86.497,90.725,66.287,86.955,NaN,97.363,34.95,NaN,85.86,87.732,NaN,47.928,33.43,65.315,NaN,65.3,45.236,78.737,78.961,57,51.235,76.523,71.171,38.404,82.892,65.965,95.982,80.528,50.024,48.603,66.898,36.735,70.365,NaN,76.732,NaN,78.87,45.3,75.09,NaN,46.134,87.368,55.689,65.329,85.384,55.896,68.835,NaN,92.657,65.3,47.191,NaN,NaN,62.59,67.166,98.292,80.97,NaN,65.47,49.367,72.599,NaN,NaN,84.969,NaN,74.328,67.955
49.333,NaN,65.126,43.673,57.139,95.885,82.128,NaN,NaN,NaN,53.033,59.698,NaN,NaN,51.03,NaN,NaN,61.993,41.936,68.353,NaN,NaN,54.983,64.87,NaN,47.986,27.26,65.853,62.019,NaN,NaN,84.437,NaN,NaN,72.171,66.352,NaN,96.053,53.863,41.633,NaN,44.724,NaN,NaN,NaN,79.893,NaN,NaN,NaN,52.217,67.861,NaN,NaN,94.086,NaN,NaN,38.489,87.65,90.898,68.915,87.125,NaN,NaN,35.087,NaN,87.359,89.453,NaN,50.895,33.902,66.183,NaN,65.401,45.362,81.558,81.536,60.628,51.6,76.993,71.687,38.919,85.266,67.235,96.12,81.48,50.173,48.7,67.227,36.797,71.16,NaN,76.949,NaN,81.763,45.391,77.196,NaN,47.984,94.866,55.799,65.65,90.632,58.196,78.636,NaN,92.761,65.965,48.902,NaN,NaN,63.094,68.282,NaN,82.193,NaN,68.69,49.568,72.723,NaN,NaN,88.134,NaN,76.599,68.623
49.457,NaN,67.759,45.074,60.466,NaN,82.227,NaN,NaN,NaN,61.857,65.3,NaN,NaN,51.133,NaN,NaN,62.268,43.771,70.693,NaN,NaN,61.703,66.299,NaN,48.125,28.307,67.127,63.215,NaN,NaN,88.464,NaN,NaN,73.204,67.216,NaN,97.598,54.837,41.797,NaN,45.393,NaN,NaN,NaN,88.734,NaN,NaN,NaN,54.385,80.281,NaN,NaN,94.856,NaN,NaN,40.57,87.92,95.817,70.802,90.553,NaN,NaN,35.816,NaN,88.296,98.43,NaN,52.722,36.037,66.4,NaN,73.819,45.929,82.518,83.492,60.7,51.722,77.099,72.528,39.026,85.384,67.331,96.881,81.633,51.085,49.561,70.09,37.626,72.854,NaN,77.062,NaN,88.75,46.369,77.334,NaN,49.528,94.996,59.492,65.758,90.787,60.291,80.859,NaN,99.591,67.238,49.361,NaN,NaN,64.49,70.563,NaN,82.9,NaN,71.165,52.391,74.789,NaN,NaN,90.281,NaN,78.227,70.393
51.117,NaN,74.018,45.543,61.891,NaN,87.499,NaN,NaN,NaN,64.784,65.404,NaN,NaN,54.187,NaN,NaN,62.363,44.799,70.803,NaN,NaN,68.896,66.697,NaN,51.039,31.726,67.418,64.763,NaN,NaN,98.248,NaN,NaN,73.291,67.552,NaN,97.691,54.964,42.694,NaN,46.271,NaN,NaN,NaN,88.824,NaN,NaN,NaN,54.487,81.966,NaN,NaN,94.956,NaN,NaN,42.1,88.688,97.599,71.418,96.023,NaN,NaN,36.451,NaN,88.425,98.548,NaN,52.905,37.502,67.497,NaN,73.951,46.762,85.527,90.912,65.627,53.854,80.259,74.283,41.34,95.357,67.531,97,82.163,54.263,49.653,74.818,37.966,74.189,NaN,78.194,NaN,88.865,47.033,78.124,NaN,49.655,NaN,59.601,67.458,92.424,61.859,82.151,NaN,NaN,67.334,49.585,NaN,NaN,64.795,70.691,NaN,82.996,NaN,73.754,52.527,74.957,NaN,NaN,93.586,NaN,78.356,71.667
51.436,NaN,74.124,46.639,65.295,NaN,88.022,NaN,NaN,NaN,64.885,66.226,NaN,NaN,55.6,NaN,NaN,63.457,45.038,71.831,NaN,NaN,69.034,68.67,NaN,53.633,32.43,67.535,65.304,NaN,NaN,NaN,NaN,NaN,76.862,76.848,NaN,NaN,56.387,45.922,NaN,46.405,NaN,NaN,NaN,89.963,NaN,NaN,NaN,55.588,82.102,NaN,NaN,95.43,NaN,NaN,42.265,89.049,97.687,75.621,96.157,NaN,NaN,37.229,NaN,NaN,NaN,NaN,53.369,37.64,69.506,NaN,75.559,46.995,87.786,91.066,65.768,54.285,80.427,75.561,43.558,95.458,72.22,NaN,83.734,55.256,50.894,74.929,38.063,74.832,NaN,78.692,NaN,92.651,47.157,79.117,NaN,54.356,NaN,61.701,67.77,NaN,63.958,86.68,NaN,NaN,67.503,50.37,NaN,NaN,64.858,71.229,NaN,88.965,NaN,75.614,54.183,76.62,NaN,NaN,96.823,NaN,81.401,85.792
51.629,NaN,77.213,47.221,65.402,NaN,93.968,NaN,NaN,NaN,66,67.271,NaN,NaN,60.403,NaN,NaN,65.295,45.299,71.925,NaN,NaN,74.186,68.752,NaN,55.062,33.834,67.787,65.467,NaN,NaN,NaN,NaN,NaN,76.962,78.102,NaN,NaN,60.487,48.065,NaN,47.325,NaN,NaN,NaN,90.06,NaN,NaN,NaN,59.424,83.132,NaN,NaN,95.531,NaN,NaN,42.656,89.2,NaN,76.561,NaN,NaN,NaN,38.63,NaN,NaN,NaN,NaN,53.506,38.961,73.492,NaN,76.89,47.694,88.621,94.758,75.628,55.023,80.832,75.956,43.664,96.199,78.558,NaN,83.829,57.528,53.629,76.295,38.765,76.503,NaN,78.823,NaN,95.82,47.851,81.779,NaN,54.488,NaN,67.133,67.968,NaN,64.225,87.634,NaN,NaN,68.728,50.859,NaN,NaN,66.165,71.426,NaN,89.419,NaN,78.899,54.324,78.764,NaN,NaN,96.982,NaN,81.503,89.591
51.769,NaN,77.358,49.8,65.753,NaN,94.084,NaN,NaN,NaN,67.819,67.366,NaN,NaN,60.628,NaN,NaN,67.269,45.497,72.981,NaN,NaN,74.258,69.161,NaN,55.692,34.135,67.858,66.304,NaN,NaN,NaN,NaN,NaN,81.397,78.6,NaN,NaN,61.099,48.217,NaN,48.091,NaN,NaN,NaN,92.777,NaN,NaN,NaN,61.839,83.217,NaN,NaN,NaN,NaN,NaN,43.551,89.35,NaN,76.687,NaN,NaN,NaN,38.759,NaN,NaN,NaN,NaN,53.637,39.069,77.53,NaN,76.988,47.862,95.415,95.064,78.253,57.492,81.455,85.281,43.94,97.399,80.427,NaN,85.367,58.291,53.77,79.03,40.234,76.966,NaN,80.258,NaN,NaN,47.933,81.919,NaN,61.724,NaN,68.656,71.75,NaN,66.604,89.28,NaN,NaN,68.926,52.726,NaN,NaN,66.269,74.8,NaN,95.795,NaN,79.718,54.691,80.392,NaN,NaN,NaN,NaN,82.296,93.363
54.229,NaN,77.463,49.895,66.181,NaN,95.427,NaN,NaN,NaN,67.955,67.926,NaN,NaN,60.766,NaN,NaN,67.365,47.557,73.103,NaN,NaN,77.122,71.668,NaN,59.962,35.159,68.855,67.099,NaN,NaN,NaN,NaN,NaN,81.496,79.896,NaN,NaN,61.801,49.185,NaN,50.951,NaN,NaN,NaN,95.767,NaN,NaN,NaN,62.038,85.433,NaN,NaN,NaN,NaN,NaN,43.733,90.566,NaN,78.064,NaN,NaN,NaN,40.286,NaN,NaN,NaN,NaN,54.294,43.427,82.119,NaN,80.951,48.262,98.348,95.325,80.358,57.595,81.595,95.99,46.083,NaN,81.149,NaN,85.461,58.388,65.298,79.126,40.63,77.158,NaN,84.195,NaN,NaN,48.361,82.222,NaN,65.3,NaN,71.735,81.151,NaN,68.732,90.385,NaN,NaN,79.892,52.828,NaN,NaN,67.123,74.934,NaN,97.783,NaN,79.834,58.765,81.403,NaN,NaN,NaN,NaN,86.026,93.465
54.717,NaN,81.432,50.041,66.301,NaN,95.793,NaN,NaN,NaN,74.025,69.602,NaN,NaN,62.432,NaN,NaN,67.527,48.461,79.168,NaN,NaN,77.354,71.936,NaN,60.102,35.329,74.861,67.19,NaN,NaN,NaN,NaN,NaN,84.753,80.365,NaN,NaN,64.522,49.322,NaN,51.37,NaN,NaN,NaN,97.597,NaN,NaN,NaN,66.195,85.524,NaN,NaN,NaN,NaN,NaN,48.188,90.722,NaN,78.257,NaN,NaN,NaN,40.437,NaN,NaN,NaN,NaN,55.991,44.004,87.55,NaN,84.458,48.661,98.487,97.382,81.563,58.356,82.869,NaN,46.662,NaN,81.595,NaN,85.593,59.506,65.833,82.988,40.761,77.951,NaN,84.299,NaN,NaN,48.521,85.365,NaN,65.396,NaN,74.136,82.764,NaN,68.897,90.767,NaN,NaN,80.737,53.235,NaN,NaN,67.217,76.018,NaN,98.127,NaN,82.452,59.822,85.263,NaN,NaN,NaN,NaN,89.168,93.978
56.07,NaN,81.523,51.098,67.527,NaN,NaN,NaN,NaN,NaN,78.361,70.681,NaN,NaN,65.393,NaN,NaN,68.07,50.055,79.788,NaN,NaN,78.127,77.649,NaN,61.699,36.255,75.588,67.736,NaN,NaN,NaN,NaN,NaN,85.332,81.134,NaN,NaN,65.654,50.787,NaN,52.926,NaN,NaN,NaN,97.696,NaN,NaN,NaN,70.671,91.585,NaN,NaN,NaN,NaN,NaN,49.835,91.694,NaN,80.425,NaN,NaN,NaN,43.626,NaN,NaN,NaN,NaN,57.703,44.529,87.89,NaN,84.59,50.899,NaN,97.462,82.323,59.631,85.52,NaN,46.795,NaN,85.025,NaN,85.732,63.066,70.787,84.765,41.564,78.099,NaN,85.324,NaN,NaN,48.865,85.459,NaN,67.77,NaN,75.595,82.918,NaN,70.564,95.955,NaN,NaN,80.855,53.626,NaN,NaN,69.66,76.854,NaN,98.228,NaN,83.182,62.223,85.355,NaN,NaN,NaN,NaN,89.227,95.566
56.198,NaN,82.794,52.019,69.129,NaN,NaN,NaN,NaN,NaN,80.267,70.802,NaN,NaN,67.734,NaN,NaN,68.201,51.999,81.562,NaN,NaN,78.251,78.015,NaN,64.787,38.854,78.955,67.931,NaN,NaN,NaN,NaN,NaN,85.955,82.227,NaN,NaN,67.192,51.106,NaN,53.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.229,91.666,NaN,NaN,NaN,NaN,NaN,50.029,92.356,NaN,82.363,NaN,NaN,NaN,43.801,NaN,NaN,NaN,NaN,57.927,44.966,92.315,NaN,85.096,51.121,NaN,98.254,82.531,60.301,88.734,NaN,47.038,NaN,87.697,NaN,88.729,64.031,73.504,84.827,42.496,78.59,NaN,93.187,NaN,NaN,49.266,85.748,NaN,67.939,NaN,76.57,83.728,NaN,70.861,NaN,NaN,NaN,82.153,53.818,NaN,NaN,69.8,77.618,NaN,NaN,NaN,83.301,63.586,86.66,NaN,NaN,NaN,NaN,89.416,95.782
58.458,NaN,84.014,54.362,69.27,NaN,NaN,NaN,NaN,NaN,81.398,73.484,NaN,NaN,67.935,NaN,NaN,68.302,53.299,81.659,NaN,NaN,78.36,79.119,NaN,64.892,39.063,79.862,68.062,NaN,NaN,NaN,NaN,NaN,86.063,82.825,NaN,NaN,67.336,51.199,NaN,54.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.584,91.785,NaN,NaN,NaN,NaN,NaN,51.117,92.486,NaN,82.528,NaN,NaN,NaN,44.401,NaN,NaN,NaN,NaN,58.156,45.334,94.332,NaN,91.679,51.429,NaN,98.727,83.731,60.496,94.665,NaN,47.188,NaN,87.788,NaN,95.96,64.154,73.765,86.899,44.331,78.861,NaN,93.321,NaN,NaN,49.589,85.988,NaN,68.068,NaN,76.69,84.866,NaN,71.014,NaN,NaN,NaN,88.99,53.955,NaN,NaN,70.737,79.48,NaN,NaN,NaN,86.922,63.694,87.455,NaN,NaN,NaN,NaN,90.591,95.897
58.598,NaN,84.152,56.031,69.603,NaN,NaN,NaN,NaN,NaN,83.059,80.281,NaN,NaN,71.802,NaN,NaN,69.797,53.497,85.859,NaN,NaN,80.324,81.388,NaN,70.834,41.6,82.523,68.827,NaN,NaN,NaN,NaN,NaN,86.652,82.96,NaN,NaN,71.66,54.298,NaN,55.461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.695,94.399,NaN,NaN,NaN,NaN,NaN,51.389,94.657,NaN,84.694,NaN,NaN,NaN,46.359,NaN,NaN,NaN,NaN,58.327,45.418,94.457,NaN,NaN,53.116,NaN,98.861,84.72,63.067,96,NaN,50.038,NaN,89.229,NaN,96.096,64.326,74.819,87.028,44.402,79.858,NaN,94.889,NaN,NaN,49.752,86.934,NaN,70.7,NaN,77.366,84.953,NaN,72.589,NaN,NaN,NaN,90.193,54.786,NaN,NaN,72.371,80.234,NaN,NaN,NaN,89.287,64,88.967,NaN,NaN,NaN,NaN,NaN,NaN
