2.569699999999999918e+01,1.503500000000000014e+01,8.344700000000000273e+01,6.069100000000000250e+01,2.786100000000000065e+01,2.372100000000000009e+01,1.914099999999999824e+01,8.575199999999999534e+01,2.435800000000000054e+01,3.395100000000000051e+01,2.014000000000000057e+01,2.583299999999999841e+01,1.859900000000000020e+01,9.291800000000000637e+01,7.968800000000000239e+01,1.379499999999999993e+01,7.458199999999999363e+01,4.689699999999999847e+01,8.141600000000000392e+00,8.242000000000000171e+01,2.594300000000000139e+01,2.560000000000000142e+01,3.583200000000000074e+01,2.923799999999999955e+01,2.317099999999999937e+01,1.587199999999999989e+01,3.260499999999999687e+01,8.133499999999999375e+01,7.976000000000000512e+01
2.593199999999999861e+01,1.553400000000000070e+01,8.353199999999999648e+01,6.573600000000000421e+01,2.799500000000000099e+01,2.386299999999999955e+01,1.926099999999999923e+01,8.638599999999999568e+01,2.563500000000000156e+01,3.466700000000000159e+01,2.103000000000000114e+01,2.629200000000000159e+01,2.028900000000000148e+01,nan,7.986299999999999955e+01,1.462899999999999956e+01,8.086899999999999977e+01,5.346600000000000108e+01,8.367399999999999949e+00,8.378600000000000136e+01,2.718499999999999872e+01,2.572599999999999909e+01,4.153900000000000148e+01,2.977499999999999858e+01,2.580399999999999849e+01,1.599699999999999989e+01,3.333200000000000074e+01,8.175799999999999557e+01,8.083100000000000307e+01
2.672899999999999920e+01,1.572899999999999920e+01,8.465800000000000125e+01,6.586599999999999966e+01,3.086400000000000077e+01,2.686499999999999844e+01,2.087300000000000111e+01,8.655500000000000682e+01,2.582799999999999940e+01,3.578600000000000136e+01,2.119600000000000151e+01,3.289200000000000301e+01,2.108899999999999864e+01,nan,8.076099999999999568e+01,1.556199999999999939e+01,8.099299999999999500e+01,6.173400000000000176e+01,8.959400000000000475e+00,8.625499999999999545e+01,2.755300000000000082e+01,2.809100000000000108e+01,4.162899999999999778e+01,3.030199999999999960e+01,2.625499999999999901e+01,1.710099999999999909e+01,3.342999999999999972e+01,8.198799999999999955e+01,8.156000000000000227e+01
2.685699999999999932e+01,1.636899999999999977e+01,8.485599999999999454e+01,6.898699999999999477e+01,3.099599999999999866e+01,2.700400000000000134e+01,2.105699999999999861e+01,9.006699999999999307e+01,2.803900000000000148e+01,3.593500000000000227e+01,2.500700000000000145e+01,3.299399999999999977e+01,2.119300000000000139e+01,nan,8.091500000000000625e+01,1.589499999999999957e+01,8.142499999999999716e+01,7.302800000000000580e+01,9.168400000000000105e+00,8.793600000000000705e+01,2.860999999999999943e+01,2.852700000000000102e+01,4.189300000000000068e+01,3.114300000000000068e+01,2.932700000000000173e+01,1.789699999999999847e+01,3.707500000000000284e+01,8.256100000000000705e+01,8.198000000000000398e+01
3.062399999999999878e+01,1.653900000000000148e+01,8.622899999999999920e+01,7.626500000000000057e+01,3.399600000000000222e+01,2.760800000000000054e+01,2.120299999999999940e+01,nan,3.202100000000000080e+01,3.779999999999999716e+01,2.575499999999999901e+01,3.926700000000000301e+01,2.269399999999999906e+01,nan,8.256000000000000227e+01,1.652899999999999991e+01,8.305899999999999750e+01,7.355599999999999739e+01,1.004199999999999982e+01,8.802100000000000080e+01,2.879400000000000048e+01,2.880000000000000071e+01,4.719500000000000028e+01,3.218800000000000239e+01,3.076699999999999946e+01,1.808899999999999864e+01,3.747099999999999653e+01,8.323399999999999466e+01,9.282800000000000296e+01
7.319299999999999784e+01,2.133800000000000097e+01,8.939199999999999591e+01,7.640200000000000102e+01,3.468800000000000239e+01,2.819699999999999918e+01,2.314000000000000057e+01,nan,3.276100000000000279e+01,3.865999999999999659e+01,2.799500000000000099e+01,4.519200000000000017e+01,2.314000000000000057e+01,nan,8.323399999999999466e+01,1.863400000000000034e+01,8.318399999999999750e+01,7.566700000000000159e+01,1.055400000000000027e+01,8.986400000000000432e+01,2.926999999999999957e+01,2.932700000000000173e+01,5.276700000000000301e+01,3.323400000000000176e+01,3.567600000000000193e+01,1.827499999999999858e+01,4.276299999999999812e+01,8.397899999999999920e+01,nan
7.455599999999999739e+01,2.200199999999999889e+01,8.988700000000000045e+01,8.751600000000000534e+01,3.573499999999999943e+01,3.126500000000000057e+01,2.373499999999999943e+01,nan,3.377400000000000091e+01,3.880799999999999983e+01,2.819999999999999929e+01,4.529299999999999926e+01,2.911700000000000088e+01,nan,8.395900000000000318e+01,1.886299999999999955e+01,9.363100000000000023e+01,7.573699999999999477e+01,1.253500000000000014e+01,8.996500000000000341e+01,2.939900000000000091e+01,3.080099999999999838e+01,5.288600000000000279e+01,3.397200000000000131e+01,3.582999999999999829e+01,2.000700000000000145e+01,4.286200000000000188e+01,8.409399999999999409e+01,nan
7.645300000000000296e+01,2.313800000000000168e+01,9.296599999999999397e+01,8.839799999999999613e+01,3.592900000000000205e+01,3.259599999999999653e+01,2.453500000000000014e+01,nan,4.568599999999999994e+01,3.913799999999999812e+01,3.183599999999999852e+01,4.700399999999999778e+01,3.048900000000000077e+01,nan,8.405500000000000682e+01,2.106800000000000139e+01,9.454800000000000182e+01,7.736100000000000421e+01,1.392900000000000027e+01,9.039600000000000080e+01,2.987099999999999866e+01,3.100799999999999912e+01,5.300399999999999778e+01,5.973799999999999955e+01,4.192699999999999960e+01,2.043499999999999872e+01,4.335900000000000176e+01,8.439900000000000091e+01,nan
7.729000000000000625e+01,3.216899999999999693e+01,9.305899999999999750e+01,8.873000000000000398e+01,3.715599999999999881e+01,4.276800000000000068e+01,2.464000000000000057e+01,nan,7.445799999999999841e+01,4.157399999999999807e+01,3.568500000000000227e+01,4.713100000000000023e+01,3.063800000000000168e+01,nan,8.646699999999999875e+01,2.364199999999999946e+01,nan,7.831399999999999295e+01,1.449699999999999989e+01,9.190200000000000102e+01,3.037000000000000099e+01,3.712500000000000000e+01,6.552599999999999625e+01,6.002600000000000335e+01,5.213100000000000023e+01,2.060000000000000142e+01,7.408599999999999852e+01,8.771500000000000341e+01,nan
7.736899999999999977e+01,7.179800000000000182e+01,9.319799999999999329e+01,8.945499999999999829e+01,3.775399999999999778e+01,4.287299999999999756e+01,2.510399999999999920e+01,nan,7.462600000000000477e+01,4.193299999999999983e+01,3.908500000000000085e+01,5.351599999999999824e+01,3.167000000000000171e+01,nan,8.661799999999999500e+01,2.376399999999999935e+01,nan,8.152100000000000080e+01,1.556799999999999962e+01,9.243099999999999739e+01,3.121999999999999886e+01,3.767499999999999716e+01,6.912300000000000466e+01,6.029399999999999693e+01,5.255899999999999750e+01,2.199099999999999966e+01,7.429500000000000171e+01,9.295699999999999363e+01,nan
7.976600000000000534e+01,7.408599999999999852e+01,9.338500000000000512e+01,8.969700000000000273e+01,3.863799999999999812e+01,4.695700000000000074e+01,2.575100000000000122e+01,nan,7.472499999999999432e+01,6.007399999999999807e+01,3.920100000000000051e+01,5.690400000000000347e+01,3.289800000000000324e+01,nan,8.768999999999999773e+01,2.636799999999999855e+01,nan,8.278199999999999648e+01,1.672400000000000020e+01,9.300100000000000477e+01,3.136499999999999844e+01,4.953900000000000148e+01,7.191400000000000148e+01,6.043599999999999994e+01,7.822599999999999909e+01,2.240500000000000114e+01,7.448999999999999488e+01,nan,nan
8.178600000000000136e+01,7.449599999999999511e+01,9.349500000000000455e+01,9.005400000000000205e+01,3.917199999999999704e+01,6.536499999999999488e+01,3.020599999999999952e+01,nan,7.482899999999999352e+01,6.078799999999999670e+01,4.150600000000000023e+01,6.063799999999999812e+01,4.269899999999999807e+01,nan,8.928400000000000603e+01,3.335999999999999943e+01,nan,8.295900000000000318e+01,1.683699999999999974e+01,9.400199999999999534e+01,3.225099999999999767e+01,7.273300000000000409e+01,7.402200000000000557e+01,6.126800000000000068e+01,8.341899999999999693e+01,2.256599999999999895e+01,7.590000000000000568e+01,nan,nan
8.196599999999999397e+01,7.506499999999999773e+01,nan,9.113100000000000023e+01,3.935600000000000165e+01,6.958499999999999375e+01,3.257300000000000040e+01,nan,7.569599999999999795e+01,6.314999999999999858e+01,4.163300000000000267e+01,6.075900000000000034e+01,4.286999999999999744e+01,nan,9.027800000000000580e+01,3.346900000000000119e+01,nan,8.326099999999999568e+01,1.792399999999999949e+01,9.415000000000000568e+01,3.329699999999999704e+01,7.299200000000000443e+01,7.568800000000000239e+01,6.226400000000000290e+01,8.529500000000000171e+01,2.492800000000000082e+01,7.901999999999999602e+01,nan,nan
8.396399999999999864e+01,7.626800000000000068e+01,nan,9.339700000000000557e+01,4.158599999999999852e+01,7.035899999999999466e+01,8.021699999999999875e+01,nan,7.591700000000000159e+01,6.445399999999999352e+01,4.190400000000000347e+01,6.725300000000000011e+01,4.965800000000000125e+01,nan,9.142300000000000182e+01,3.409799999999999898e+01,nan,8.356300000000000239e+01,1.996600000000000108e+01,9.443500000000000227e+01,3.343800000000000239e+01,7.320000000000000284e+01,7.630100000000000193e+01,6.307000000000000028e+01,8.879399999999999693e+01,2.586400000000000077e+01,7.959399999999999409e+01,nan,nan
8.402700000000000102e+01,7.855100000000000193e+01,nan,nan,4.173499999999999943e+01,7.049800000000000466e+01,8.029099999999999682e+01,nan,7.653100000000000591e+01,6.598499999999999943e+01,4.517199999999999704e+01,7.373699999999999477e+01,5.219800000000000040e+01,nan,9.211199999999999477e+01,3.692499999999999716e+01,nan,8.408799999999999386e+01,2.235800000000000054e+01,9.455100000000000193e+01,3.397200000000000131e+01,7.569599999999999795e+01,7.643000000000000682e+01,6.485699999999999932e+01,8.931900000000000261e+01,2.623499999999999943e+01,8.069799999999999329e+01,nan,nan
8.735999999999999943e+01,7.965200000000000102e+01,nan,nan,4.198599999999999710e+01,7.459300000000000352e+01,8.343300000000000693e+01,nan,7.685899999999999466e+01,6.636100000000000421e+01,4.525999999999999801e+01,7.585999999999999943e+01,5.229699999999999704e+01,nan,9.224899999999999523e+01,3.722399999999999665e+01,nan,8.879699999999999704e+01,2.246000000000000085e+01,nan,3.422800000000000153e+01,7.585899999999999466e+01,7.738800000000000523e+01,6.560599999999999454e+01,8.988200000000000500e+01,2.729100000000000037e+01,8.136599999999999966e+01,nan,nan
8.942400000000000659e+01,8.125600000000000023e+01,nan,nan,5.999699999999999989e+01,7.472400000000000375e+01,8.506999999999999318e+01,nan,7.789900000000000091e+01,6.747100000000000364e+01,4.693099999999999739e+01,7.742499999999999716e+01,5.500699999999999790e+01,nan,9.262600000000000477e+01,4.272500000000000142e+01,nan,8.892300000000000182e+01,2.315399999999999991e+01,nan,6.052100000000000080e+01,7.616800000000000637e+01,8.245300000000000296e+01,6.748600000000000421e+01,9.036100000000000421e+01,2.748699999999999832e+01,8.179500000000000171e+01,nan,nan
9.208899999999999864e+01,8.139100000000000534e+01,nan,nan,6.033299999999999841e+01,7.568300000000000693e+01,9.239199999999999591e+01,nan,7.855700000000000216e+01,6.906900000000000261e+01,4.928399999999999892e+01,7.755800000000000693e+01,5.509499999999999886e+01,nan,9.293800000000000239e+01,4.700500000000000256e+01,nan,8.908100000000000307e+01,2.329100000000000037e+01,nan,6.136099999999999710e+01,7.789000000000000057e+01,8.259099999999999397e+01,6.863100000000000023e+01,9.126500000000000057e+01,2.786899999999999977e+01,8.213599999999999568e+01,nan,nan
9.224699999999999989e+01,8.173600000000000421e+01,nan,nan,6.083400000000000318e+01,7.575900000000000034e+01,nan,nan,7.905400000000000205e+01,6.956100000000000705e+01,5.286899999999999977e+01,7.788500000000000512e+01,5.690599999999999881e+01,nan,nan,4.713300000000000267e+01,nan,9.241100000000000136e+01,2.429500000000000171e+01,nan,6.232900000000000063e+01,7.976000000000000512e+01,8.361700000000000443e+01,8.471999999999999886e+01,9.194899999999999807e+01,2.799599999999999866e+01,8.246099999999999852e+01,nan,nan
9.296500000000000341e+01,8.200100000000000477e+01,nan,nan,6.265500000000000114e+01,7.903700000000000614e+01,nan,nan,7.913200000000000500e+01,7.031300000000000239e+01,7.285099999999999909e+01,7.805400000000000205e+01,5.703900000000000148e+01,nan,nan,7.072799999999999443e+01,nan,9.449599999999999511e+01,2.445799999999999841e+01,nan,6.253199999999999648e+01,7.984999999999999432e+01,8.375700000000000500e+01,8.985299999999999443e+01,9.298799999999999955e+01,2.873400000000000176e+01,8.298199999999999932e+01,nan,nan
9.316400000000000148e+01,8.775700000000000500e+01,nan,nan,6.276500000000000057e+01,8.068600000000000705e+01,nan,nan,7.965999999999999659e+01,7.102599999999999625e+01,7.372899999999999920e+01,7.893200000000000216e+01,7.356600000000000250e+01,nan,nan,7.092100000000000648e+01,nan,9.459099999999999397e+01,2.455699999999999861e+01,nan,6.310000000000000142e+01,8.159399999999999409e+01,8.712600000000000477e+01,9.009799999999999898e+01,9.340000000000000568e+01,2.892500000000000071e+01,8.409900000000000375e+01,nan,nan
9.346099999999999852e+01,8.822899999999999920e+01,nan,nan,6.310300000000000153e+01,8.086899999999999977e+01,nan,nan,7.993300000000000693e+01,7.141800000000000637e+01,7.546099999999999852e+01,8.070099999999999341e+01,7.375600000000000023e+01,nan,nan,7.296999999999999886e+01,nan,nan,2.545700000000000074e+01,nan,6.492000000000000171e+01,8.201500000000000057e+01,8.753400000000000603e+01,nan,9.426099999999999568e+01,3.084199999999999875e+01,8.468899999999999295e+01,nan,nan
9.376399999999999579e+01,8.843200000000000216e+01,nan,nan,6.451500000000000057e+01,8.098799999999999955e+01,nan,nan,8.072899999999999920e+01,7.159399999999999409e+01,7.629500000000000171e+01,8.108299999999999841e+01,7.399699999999999989e+01,nan,nan,7.316299999999999670e+01,nan,nan,2.726200000000000045e+01,nan,6.568200000000000216e+01,8.212699999999999534e+01,8.769499999999999318e+01,nan,9.442600000000000193e+01,3.115399999999999991e+01,8.528499999999999659e+01,nan,nan
9.394700000000000273e+01,8.856499999999999773e+01,nan,nan,6.540000000000000568e+01,8.139300000000000068e+01,nan,nan,8.093200000000000216e+01,8.423499999999999943e+01,7.776000000000000512e+01,8.221699999999999875e+01,7.408899999999999864e+01,nan,nan,7.568600000000000705e+01,nan,nan,2.748799999999999955e+01,nan,6.757299999999999329e+01,8.350100000000000477e+01,8.872599999999999909e+01,nan,nan,3.142699999999999960e+01,8.536199999999999477e+01,nan,nan
nan,9.152299999999999613e+01,nan,nan,6.597100000000000364e+01,8.279399999999999693e+01,nan,nan,8.126200000000000045e+01,8.436100000000000421e+01,7.795699999999999363e+01,8.253199999999999648e+01,7.726200000000000045e+01,nan,nan,7.582999999999999829e+01,nan,nan,2.762099999999999866e+01,nan,6.896299999999999386e+01,8.382599999999999341e+01,8.909099999999999397e+01,nan,nan,3.190399999999999991e+01,8.578199999999999648e+01,nan,nan
nan,9.290000000000000568e+01,nan,nan,6.639600000000000080e+01,8.446200000000000330e+01,nan,nan,8.139199999999999591e+01,8.505500000000000682e+01,7.826600000000000534e+01,8.323499999999999943e+01,8.068999999999999773e+01,nan,nan,7.602299999999999613e+01,nan,nan,2.822100000000000009e+01,nan,7.478900000000000148e+01,8.399399999999999977e+01,9.242600000000000193e+01,nan,nan,3.272099999999999653e+01,8.689199999999999591e+01,nan,nan
nan,9.303400000000000603e+01,nan,nan,6.913700000000000045e+01,8.523000000000000398e+01,nan,nan,8.156600000000000250e+01,8.529300000000000637e+01,7.926600000000000534e+01,8.495399999999999352e+01,8.086700000000000443e+01,nan,nan,7.885800000000000409e+01,nan,nan,2.890200000000000102e+01,nan,7.926000000000000512e+01,8.409499999999999886e+01,9.265200000000000102e+01,nan,nan,3.387400000000000233e+01,8.906199999999999761e+01,nan,nan
nan,9.331900000000000261e+01,nan,nan,6.926800000000000068e+01,8.579600000000000648e+01,nan,nan,8.210200000000000387e+01,8.768600000000000705e+01,7.939700000000000557e+01,8.563700000000000045e+01,8.096599999999999397e+01,nan,nan,7.980400000000000205e+01,nan,nan,2.899699999999999989e+01,nan,8.344599999999999795e+01,8.566599999999999682e+01,9.289100000000000534e+01,nan,nan,3.397299999999999898e+01,9.395900000000000318e+01,nan,nan
nan,nan,nan,nan,6.952500000000000568e+01,8.621399999999999864e+01,nan,nan,8.232800000000000296e+01,8.991400000000000148e+01,7.962500000000000000e+01,8.575100000000000477e+01,8.151699999999999591e+01,nan,nan,8.025700000000000500e+01,nan,nan,2.912600000000000122e+01,nan,8.356199999999999761e+01,8.771599999999999397e+01,9.339600000000000080e+01,nan,nan,3.453699999999999903e+01,9.435699999999999932e+01,nan,nan
nan,nan,nan,nan,6.973000000000000398e+01,8.659999999999999432e+01,nan,nan,8.296699999999999875e+01,9.448300000000000409e+01,7.999399999999999977e+01,8.625600000000000023e+01,8.288700000000000045e+01,nan,nan,8.053199999999999648e+01,nan,nan,2.962699999999999889e+01,nan,nan,8.945900000000000318e+01,nan,nan,nan,3.468699999999999761e+01,nan,nan,nan
nan,nan,nan,nan,7.035200000000000387e+01,9.150199999999999534e+01,nan,nan,8.306100000000000705e+01,nan,8.243800000000000239e+01,8.658799999999999386e+01,8.325900000000000034e+01,nan,nan,8.088899999999999579e+01,nan,nan,2.973300000000000054e+01,nan,nan,8.956799999999999784e+01,nan,nan,nan,4.717399999999999949e+01,nan,nan,nan
nan,nan,nan,nan,7.098099999999999454e+01,9.163200000000000500e+01,nan,nan,8.409699999999999420e+01,nan,8.340200000000000102e+01,8.689199999999999591e+01,8.405500000000000682e+01,nan,nan,8.138500000000000512e+01,nan,nan,3.094200000000000017e+01,nan,nan,9.058299999999999841e+01,nan,nan,nan,5.253499999999999659e+01,nan,nan,nan
nan,nan,nan,nan,7.146299999999999386e+01,9.450000000000000000e+01,nan,nan,8.773199999999999932e+01,nan,8.911499999999999488e+01,8.795600000000000307e+01,8.603499999999999659e+01,nan,nan,8.148999999999999488e+01,nan,nan,3.189699999999999847e+01,nan,nan,9.296399999999999864e+01,nan,nan,nan,5.262899999999999778e+01,nan,nan,nan
nan,nan,nan,nan,7.448799999999999955e+01,nan,nan,nan,nan,nan,8.989600000000000080e+01,8.856699999999999307e+01,8.615200000000000102e+01,nan,nan,8.222400000000000375e+01,nan,nan,3.210699999999999932e+01,nan,nan,9.309099999999999397e+01,nan,nan,nan,5.340599999999999881e+01,nan,nan,nan
nan,nan,nan,nan,7.589900000000000091e+01,nan,nan,nan,nan,nan,9.239900000000000091e+01,8.910200000000000387e+01,8.636199999999999477e+01,nan,nan,8.284699999999999420e+01,nan,nan,3.288900000000000290e+01,nan,nan,9.321999999999999886e+01,nan,nan,nan,5.353600000000000136e+01,nan,nan,nan
nan,nan,nan,nan,7.628100000000000591e+01,nan,nan,nan,nan,nan,9.308899999999999864e+01,8.956000000000000227e+01,8.655700000000000216e+01,nan,nan,8.295499999999999829e+01,nan,nan,3.337500000000000000e+01,nan,nan,9.479200000000000159e+01,nan,nan,nan,5.375000000000000000e+01,nan,nan,nan
nan,nan,nan,nan,8.692300000000000182e+01,nan,nan,nan,nan,nan,9.329500000000000171e+01,9.072700000000000387e+01,8.662399999999999523e+01,nan,nan,8.327100000000000080e+01,nan,nan,3.350399999999999778e+01,nan,nan,nan,nan,nan,nan,6.042199999999999704e+01,nan,nan,nan
nan,nan,nan,nan,8.793600000000000705e+01,nan,nan,nan,nan,nan,9.352100000000000080e+01,9.129000000000000625e+01,8.792100000000000648e+01,nan,nan,9.071500000000000341e+01,nan,nan,3.512299999999999756e+01,nan,nan,nan,nan,nan,nan,6.537099999999999511e+01,nan,nan,nan
nan,nan,nan,nan,8.905100000000000193e+01,nan,nan,nan,nan,nan,9.438100000000000023e+01,9.176600000000000534e+01,8.812600000000000477e+01,nan,nan,9.082899999999999352e+01,nan,nan,3.526299999999999812e+01,nan,nan,nan,nan,nan,nan,6.553100000000000591e+01,nan,nan,nan
nan,nan,nan,nan,8.955899999999999750e+01,nan,nan,nan,nan,nan,9.455599999999999739e+01,9.435999999999999943e+01,8.839199999999999591e+01,nan,nan,9.179099999999999682e+01,nan,nan,3.566700000000000159e+01,nan,nan,nan,nan,nan,nan,6.959600000000000364e+01,nan,nan,nan
nan,nan,nan,nan,9.152100000000000080e+01,nan,nan,nan,nan,nan,nan,nan,8.882800000000000296e+01,nan,nan,nan,nan,nan,3.717199999999999704e+01,nan,nan,nan,nan,nan,nan,7.028700000000000614e+01,nan,nan,nan
nan,nan,nan,nan,9.360099999999999909e+01,nan,nan,nan,nan,nan,nan,nan,8.904699999999999704e+01,nan,nan,nan,nan,nan,3.789099999999999824e+01,nan,nan,nan,nan,nan,nan,7.188899999999999579e+01,nan,nan,nan
nan,nan,nan,nan,9.373099999999999454e+01,nan,nan,nan,nan,nan,nan,nan,8.956799999999999784e+01,nan,nan,nan,nan,nan,3.868999999999999773e+01,nan,nan,nan,nan,nan,nan,7.328300000000000125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.019400000000000261e+01,nan,nan,nan,nan,nan,3.880299999999999727e+01,nan,nan,nan,nan,nan,nan,7.479200000000000159e+01,nan,nan,nan
