6.662699999999999534e+01,5.235699999999999577e+00,1.186700000000000088e+01,4.340599999999999881e+01,6.799500000000000455e+01,1.629899999999999949e+01,nan,2.055600000000000094e+01,3.232500000000000284e+01,3.188899999999999935e+01,6.582500000000000284e+01,3.216499999999999915e+01,8.316500000000000625e+01,nan,3.872300000000000075e+00,1.369200000000000017e+01,9.106900000000000261e+01,nan,5.826299999999999812e+00,5.828499999999999659e+01,6.524600000000000399e+00,8.346099999999999852e+01,1.212899999999999956e+01,9.122799999999999443e+01,9.129699999999999704e+01,1.272899999999999920e+01,1.166099999999999959e+01,4.076100000000000279e+01,3.080199999999999960e+01,1.190099999999999980e+01,5.550000000000000000e+01,3.147100000000000009e+01,4.255599999999999739e+01,3.289699999999999847e+01,nan,4.957099999999999618e+00,7.623099999999999454e+01,8.170000000000000284e+01,1.008999999999999986e+01,4.218800000000000239e+01,5.845700000000000074e+01,3.153800000000000026e+01,nan,8.568899999999999295e+01,2.342500000000000071e+01,3.188299999999999912e+01,8.388899999999999579e+01,7.601500000000000057e+01,3.835700000000000109e+00,2.753099999999999881e+01,2.899399999999999977e+01
7.525700000000000500e+01,6.200300000000000367e+00,1.309999999999999964e+01,4.617099999999999937e+01,8.509799999999999898e+01,1.988800000000000168e+01,nan,2.106500000000000128e+01,3.279699999999999704e+01,3.232800000000000296e+01,6.592600000000000193e+01,3.409300000000000352e+01,8.382200000000000273e+01,nan,4.002399999999999736e+00,1.406000000000000050e+01,nan,nan,5.968799999999999883e+00,5.842099999999999937e+01,6.654499999999999638e+00,8.359199999999999875e+01,1.226800000000000068e+01,9.138400000000000034e+01,9.143099999999999739e+01,1.306900000000000084e+01,1.232099999999999973e+01,4.105799999999999983e+01,3.392600000000000193e+01,1.206000000000000050e+01,5.562400000000000233e+01,3.262599999999999767e+01,4.278600000000000136e+01,3.303399999999999892e+01,nan,5.629599999999999937e+00,7.706900000000000261e+01,8.182800000000000296e+01,1.022300000000000075e+01,8.265300000000000580e+01,5.868699999999999761e+01,3.309700000000000131e+01,nan,nan,2.435800000000000054e+01,3.229599999999999937e+01,9.106799999999999784e+01,7.722799999999999443e+01,4.271600000000000286e+00,2.959700000000000131e+01,2.915399999999999991e+01
7.549099999999999966e+01,7.370400000000000063e+00,1.373900000000000077e+01,5.429299999999999926e+01,8.524800000000000466e+01,2.162800000000000011e+01,nan,2.130399999999999849e+01,3.359000000000000341e+01,3.428999999999999915e+01,6.609000000000000341e+01,3.529099999999999682e+01,8.388400000000000034e+01,nan,4.661200000000000010e+00,1.426099999999999923e+01,nan,nan,6.073000000000000398e+00,5.873499999999999943e+01,6.859899999999999665e+00,8.433499999999999375e+01,1.269699999999999918e+01,nan,nan,1.383300000000000018e+01,1.356400000000000006e+01,4.162299999999999756e+01,3.432600000000000051e+01,1.232199999999999918e+01,5.685499999999999687e+01,3.902700000000000102e+01,4.392000000000000171e+01,3.892199999999999704e+01,nan,5.956100000000000172e+00,7.735099999999999909e+01,8.264900000000000091e+01,1.073499999999999943e+01,8.312600000000000477e+01,5.953600000000000136e+01,3.339800000000000324e+01,nan,nan,2.553099999999999881e+01,3.385699999999999932e+01,9.136100000000000421e+01,7.759399999999999409e+01,4.726399999999999935e+00,2.993799999999999883e+01,3.029899999999999949e+01
7.619400000000000261e+01,7.668300000000000338e+00,1.476600000000000001e+01,5.442999999999999972e+01,8.683499999999999375e+01,2.220499999999999829e+01,nan,2.248799999999999955e+01,3.452499999999999858e+01,3.600099999999999767e+01,6.631699999999999307e+01,3.543800000000000239e+01,9.106600000000000250e+01,nan,4.895500000000000185e+00,1.469800000000000040e+01,nan,nan,6.308300000000000018e+00,6.296999999999999886e+01,7.457300000000000040e+00,8.448099999999999454e+01,1.297199999999999953e+01,nan,nan,1.653099999999999881e+01,1.382600000000000051e+01,4.259499999999999886e+01,3.546999999999999886e+01,1.713700000000000045e+01,5.706900000000000261e+01,4.219299999999999784e+01,4.513100000000000023e+01,5.693099999999999739e+01,nan,6.669800000000000395e+00,7.758799999999999386e+01,8.372400000000000375e+01,1.086500000000000021e+01,8.326399999999999579e+01,6.082300000000000040e+01,3.373100000000000165e+01,nan,nan,2.586799999999999855e+01,3.452000000000000313e+01,nan,7.855400000000000205e+01,4.930799999999999628e+00,3.082499999999999929e+01,3.046399999999999864e+01
7.629600000000000648e+01,7.993999999999999773e+00,1.503100000000000058e+01,5.465400000000000347e+01,8.812999999999999545e+01,2.279100000000000037e+01,nan,2.282400000000000162e+01,3.596800000000000352e+01,4.850000000000000000e+01,6.649099999999999966e+01,3.562199999999999989e+01,9.135999999999999943e+01,nan,5.892100000000000115e+00,1.613599999999999923e+01,nan,nan,6.562700000000000422e+00,6.459199999999999875e+01,8.697599999999999554e+00,8.462600000000000477e+01,1.320299999999999940e+01,nan,nan,2.640700000000000003e+01,1.409800000000000075e+01,4.342300000000000182e+01,3.563000000000000256e+01,1.739199999999999946e+01,5.733100000000000307e+01,4.853499999999999659e+01,4.532300000000000040e+01,5.702199999999999847e+01,nan,6.833300000000000374e+00,7.915099999999999625e+01,8.395699999999999363e+01,1.175699999999999967e+01,8.538899999999999579e+01,6.163600000000000279e+01,3.735300000000000153e+01,nan,nan,2.608999999999999986e+01,3.599399999999999977e+01,nan,7.872499999999999432e+01,5.198100000000000165e+00,3.110200000000000031e+01,3.133200000000000074e+01
7.684999999999999432e+01,8.333099999999999952e+00,2.179700000000000060e+01,5.692900000000000205e+01,8.975199999999999534e+01,2.339600000000000080e+01,nan,2.315899999999999892e+01,3.708700000000000330e+01,4.913799999999999812e+01,6.780100000000000193e+01,3.577400000000000091e+01,nan,nan,6.467100000000000293e+00,4.616700000000000159e+01,nan,nan,6.939499999999999780e+00,6.489799999999999613e+01,8.963699999999999335e+00,8.579300000000000637e+01,1.369400000000000084e+01,nan,nan,2.714000000000000057e+01,1.442600000000000016e+01,4.373799999999999955e+01,3.606499999999999773e+01,1.787099999999999866e+01,5.772500000000000142e+01,6.302100000000000080e+01,4.552700000000000102e+01,5.833100000000000307e+01,nan,7.103500000000000369e+00,7.959099999999999397e+01,8.512300000000000466e+01,1.233900000000000041e+01,8.555100000000000193e+01,6.193299999999999983e+01,3.746500000000000341e+01,nan,nan,2.722700000000000031e+01,3.645400000000000063e+01,nan,8.262099999999999511e+01,5.370700000000000252e+00,3.322800000000000153e+01,3.146300000000000097e+01
7.698199999999999932e+01,8.561999999999999389e+00,2.440399999999999991e+01,5.993699999999999761e+01,9.115399999999999636e+01,2.376399999999999935e+01,nan,2.373199999999999932e+01,3.919100000000000250e+01,4.943699999999999761e+01,6.842100000000000648e+01,3.592300000000000182e+01,nan,nan,6.972400000000000375e+00,4.659000000000000341e+01,nan,nan,7.055399999999999672e+00,7.149200000000000443e+01,9.168400000000000105e+00,nan,1.390499999999999936e+01,nan,nan,3.029400000000000048e+01,1.542399999999999949e+01,4.515899999999999892e+01,3.734000000000000341e+01,1.819999999999999929e+01,5.783400000000000318e+01,6.488599999999999568e+01,4.870000000000000284e+01,5.899699999999999989e+01,nan,8.537699999999999179e+00,8.852400000000000091e+01,8.525700000000000500e+01,1.386100000000000065e+01,8.816700000000000159e+01,6.214800000000000324e+01,5.325999999999999801e+01,nan,nan,3.026599999999999824e+01,3.742999999999999972e+01,nan,8.273000000000000398e+01,6.102100000000000080e+00,3.357000000000000028e+01,3.160099999999999909e+01
8.489100000000000534e+01,9.026600000000000179e+00,2.843199999999999861e+01,6.032999999999999829e+01,nan,2.396600000000000108e+01,nan,2.405799999999999983e+01,4.066100000000000136e+01,5.388700000000000045e+01,6.865900000000000603e+01,3.916299999999999670e+01,nan,nan,7.939000000000000057e+00,4.680100000000000193e+01,nan,nan,7.292600000000000193e+00,7.273000000000000398e+01,9.836899999999999977e+00,nan,1.406799999999999962e+01,nan,nan,3.039300000000000068e+01,1.799699999999999989e+01,4.876500000000000057e+01,3.926800000000000068e+01,1.883500000000000085e+01,5.798400000000000176e+01,6.553199999999999648e+01,4.935999999999999943e+01,5.925699999999999790e+01,nan,8.700400000000000134e+00,8.868000000000000682e+01,8.545199999999999818e+01,1.453899999999999970e+01,8.852700000000000102e+01,6.229999999999999716e+01,5.339399999999999835e+01,nan,nan,3.413600000000000279e+01,3.933299999999999841e+01,nan,8.346099999999999852e+01,6.869600000000000151e+00,3.372999999999999687e+01,3.196699999999999875e+01
8.500199999999999534e+01,1.193099999999999916e+01,2.866100000000000136e+01,6.139699999999999847e+01,nan,2.412399999999999878e+01,nan,2.420599999999999952e+01,4.090599999999999881e+01,5.399900000000000233e+01,6.895499999999999829e+01,3.942099999999999937e+01,nan,nan,8.093600000000000350e+00,4.699799999999999756e+01,nan,nan,7.408999999999999808e+00,7.572400000000000375e+01,1.140300000000000047e+01,nan,1.519599999999999973e+01,nan,nan,4.660300000000000153e+01,1.919300000000000139e+01,4.910499999999999687e+01,3.969100000000000250e+01,2.030399999999999849e+01,5.815999999999999659e+01,7.002899999999999636e+01,4.948599999999999710e+01,6.084700000000000131e+01,nan,9.402499999999999858e+00,nan,8.625799999999999557e+01,1.483900000000000041e+01,8.898600000000000421e+01,7.009699999999999420e+01,5.385399999999999920e+01,nan,nan,3.449900000000000233e+01,3.952900000000000347e+01,nan,8.379999999999999716e+01,8.327700000000000102e+00,3.386299999999999955e+01,3.280499999999999972e+01
nan,1.284099999999999930e+01,2.923199999999999932e+01,6.209100000000000108e+01,nan,2.445499999999999829e+01,nan,2.483399999999999963e+01,4.332399999999999807e+01,5.529800000000000182e+01,7.471800000000000352e+01,4.615899999999999892e+01,nan,nan,9.240999999999999659e+00,4.775500000000000256e+01,nan,nan,7.528699999999999726e+00,7.589199999999999591e+01,1.153400000000000070e+01,nan,1.540799999999999947e+01,nan,nan,4.682099999999999795e+01,2.003300000000000125e+01,4.989600000000000080e+01,3.985600000000000165e+01,2.063400000000000034e+01,5.848799999999999955e+01,7.038700000000000045e+01,4.965500000000000114e+01,6.102000000000000313e+01,nan,1.103200000000000003e+01,nan,8.682299999999999329e+01,1.506799999999999962e+01,8.949099999999999966e+01,7.066299999999999670e+01,5.396800000000000352e+01,nan,nan,3.517199999999999704e+01,4.029699999999999704e+01,nan,8.428300000000000125e+01,8.662000000000000810e+00,3.613400000000000034e+01,3.373299999999999699e+01
nan,1.307699999999999996e+01,2.933299999999999841e+01,6.409699999999999420e+01,nan,2.463599999999999923e+01,nan,2.499500000000000099e+01,4.346000000000000085e+01,5.582399999999999807e+01,8.016500000000000625e+01,4.762500000000000000e+01,nan,nan,9.433899999999999508e+00,7.855100000000000193e+01,nan,nan,7.665199999999999569e+00,7.862900000000000489e+01,1.169400000000000084e+01,nan,1.555799999999999983e+01,nan,nan,4.706099999999999994e+01,2.100600000000000023e+01,5.100099999999999767e+01,4.025900000000000034e+01,2.276200000000000045e+01,5.888900000000000290e+01,7.063299999999999557e+01,4.985900000000000176e+01,6.680299999999999727e+01,nan,1.127100000000000080e+01,nan,8.762300000000000466e+01,1.553899999999999970e+01,9.106699999999999307e+01,7.090000000000000568e+01,5.514900000000000091e+01,nan,nan,3.563000000000000256e+01,4.072500000000000142e+01,nan,8.469700000000000273e+01,1.189600000000000080e+01,3.636500000000000199e+01,3.480299999999999727e+01
nan,1.358999999999999986e+01,3.334100000000000108e+01,6.631799999999999784e+01,nan,2.529500000000000171e+01,nan,2.538700000000000045e+01,4.379099999999999682e+01,5.673100000000000165e+01,8.093000000000000682e+01,4.775999999999999801e+01,nan,nan,9.570499999999999119e+00,7.921299999999999386e+01,nan,nan,7.969699999999999562e+00,7.936100000000000421e+01,1.209600000000000009e+01,nan,1.590499999999999936e+01,nan,nan,4.738600000000000279e+01,2.123400000000000176e+01,5.450000000000000000e+01,4.036099999999999710e+01,2.289799999999999969e+01,5.915500000000000114e+01,7.076399999999999579e+01,5.009599999999999653e+01,6.716500000000000625e+01,nan,1.156300000000000061e+01,nan,8.782699999999999818e+01,1.600499999999999901e+01,9.136100000000000421e+01,7.105200000000000671e+01,5.533100000000000307e+01,nan,nan,3.679500000000000171e+01,4.092600000000000193e+01,nan,8.489799999999999613e+01,1.790099999999999980e+01,3.719400000000000261e+01,3.506300000000000239e+01
nan,1.383300000000000018e+01,3.356300000000000239e+01,6.645900000000000318e+01,nan,2.576999999999999957e+01,nan,2.555600000000000094e+01,4.419899999999999807e+01,5.685499999999999687e+01,8.265200000000000102e+01,4.786500000000000199e+01,nan,nan,9.801800000000000068e+00,7.936700000000000443e+01,nan,nan,8.830199999999999605e+00,8.608199999999999363e+01,1.289499999999999957e+01,nan,1.613800000000000168e+01,nan,nan,5.446900000000000119e+01,2.372700000000000031e+01,5.499699999999999989e+01,4.049499999999999744e+01,2.582700000000000173e+01,5.950300000000000011e+01,7.105100000000000193e+01,5.570100000000000051e+01,6.751999999999999602e+01,nan,1.226200000000000045e+01,nan,8.816100000000000136e+01,1.636700000000000088e+01,nan,7.145600000000000307e+01,5.582999999999999829e+01,nan,nan,3.993699999999999761e+01,4.107000000000000028e+01,nan,8.509000000000000341e+01,1.832900000000000063e+01,3.730199999999999960e+01,3.560499999999999687e+01
nan,1.779100000000000037e+01,3.605899999999999750e+01,6.749200000000000443e+01,nan,3.400399999999999778e+01,nan,2.596600000000000108e+01,4.442900000000000205e+01,5.816199999999999903e+01,8.346699999999999875e+01,4.849699999999999989e+01,nan,nan,1.016300000000000026e+01,7.956300000000000239e+01,nan,nan,9.028600000000000847e+00,8.826099999999999568e+01,1.537299999999999933e+01,nan,1.662300000000000111e+01,nan,nan,6.365999999999999659e+01,2.386700000000000088e+01,5.791899999999999693e+01,4.076899999999999835e+01,3.082199999999999918e+01,5.971999999999999886e+01,7.132800000000000296e+01,5.870000000000000284e+01,6.954800000000000182e+01,nan,1.270199999999999996e+01,nan,8.854800000000000182e+01,1.656400000000000006e+01,nan,7.192900000000000205e+01,5.662700000000000244e+01,nan,nan,4.006000000000000227e+01,4.119100000000000250e+01,nan,8.535099999999999909e+01,1.843599999999999994e+01,3.902799999999999869e+01,3.709000000000000341e+01
nan,1.859400000000000119e+01,4.950000000000000000e+01,6.773300000000000409e+01,nan,3.435600000000000165e+01,nan,2.619099999999999895e+01,4.479999999999999716e+01,5.829599999999999937e+01,nan,5.246399999999999864e+01,nan,nan,1.033999999999999986e+01,7.976600000000000534e+01,nan,nan,9.872099999999999653e+00,8.901800000000000068e+01,1.549900000000000055e+01,nan,1.683200000000000074e+01,nan,nan,7.659799999999999898e+01,2.412800000000000011e+01,5.852900000000000347e+01,5.655599999999999739e+01,3.093100000000000094e+01,6.006700000000000017e+01,7.439300000000000068e+01,6.132900000000000063e+01,7.859199999999999875e+01,nan,1.320500000000000007e+01,nan,8.879099999999999682e+01,1.672899999999999920e+01,nan,7.256000000000000227e+01,5.676899999999999835e+01,nan,nan,4.092799999999999727e+01,4.160000000000000142e+01,nan,8.585500000000000398e+01,1.860500000000000043e+01,4.085699999999999932e+01,3.732999999999999829e+01
nan,1.908699999999999974e+01,4.972699999999999676e+01,6.809399999999999409e+01,nan,4.945100000000000051e+01,nan,2.790800000000000125e+01,4.511800000000000210e+01,5.931600000000000250e+01,nan,5.353600000000000136e+01,nan,nan,1.063499999999999979e+01,8.103000000000000114e+01,nan,nan,1.023300000000000054e+01,8.933299999999999841e+01,1.589899999999999913e+01,nan,1.743599999999999994e+01,nan,nan,7.669899999999999807e+01,2.442699999999999960e+01,5.863300000000000267e+01,5.683100000000000307e+01,3.303099999999999881e+01,6.019400000000000261e+01,7.452200000000000557e+01,6.158599999999999852e+01,7.919100000000000250e+01,nan,1.343599999999999994e+01,nan,9.108700000000000330e+01,1.700700000000000145e+01,nan,7.350100000000000477e+01,5.769100000000000250e+01,nan,nan,4.196399999999999864e+01,4.170400000000000063e+01,nan,8.709399999999999409e+01,1.879299999999999926e+01,4.345700000000000074e+01,3.759499999999999886e+01
