3.895700000000000163e+00,2.752499999999999858e+01,1.303500000000000014e+01,5.364700000000000024e+00,8.629599999999999937e+00,1.083999999999999986e+01,2.065800000000000125e+01,5.279099999999999682e+01,1.567099999999999937e+01,1.446799999999999997e+01,6.923199999999999932e+01,5.742399999999999949e+01,1.902899999999999991e+01,6.695100000000000051e+00,6.167500000000000426e+00,2.436700000000000088e+00,8.961700000000000221e-01,2.928900000000000059e+00,7.382900000000000018e-01,1.295700000000000074e+00,7.289600000000000080e+01,7.219199999999999307e+01,5.835899999999999643e+00,3.468300000000000161e+00,8.403600000000000847e+00,3.708200000000000074e+01,2.612300000000000111e+01,2.967099999999999937e+01,1.306200000000000028e+00,4.208500000000000085e+01,2.135600000000000165e+01,5.339400000000000368e+00,2.879299999999999926e+01,2.435399999999999920e+01,3.132900000000000063e+01,2.025400000000000134e+01,8.330500000000000682e+00,8.020099999999999341e+00,7.908999999999999808e+00,1.596999999999999975e+00,1.209099999999999930e+01,1.108900000000000041e+01,3.270099999999999785e+00,3.165900000000000158e+00,6.297200000000000131e+00,2.692200000000000060e+01,6.185699999999999932e+01,3.575600000000000023e+01,7.767300000000000315e-01,5.976900000000000546e-01,3.190999999999999837e+00,6.992700000000000138e+00,7.903400000000000425e-01,1.202900000000000080e+00,5.365800000000000125e+00,1.792699999999999960e+01,1.085899999999999999e+01,2.158699999999999974e+01,2.596000000000000085e+01,9.392500000000000071e+00,9.305100000000000193e+01,1.740399999999999991e+01,1.431099999999999994e+01,3.708599999999999852e+01,1.058300000000000018e+00,3.426800000000000068e+01,1.197799999999999976e+00,5.742900000000000205e+01,9.002200000000000202e-01,1.872900000000000009e+00,3.224200000000000177e+00,8.770500000000000185e+00,6.111699999999999733e+01,6.988599999999999923e+00,4.940100000000000158e+00,1.245700000000000074e+01,7.001899999999999791e-01,5.859200000000000408e+00,1.900300000000000011e+01,2.125799999999999912e+00,1.506900000000000084e+01,1.361799999999999899e+00,3.103099999999999881e+01,3.112199999999999989e+01,2.030399999999999849e+01,6.095799999999999663e+00,7.269099999999999895e+00,6.594899999999999984e+00,1.280000000000000071e+01
4.274000000000000021e+00,2.787300000000000111e+01,1.317800000000000082e+01,5.531100000000000350e+00,6.246000000000000085e+01,1.128999999999999915e+01,2.220100000000000051e+01,5.560499999999999687e+01,3.802199999999999847e+01,1.857400000000000162e+01,9.118800000000000239e+01,5.822500000000000142e+01,5.153300000000000125e+01,6.840300000000000047e+00,6.402700000000000280e+00,2.854000000000000092e+00,1.868999999999999995e+00,3.257400000000000073e+00,1.846600000000000108e+01,3.873400000000000176e+01,7.306799999999999784e+01,7.283100000000000307e+01,6.805900000000000283e+00,6.793099999999999739e+01,8.998599999999999710e+00,3.720000000000000284e+01,2.619999999999999929e+01,4.373100000000000165e+01,1.663499999999999979e+00,4.225900000000000034e+01,2.158999999999999986e+01,5.469500000000000028e+00,2.907199999999999918e+01,2.469000000000000128e+01,3.153500000000000014e+01,2.039900000000000091e+01,4.023700000000000188e+01,6.629399999999999693e+01,8.932900000000000063e+00,4.992399999999999949e+00,1.250000000000000000e+01,1.137500000000000000e+01,3.598899999999999988e+00,3.600400000000000045e+00,6.525999999999999801e+00,3.170200000000000173e+01,7.203100000000000591e+01,3.606700000000000017e+01,1.052499999999999991e+00,7.431699999999999973e-01,3.336899999999999977e+00,7.590799999999999770e+00,1.226799999999999891e+00,1.366000000000000103e+00,1.284200000000000053e+01,2.117299999999999827e+01,2.210000000000000142e+01,2.907199999999999918e+01,6.109799999999999898e+01,2.202700000000000102e+01,nan,1.766700000000000159e+01,1.562299999999999933e+01,6.939499999999999602e+01,1.368400000000000061e+00,5.089800000000000324e+01,2.806000000000000050e+00,5.778900000000000148e+01,1.404800000000000049e+00,2.067800000000000082e+00,3.442499999999999893e+00,1.169800000000000040e+01,6.248199999999999932e+01,7.171199999999999797e+00,6.540799999999999947e+00,1.293699999999999939e+01,8.467800000000000438e+00,6.194499999999999673e+00,2.685800000000000054e+01,4.791999999999999815e+00,1.588899999999999935e+01,1.533600000000000074e+00,3.173100000000000165e+01,3.186899999999999977e+01,3.456099999999999994e+01,6.433399999999999785e+00,7.694200000000000372e+00,6.858699999999999797e+00,1.300200000000000067e+01
4.835099999999999731e+00,2.796300000000000097e+01,1.673999999999999844e+01,5.699099999999999611e+00,8.235099999999999909e+01,1.166699999999999982e+01,5.170300000000000296e+01,5.598700000000000188e+01,3.835799999999999699e+01,1.889799999999999969e+01,9.149500000000000455e+01,5.863400000000000034e+01,5.255299999999999727e+01,7.932500000000000107e+00,8.033500000000000085e+00,5.296800000000000175e+00,2.300600000000000200e+00,1.360399999999999920e+01,1.877499999999999858e+01,3.939600000000000080e+01,8.116299999999999670e+01,nan,7.896499999999999631e+00,6.809099999999999397e+01,9.433600000000000207e+00,5.996300000000000097e+01,3.275600000000000023e+01,5.289200000000000301e+01,2.304800000000000182e+00,5.235699999999999932e+01,2.268900000000000006e+01,8.937400000000000233e+00,3.242399999999999949e+01,3.866299999999999670e+01,3.163599999999999923e+01,4.466400000000000148e+01,4.048700000000000188e+01,6.799299999999999500e+01,9.661699999999999733e+00,5.530199999999999783e+00,2.940299999999999869e+01,2.938800000000000168e+01,4.928600000000000314e+00,3.935999999999999943e+00,7.125799999999999912e+00,5.319800000000000040e+01,7.232099999999999795e+01,5.838799999999999812e+01,1.221799999999999997e+00,9.099199999999999511e-01,6.427599999999999980e+00,7.970200000000000173e+00,2.668600000000000083e+00,1.706099999999999950e+00,1.407099999999999973e+01,2.196499999999999986e+01,2.246999999999999886e+01,3.415699999999999648e+01,nan,2.323499999999999943e+01,nan,1.789199999999999946e+01,1.643499999999999872e+01,6.975600000000000023e+01,2.226999999999999869e+00,5.159400000000000119e+01,5.932699999999999640e+00,5.803000000000000114e+01,1.895100000000000007e+00,2.407300000000000217e+00,3.901199999999999779e+00,3.812599999999999767e+01,6.322200000000000131e+01,8.600500000000000256e+00,6.924699999999999633e+00,1.426200000000000045e+01,8.593899999999999650e+00,6.298499999999999766e+00,2.725799999999999912e+01,1.307399999999999984e+01,1.727100000000000080e+01,2.167800000000000171e+00,3.232600000000000051e+01,3.232800000000000296e+01,3.690100000000000335e+01,7.066699999999999982e+00,1.433500000000000085e+01,9.331599999999999895e+00,1.489899999999999913e+01
5.328899999999999970e+00,2.838899999999999935e+01,1.790500000000000114e+01,5.830599999999999561e+00,8.279300000000000637e+01,1.332399999999999984e+01,5.182699999999999818e+01,nan,5.119299999999999784e+01,5.908500000000000085e+01,nan,5.896399999999999864e+01,5.345900000000000318e+01,8.137299999999999756e+00,8.335399999999999920e+00,6.658599999999999852e+00,2.736899999999999888e+00,5.506600000000000250e+01,1.936100000000000065e+01,4.132200000000000273e+01,nan,nan,8.799599999999999866e+00,7.702100000000000080e+01,9.968999999999999417e+00,6.128900000000000148e+01,3.290299999999999869e+01,5.315899999999999892e+01,2.467900000000000205e+00,6.745399999999999352e+01,3.589900000000000091e+01,9.785899999999999821e+00,3.276500000000000057e+01,3.879999999999999716e+01,6.130499999999999972e+01,4.625800000000000267e+01,4.060300000000000153e+01,7.136899999999999977e+01,1.019400000000000084e+01,1.500500000000000078e+01,3.052799999999999869e+01,2.962900000000000134e+01,5.094899999999999984e+00,4.205700000000000216e+00,8.457100000000000506e+00,5.356300000000000239e+01,7.276600000000000534e+01,5.896500000000000341e+01,1.819200000000000017e+01,1.222900000000000098e+00,9.028600000000000847e+00,8.393599999999999284e+00,4.402800000000000047e+00,2.804100000000000037e+00,1.439400000000000013e+01,2.213400000000000034e+01,4.143800000000000239e+01,3.701899999999999835e+01,nan,2.352599999999999980e+01,nan,2.073499999999999943e+01,1.762000000000000099e+01,7.013299999999999557e+01,2.339599999999999902e+00,5.210300000000000153e+01,6.207200000000000273e+00,5.815899999999999892e+01,2.095699999999999896e+00,2.602199999999999847e+00,4.174199999999999910e+00,3.929800000000000182e+01,6.335000000000000142e+01,1.102500000000000036e+01,7.454200000000000159e+00,3.632200000000000273e+01,1.066000000000000014e+01,6.796899999999999942e+00,2.734199999999999875e+01,1.319800000000000040e+01,1.809700000000000131e+01,2.960500000000000131e+00,6.088400000000000034e+01,6.246200000000000330e+01,3.719299999999999784e+01,7.376500000000000057e+00,5.099600000000000222e+01,3.390100000000000335e+01,2.603000000000000114e+01
9.103500000000000369e+00,3.002100000000000080e+01,1.823600000000000065e+01,6.299500000000000099e+00,8.754999999999999716e+01,1.352599999999999980e+01,5.230299999999999727e+01,nan,5.165500000000000114e+01,6.092399999999999949e+01,nan,5.906199999999999761e+01,5.400099999999999767e+01,8.799400000000000333e+00,9.400700000000000500e+00,8.889300000000000423e+00,2.877699999999999925e+00,5.552199999999999847e+01,2.043100000000000094e+01,5.076299999999999812e+01,nan,nan,8.897000000000000242e+00,7.732800000000000296e+01,1.034200000000000053e+01,6.149799999999999756e+01,6.119400000000000261e+01,nan,2.837000000000000188e+00,6.765800000000000125e+01,5.393200000000000216e+01,1.419899999999999984e+01,3.379099999999999682e+01,4.200500000000000256e+01,6.235199999999999676e+01,4.646200000000000330e+01,4.130299999999999727e+01,7.206699999999999307e+01,2.240500000000000114e+01,2.002599999999999980e+01,4.955199999999999960e+01,5.096500000000000341e+01,5.434400000000000119e+00,4.806899999999999729e+00,8.660600000000000520e+00,5.849600000000000222e+01,7.428499999999999659e+01,5.915699999999999648e+01,2.409199999999999875e+01,5.474499999999999922e+00,6.012199999999999989e+01,2.453600000000000136e+01,6.935299999999999798e+00,1.080700000000000038e+01,1.489700000000000024e+01,2.239099999999999824e+01,4.178900000000000148e+01,3.715299999999999869e+01,nan,3.787100000000000222e+01,nan,2.103800000000000026e+01,1.806400000000000006e+01,7.778499999999999659e+01,2.539600000000000080e+00,5.229899999999999949e+01,6.494699999999999918e+00,5.838799999999999812e+01,2.290200000000000014e+00,3.165500000000000203e+00,5.209599999999999653e+01,4.076500000000000057e+01,6.369800000000000040e+01,1.130400000000000027e+01,7.600500000000000256e+00,9.140000000000000568e+01,3.782800000000000296e+01,3.955700000000000216e+01,5.332900000000000063e+01,1.660900000000000176e+01,1.823900000000000077e+01,7.295700000000000074e+00,6.102499999999999858e+01,6.273700000000000188e+01,6.328999999999999915e+01,1.047199999999999953e+01,5.121900000000000119e+01,3.823499999999999943e+01,3.149800000000000111e+01
9.592399999999999594e+00,3.035800000000000054e+01,4.026500000000000057e+01,7.459699999999999775e+00,8.972599999999999909e+01,2.062699999999999889e+01,6.001899999999999835e+01,nan,6.679300000000000637e+01,6.166499999999999915e+01,nan,6.506199999999999761e+01,5.418900000000000006e+01,3.423100000000000165e+01,1.026900000000000013e+01,9.005599999999999383e+00,3.409400000000000208e+00,6.246900000000000119e+01,3.386800000000000210e+01,5.096500000000000341e+01,nan,nan,2.320200000000000173e+01,8.816500000000000625e+01,1.053200000000000003e+01,6.398899999999999721e+01,6.153300000000000125e+01,nan,3.864500000000000046e+00,6.789799999999999613e+01,7.072400000000000375e+01,1.516600000000000037e+01,4.061500000000000199e+01,5.103499999999999659e+01,6.245400000000000063e+01,4.772699999999999676e+01,5.532399999999999807e+01,7.234999999999999432e+01,6.092000000000000171e+01,2.103800000000000026e+01,4.996600000000000108e+01,5.982300000000000040e+01,5.940599999999999881e+00,5.020999999999999908e+00,8.804600000000000648e+00,5.913499999999999801e+01,7.478300000000000125e+01,5.938400000000000034e+01,2.429700000000000060e+01,2.153300000000000125e+01,6.056700000000000017e+01,2.660399999999999920e+01,8.801099999999999923e+00,1.125999999999999979e+01,1.832499999999999929e+01,2.269200000000000017e+01,4.270300000000000296e+01,3.928600000000000136e+01,nan,3.853499999999999659e+01,nan,6.071999999999999886e+01,2.128900000000000148e+01,7.790000000000000568e+01,2.896500000000000075e+00,5.935600000000000165e+01,6.856300000000000061e+00,5.862299999999999756e+01,2.410000000000000142e+00,3.259399999999999853e+00,5.232800000000000296e+01,6.530400000000000205e+01,6.381700000000000017e+01,1.169800000000000040e+01,8.136900000000000688e+00,9.162500000000000000e+01,3.796200000000000330e+01,3.989099999999999824e+01,5.475000000000000000e+01,5.081799999999999784e+01,3.195799999999999841e+01,8.005499999999999616e+00,6.119299999999999784e+01,6.296099999999999852e+01,6.405400000000000205e+01,1.127399999999999913e+01,7.249299999999999500e+01,5.388600000000000279e+01,3.176000000000000156e+01
9.836199999999999832e+00,4.302600000000000335e+01,5.402700000000000102e+01,8.801000000000000156e+00,nan,2.106500000000000128e+01,6.015800000000000125e+01,nan,6.716299999999999670e+01,6.189900000000000091e+01,nan,8.095300000000000296e+01,6.246000000000000085e+01,3.456300000000000239e+01,1.433000000000000007e+01,1.050200000000000067e+01,4.061899999999999622e+00,6.274799999999999756e+01,3.562199999999999989e+01,5.108700000000000330e+01,nan,nan,5.102900000000000347e+01,9.216899999999999693e+01,1.116300000000000026e+01,6.485299999999999443e+01,6.242999999999999972e+01,nan,4.194200000000000372e+00,7.089900000000000091e+01,7.196099999999999852e+01,1.550399999999999956e+01,4.868599999999999994e+01,5.131900000000000261e+01,7.458599999999999852e+01,4.802199999999999847e+01,5.559499999999999886e+01,7.495699999999999363e+01,6.138300000000000267e+01,2.153699999999999903e+01,5.132399999999999807e+01,6.003099999999999881e+01,6.464599999999999902e+00,5.301199999999999690e+00,9.233100000000000307e+00,5.929500000000000171e+01,7.489799999999999613e+01,6.022599999999999909e+01,2.469300000000000139e+01,2.242699999999999960e+01,6.553000000000000114e+01,2.726099999999999923e+01,8.989499999999999602e+00,1.459900000000000020e+01,1.850100000000000122e+01,2.289900000000000091e+01,5.822899999999999920e+01,3.978900000000000148e+01,nan,3.865899999999999892e+01,nan,7.132200000000000273e+01,2.733999999999999986e+01,nan,3.097799999999999887e+00,5.949900000000000233e+01,7.330099999999999838e+00,6.072699999999999676e+01,5.725100000000000300e+00,7.361200000000000188e+00,5.239900000000000091e+01,6.758499999999999375e+01,6.405400000000000205e+01,1.253500000000000014e+01,2.482999999999999829e+01,9.185399999999999920e+01,5.883700000000000330e+01,5.330400000000000205e+01,5.487100000000000222e+01,5.089099999999999824e+01,3.246099999999999852e+01,8.136900000000000688e+00,6.272899999999999920e+01,6.339300000000000068e+01,6.598900000000000432e+01,1.476900000000000013e+01,7.305800000000000693e+01,5.415500000000000114e+01,3.343599999999999994e+01
1.002599999999999980e+01,4.338900000000000290e+01,6.248799999999999955e+01,8.935999999999999943e+00,nan,3.232300000000000040e+01,6.042600000000000193e+01,nan,6.738299999999999557e+01,6.203399999999999892e+01,nan,8.198699999999999477e+01,6.360499999999999687e+01,6.419100000000000250e+01,5.212599999999999767e+01,1.415799999999999947e+01,4.231600000000000250e+00,6.341899999999999693e+01,4.339900000000000091e+01,5.163300000000000267e+01,nan,nan,5.209599999999999653e+01,9.249899999999999523e+01,1.286500000000000021e+01,6.553199999999999648e+01,6.255799999999999983e+01,nan,2.066100000000000136e+01,7.556000000000000227e+01,nan,1.569200000000000017e+01,4.880199999999999960e+01,5.625300000000000011e+01,7.485299999999999443e+01,4.889300000000000068e+01,5.579200000000000159e+01,7.587000000000000455e+01,6.186200000000000188e+01,2.622899999999999920e+01,5.172500000000000142e+01,6.702800000000000580e+01,6.570100000000000051e+00,5.769800000000000040e+00,9.569300000000000139e+00,6.892900000000000205e+01,nan,6.036699999999999733e+01,2.573400000000000176e+01,3.858500000000000085e+01,7.648399999999999466e+01,4.159700000000000131e+01,1.050000000000000000e+01,1.886599999999999966e+01,1.885800000000000054e+01,2.316400000000000148e+01,5.845900000000000318e+01,4.645199999999999818e+01,nan,3.880400000000000205e+01,nan,7.181600000000000250e+01,3.225200000000000244e+01,nan,3.306299999999999795e+00,5.983700000000000330e+01,7.831900000000000084e+00,6.092699999999999960e+01,5.867200000000000415e+00,7.442400000000000126e+00,5.256400000000000006e+01,nan,6.430100000000000193e+01,1.370100000000000051e+01,2.609199999999999875e+01,nan,8.805899999999999750e+01,5.355299999999999727e+01,5.558899999999999864e+01,6.166199999999999903e+01,3.313400000000000034e+01,9.238899999999999224e+00,6.335900000000000176e+01,6.480500000000000682e+01,6.615999999999999659e+01,1.743499999999999872e+01,7.412199999999999989e+01,5.988400000000000034e+01,3.379899999999999949e+01
1.356099999999999994e+01,4.363300000000000267e+01,6.273100000000000165e+01,1.135699999999999932e+01,nan,3.260099999999999909e+01,6.099600000000000222e+01,nan,6.762699999999999534e+01,6.266499999999999915e+01,nan,8.252400000000000091e+01,6.389099999999999824e+01,6.879900000000000659e+01,5.983100000000000307e+01,1.876000000000000156e+01,4.727000000000000313e+00,6.405500000000000682e+01,4.368699999999999761e+01,6.076500000000000057e+01,nan,nan,5.239999999999999858e+01,9.279200000000000159e+01,3.159199999999999875e+01,6.596299999999999386e+01,6.291899999999999693e+01,nan,2.082499999999999929e+01,7.579000000000000625e+01,nan,1.803399999999999892e+01,4.922999999999999687e+01,5.652600000000000335e+01,7.509099999999999397e+01,4.962100000000000222e+01,5.616599999999999682e+01,7.633599999999999852e+01,7.392600000000000193e+01,2.633999999999999986e+01,5.187400000000000233e+01,6.739100000000000534e+01,6.867099999999999760e+00,1.049600000000000044e+01,9.793100000000000804e+00,7.163500000000000512e+01,nan,6.072999999999999687e+01,2.609900000000000020e+01,5.692999999999999972e+01,7.722199999999999420e+01,4.172899999999999920e+01,1.352899999999999991e+01,2.549399999999999977e+01,1.976800000000000068e+01,2.337399999999999878e+01,5.889399999999999835e+01,4.655700000000000216e+01,nan,3.904999999999999716e+01,nan,7.676699999999999591e+01,3.236200000000000188e+01,nan,3.661799999999999944e+00,6.889300000000000068e+01,9.564700000000000202e+00,6.099600000000000222e+01,6.639599999999999724e+00,9.026199999999999335e+00,5.268900000000000006e+01,nan,6.453400000000000603e+01,2.036700000000000088e+01,2.778600000000000136e+01,nan,nan,5.393299999999999983e+01,7.908700000000000330e+01,6.222800000000000153e+01,3.327199999999999847e+01,9.357699999999999463e+00,6.379599999999999937e+01,6.566500000000000625e+01,6.662900000000000489e+01,2.049699999999999989e+01,7.457099999999999795e+01,6.102199999999999847e+01,3.439000000000000057e+01
1.370400000000000063e+01,5.706700000000000017e+01,6.418999999999999773e+01,1.304299999999999926e+01,nan,3.286500000000000199e+01,6.136699999999999733e+01,nan,6.795000000000000284e+01,6.366499999999999915e+01,nan,8.323099999999999454e+01,7.771899999999999409e+01,6.900000000000000000e+01,5.996900000000000119e+01,2.189199999999999946e+01,5.661599999999999966e+00,6.612000000000000455e+01,4.405400000000000205e+01,6.092300000000000182e+01,nan,nan,6.090200000000000102e+01,nan,3.182900000000000063e+01,6.642300000000000182e+01,6.306000000000000227e+01,nan,2.095499999999999829e+01,7.670199999999999818e+01,nan,1.883800000000000097e+01,5.089300000000000068e+01,5.876500000000000057e+01,7.565900000000000603e+01,5.802100000000000080e+01,5.709300000000000352e+01,7.655800000000000693e+01,7.426099999999999568e+01,2.678800000000000026e+01,5.212100000000000222e+01,6.899200000000000443e+01,7.990099999999999980e+00,1.106499999999999950e+01,1.003800000000000026e+01,8.962500000000000000e+01,nan,6.092999999999999972e+01,2.663299999999999912e+01,5.873400000000000176e+01,7.871500000000000341e+01,5.908700000000000330e+01,1.583500000000000085e+01,3.779399999999999693e+01,2.000400000000000134e+01,2.372899999999999920e+01,6.020100000000000051e+01,4.716599999999999682e+01,nan,3.929999999999999716e+01,nan,nan,3.289999999999999858e+01,nan,3.972199999999999953e+00,7.040300000000000580e+01,9.806300000000000239e+00,6.126500000000000057e+01,6.811700000000000088e+00,1.074000000000000021e+01,7.703199999999999648e+01,nan,6.466500000000000625e+01,2.685500000000000043e+01,2.846399999999999864e+01,nan,nan,5.425300000000000011e+01,8.241700000000000159e+01,6.262599999999999767e+01,3.469599999999999795e+01,1.380899999999999928e+01,6.525199999999999534e+01,6.589499999999999602e+01,6.772199999999999420e+01,2.337300000000000111e+01,7.508400000000000318e+01,6.132300000000000040e+01,3.499099999999999966e+01
