1.008499999999999943e+02,5.411999999999999744e+01,1.583799999999999919e+01,1.046599999999999966e+02,3.150600000000000023e+01,7.444899999999999807e+01,4.533400000000000318e+01,1.451899999999999977e+02,3.472999999999999687e+01,nan,2.606400000000000006e+01,3.269400000000000261e+01,7.350100000000000477e+01,3.073000000000000043e+01,1.520199999999999996e+01,1.046800000000000068e+02,7.193899999999999295e+01,3.620000000000000284e+01,1.118199999999999932e+02,8.586100000000000421e+01,5.293500000000000227e+01,1.041599999999999966e+02,9.457899999999999352e+01
1.009899999999999949e+02,5.423400000000000176e+01,1.796199999999999974e+01,1.047999999999999972e+02,3.409300000000000352e+01,1.118499999999999943e+02,4.545400000000000063e+01,1.457500000000000000e+02,5.129200000000000159e+01,nan,2.757199999999999918e+01,3.282600000000000051e+01,8.762800000000000011e+01,3.510300000000000153e+01,1.606899999999999906e+01,1.047999999999999972e+02,7.205800000000000693e+01,4.278999999999999915e+01,1.119000000000000057e+02,9.838599999999999568e+01,5.404999999999999716e+01,1.104200000000000017e+02,9.469799999999999329e+01
1.012800000000000011e+02,6.106499999999999773e+01,1.903000000000000114e+01,1.228199999999999932e+02,5.193800000000000239e+01,1.119300000000000068e+02,4.673299999999999699e+01,1.458499999999999943e+02,6.659399999999999409e+01,nan,3.408500000000000085e+01,4.517199999999999704e+01,8.773000000000000398e+01,5.576100000000000279e+01,1.662699999999999889e+01,1.170300000000000011e+02,7.549200000000000443e+01,4.885799999999999699e+01,1.380800000000000125e+02,9.855800000000000693e+01,5.565899999999999892e+01,1.382500000000000000e+02,1.046599999999999966e+02
1.034099999999999966e+02,6.378499999999999659e+01,2.939699999999999847e+01,nan,5.206700000000000017e+01,1.486200000000000045e+02,4.695799999999999841e+01,1.486100000000000136e+02,6.953600000000000136e+01,nan,4.532800000000000296e+01,4.586200000000000188e+01,1.169300000000000068e+02,5.589399999999999835e+01,1.760000000000000142e+01,nan,9.799599999999999511e+01,4.913000000000000256e+01,1.390399999999999920e+02,1.047199999999999989e+02,6.783100000000000307e+01,1.396299999999999955e+02,1.099099999999999966e+02
1.035499999999999972e+02,6.386299999999999955e+01,3.176000000000000156e+01,nan,6.093399999999999750e+01,1.487400000000000091e+02,4.710300000000000153e+01,1.486999999999999886e+02,7.186499999999999488e+01,nan,4.546099999999999852e+01,4.597399999999999665e+01,1.170199999999999960e+02,6.096399999999999864e+01,1.793599999999999994e+01,nan,1.118900000000000006e+02,6.107099999999999795e+01,1.450699999999999932e+02,1.142999999999999972e+02,7.232200000000000273e+01,1.435900000000000034e+02,1.101200000000000045e+02
1.045799999999999983e+02,7.312900000000000489e+01,3.188800000000000168e+01,nan,6.099199999999999733e+01,1.489199999999999875e+02,4.991499999999999915e+01,nan,7.205500000000000682e+01,nan,5.303199999999999648e+01,5.526100000000000279e+01,1.363600000000000136e+02,6.109700000000000131e+01,nan,nan,1.175199999999999960e+02,7.183799999999999386e+01,1.486399999999999864e+02,1.143900000000000006e+02,8.543399999999999750e+01,1.457599999999999909e+02,1.227600000000000051e+02
1.305900000000000034e+02,7.762800000000000011e+01,3.457399999999999807e+01,nan,8.208799999999999386e+01,1.490300000000000011e+02,5.048599999999999710e+01,nan,7.303300000000000125e+01,nan,5.313000000000000256e+01,5.539200000000000301e+01,1.364499999999999886e+02,7.049899999999999523e+01,nan,nan,1.176099999999999994e+02,9.849599999999999511e+01,1.487599999999999909e+02,1.227600000000000051e+02,1.082900000000000063e+02,nan,1.229300000000000068e+02
1.320500000000000114e+02,7.772100000000000364e+01,3.466100000000000136e+01,nan,9.838500000000000512e+01,nan,5.205299999999999727e+01,nan,7.433700000000000330e+01,nan,5.636999999999999744e+01,6.359899999999999665e+01,1.396100000000000136e+02,7.343300000000000693e+01,nan,nan,1.212300000000000040e+02,1.055799999999999983e+02,1.528100000000000023e+02,1.319199999999999875e+02,1.118599999999999994e+02,nan,1.380999999999999943e+02
1.326200000000000045e+02,8.242700000000000671e+01,3.620400000000000063e+01,nan,9.845399999999999352e+01,nan,5.217199999999999704e+01,nan,7.445600000000000307e+01,nan,6.388799999999999812e+01,6.379399999999999693e+01,1.398100000000000023e+02,8.469499999999999318e+01,nan,nan,1.213599999999999994e+02,1.147099999999999937e+02,1.529099999999999966e+02,1.390900000000000034e+02,1.190600000000000023e+02,nan,1.381899999999999977e+02
1.361100000000000136e+02,8.255200000000000671e+01,5.048400000000000176e+01,nan,1.046899999999999977e+02,nan,5.298199999999999932e+01,nan,7.932599999999999341e+01,nan,6.651999999999999602e+01,6.392600000000000193e+01,1.426200000000000045e+02,8.613200000000000500e+01,nan,nan,1.302500000000000000e+02,1.178400000000000034e+02,nan,1.471599999999999966e+02,1.204899999999999949e+02,nan,1.471500000000000057e+02
1.380300000000000011e+02,8.796899999999999409e+01,6.662500000000000000e+01,nan,1.052000000000000028e+02,nan,5.313000000000000256e+01,nan,8.596899999999999409e+01,nan,6.776099999999999568e+01,6.652800000000000580e+01,nan,8.622499999999999432e+01,nan,nan,1.303600000000000136e+02,1.375600000000000023e+02,nan,1.472899999999999920e+02,1.206299999999999955e+02,nan,1.472800000000000011e+02
1.390600000000000023e+02,8.809699999999999420e+01,6.952100000000000080e+01,nan,1.053700000000000045e+02,nan,6.799699999999999989e+01,nan,9.276600000000000534e+01,nan,6.804900000000000659e+01,6.675799999999999557e+01,nan,1.055600000000000023e+02,nan,nan,1.389499999999999886e+02,1.377100000000000080e+02,nan,nan,1.218499999999999943e+02,nan,nan
nan,9.282099999999999795e+01,6.959799999999999898e+01,nan,1.143799999999999955e+02,nan,6.831999999999999318e+01,nan,9.423199999999999932e+01,nan,6.829099999999999682e+01,6.953600000000000136e+01,nan,1.057000000000000028e+02,nan,nan,1.391399999999999864e+02,1.424399999999999977e+02,nan,nan,1.219800000000000040e+02,nan,nan
nan,1.046599999999999966e+02,7.549099999999999966e+01,nan,1.144899999999999949e+02,nan,7.281900000000000261e+01,nan,1.096800000000000068e+02,nan,6.962600000000000477e+01,6.970000000000000284e+01,nan,1.169200000000000017e+02,nan,nan,1.400600000000000023e+02,1.466500000000000057e+02,nan,nan,1.381200000000000045e+02,nan,nan
nan,1.048299999999999983e+02,9.845600000000000307e+01,nan,1.266599999999999966e+02,nan,7.879900000000000659e+01,nan,1.097600000000000051e+02,nan,7.209900000000000375e+01,7.445099999999999341e+01,nan,1.170199999999999960e+02,nan,nan,1.458100000000000023e+02,1.467599999999999909e+02,nan,nan,1.430900000000000034e+02,nan,nan
nan,1.142699999999999960e+02,9.856100000000000705e+01,nan,1.267800000000000011e+02,nan,7.893000000000000682e+01,nan,1.118499999999999943e+02,nan,7.244899999999999807e+01,7.876900000000000546e+01,nan,1.196599999999999966e+02,nan,nan,1.459600000000000080e+02,1.502899999999999920e+02,nan,nan,1.489499999999999886e+02,nan,nan
nan,1.144599999999999937e+02,1.380200000000000102e+02,nan,1.381500000000000057e+02,nan,7.922100000000000364e+01,nan,1.119200000000000017e+02,nan,7.463400000000000034e+01,7.895999999999999375e+01,nan,1.197999999999999972e+02,nan,nan,1.460800000000000125e+02,1.504199999999999875e+02,nan,nan,1.490200000000000102e+02,nan,nan
nan,1.227500000000000000e+02,1.380900000000000034e+02,nan,1.382599999999999909e+02,nan,7.948900000000000432e+01,nan,1.197000000000000028e+02,nan,7.476999999999999602e+01,8.486799999999999500e+01,nan,1.400200000000000102e+02,nan,nan,nan,1.513899999999999864e+02,nan,nan,1.507199999999999989e+02,nan,nan
nan,1.319199999999999875e+02,1.416599999999999966e+02,nan,1.390900000000000034e+02,nan,8.481499999999999773e+01,nan,1.198100000000000023e+02,nan,7.492600000000000193e+01,8.566899999999999693e+01,nan,1.400900000000000034e+02,nan,nan,nan,1.527599999999999909e+02,nan,nan,1.508600000000000136e+02,nan,nan
nan,1.320300000000000011e+02,1.450900000000000034e+02,nan,1.391800000000000068e+02,nan,8.501500000000000057e+01,nan,1.372299999999999898e+02,nan,8.569299999999999784e+01,9.281600000000000250e+01,nan,1.458600000000000136e+02,nan,nan,nan,1.528700000000000045e+02,nan,nan,1.518899999999999864e+02,nan,nan
nan,1.390800000000000125e+02,1.518499999999999943e+02,nan,1.426500000000000057e+02,nan,9.668000000000000682e+01,nan,1.373199999999999932e+02,nan,1.030699999999999932e+02,9.295799999999999841e+01,nan,1.459799999999999898e+02,nan,nan,nan,1.530099999999999909e+02,nan,nan,nan,nan,nan
nan,1.391899999999999977e+02,1.519199999999999875e+02,nan,1.515900000000000034e+02,nan,1.024500000000000028e+02,nan,1.375500000000000114e+02,nan,1.034200000000000017e+02,9.796899999999999409e+01,nan,1.502899999999999920e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.471800000000000068e+02,nan,nan,nan,nan,1.025799999999999983e+02,nan,1.380300000000000011e+02,nan,1.035499999999999972e+02,9.809499999999999886e+01,nan,1.527500000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.472899999999999920e+02,nan,nan,nan,nan,1.027000000000000028e+02,nan,1.381599999999999966e+02,nan,1.154800000000000040e+02,9.845099999999999341e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.521599999999999966e+02,nan,nan,nan,nan,1.030300000000000011e+02,nan,1.390900000000000034e+02,nan,1.161500000000000057e+02,9.963100000000000023e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.522800000000000011e+02,nan,nan,nan,nan,1.034300000000000068e+02,nan,1.391800000000000068e+02,nan,1.205199999999999960e+02,9.975600000000000023e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.035499999999999972e+02,nan,1.396999999999999886e+02,nan,1.325200000000000102e+02,1.023499999999999943e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.096099999999999994e+02,nan,1.397899999999999920e+02,nan,1.326599999999999966e+02,1.047199999999999989e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.097600000000000051e+02,nan,1.450600000000000023e+02,nan,1.349199999999999875e+02,1.049200000000000017e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.200600000000000023e+02,nan,1.451599999999999966e+02,nan,1.364300000000000068e+02,1.074500000000000028e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.205999999999999943e+02,nan,1.466200000000000045e+02,nan,1.365300000000000011e+02,1.118900000000000006e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.364300000000000068e+02,nan,1.467599999999999909e+02,nan,1.390900000000000034e+02,1.197900000000000063e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.365200000000000102e+02,nan,1.482100000000000080e+02,nan,1.396899999999999977e+02,1.215799999999999983e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.376200000000000045e+02,nan,1.486200000000000045e+02,nan,1.398199999999999932e+02,1.218799999999999955e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.377199999999999989e+02,nan,1.487299999999999898e+02,nan,1.403199999999999932e+02,1.220100000000000051e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.390900000000000034e+02,nan,1.489399999999999977e+02,nan,1.418899999999999864e+02,1.305099999999999909e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.398100000000000023e+02,nan,1.490600000000000023e+02,nan,1.474499999999999886e+02,1.306200000000000045e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.485200000000000102e+02,nan,1.510399999999999920e+02,nan,nan,1.320200000000000102e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.486500000000000057e+02,nan,1.518799999999999955e+02,nan,nan,1.363700000000000045e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.534499999999999886e+02,nan,1.519799999999999898e+02,nan,nan,1.365099999999999909e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.372100000000000080e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.377199999999999989e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.510999999999999943e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.514900000000000091e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.518799999999999955e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.519799999999999898e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.529199999999999875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.538499999999999943e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
