46.718,42.906,47.324,48.626,52.47,52.374,31.053,53.659,47.24,66.282,44.732,36.887,43.987,44.131,51.137,45.969,47.299,45.764,38.804,61.201,36.227,52.095,48.061,37.495,39.925,43.692,48.072,40.988,47.29,61.793,48.228,NaN,55.902,39.842,42.406,54.127,36.963,54.797,36.322,29.361,43.101,47.372,65.833,43.731,54.294,49.564,30.429,38.719,NaN,44.733,45.568,46.624,44.752,34.119,49.564,58.721,37.565,38.574,37.392,30.088,57.689,30.559,44.265,33.654,46.57,49.366,54.802,32.909,54.632,50.666,35.03,49.268,47.404,48.27,90.2,36.799,23.04,50.996,47.227,38.424,54.163,46.865,21.063,43.192,70.78,48.262,31.967,20.028,53.858,49.761,30.44,44.058,NaN,47.539,36.233,51.696,47.299,29.219,47.896,21.171,47.432,35.725,42.088,49.3,38.354,24.931,53.264,32.271,32.242,57.795,47.26,35.637,49.865,27.075
47.457,43.735,50.627,49.236,52.634,52.489,35.399,53.762,47.558,67.46,45.632,39.835,44.727,45.9,51.8,47.062,50.352,46.423,38.94,61.294,36.786,52.224,49.563,44.436,40.928,43.825,48.389,41.138,48.464,66.519,48.351,NaN,61.602,39.961,42.818,54.329,38.449,55.599,36.838,34.765,44.523,47.87,66.355,47.074,54.66,50.59,30.528,38.786,NaN,45.628,45.762,46.758,46.254,34.203,50.055,58.904,40.049,38.702,38.754,30.255,58.126,30.694,45.397,37.227,47.232,49.597,54.901,34.897,54.805,50.767,35.207,49.33,48.295,48.625,NaN,36.932,23.172,52.302,47.674,38.564,55.33,48.236,25.032,43.987,72.524,48.395,32.066,21.167,56.137,50.588,36.662,44.265,NaN,47.626,37.332,53.503,47.586,29.403,48.301,24.503,48.371,36.229,42.626,49.67,42.488,25.028,53.724,41.937,32.352,62.121,47.492,36.031,55.989,28.797
48.925,45.904,50.929,50.562,55.357,57.858,36.808,54.675,48.2,67.899,46.972,39.929,45.093,45.986,53.066,47.784,50.693,46.703,40.521,61.453,38.464,54.234,52.265,44.631,41.924,44.734,48.462,42.788,48.598,66.617,48.464,NaN,61.934,43.748,43.965,54.694,39.098,56.986,38.205,35.67,46.926,48.258,66.816,48.229,56.386,51.152,34.467,40.086,NaN,46.888,46.561,47.218,47.265,36.424,50.335,60.22,45.035,40.327,40.05,31.643,58.563,30.9,45.624,37.364,47.427,49.931,55.991,37.426,56.05,52.373,36.229,50.003,50.131,49.485,NaN,37.137,23.733,54.233,48.392,39.256,55.537,48.333,26.13,44.102,72.629,48.49,35.125,21.722,56.223,53.096,39.39,44.464,NaN,49.926,42.399,54.069,47.689,34.831,49.2,24.603,48.466,36.476,42.732,50.434,42.593,29.371,54.056,42.093,33.264,62.69,47.893,36.157,56.328,28.891
50.669,46.585,52.619,51.127,55.69,61.104,37.273,54.806,49.274,68.848,47.092,42.33,45.371,47.06,53.367,48.367,51.193,46.836,42.463,67.761,39.828,55.924,52.368,45.072,42.463,45.836,49.661,43.75,48.834,67.794,48.602,NaN,62.69,44.907,44.17,56.985,43.891,62.594,38.706,36.22,48.374,48.722,67.095,48.368,59.691,51.622,34.792,40.217,NaN,47.388,47.437,48.455,47.904,37.386,51.198,60.333,46.103,43.736,42.367,35.039,61.598,34.024,46.226,39.392,49.955,50.124,56.891,38.06,56.353,53.75,36.826,52.726,51.465,49.601,NaN,37.93,27.336,55.839,48.457,39.465,57.886,49.269,29.399,45.225,78.2,49.866,37.423,21.838,59.397,54.26,41.94,44.601,NaN,50.702,42.825,54.27,48.699,36.105,49.326,30.507,48.723,37.374,42.858,50.864,44.73,30.054,54.198,43.63,33.394,65.653,49.922,36.271,56.468,30.433
51,46.728,53.094,51.36,55.786,66.282,38.022,55.971,49.718,69.024,47.198,42.462,45.796,47.371,53.632,48.7,51.321,47.024,42.754,67.828,39.969,59.234,52.463,45.334,44.593,46.165,49.797,43.867,49.936,67.897,49.257,NaN,63.164,45.693,44.73,57.135,45.341,64.738,43.891,37.651,48.706,48.928,67.222,48.456,59.929,51.764,34.921,42.406,NaN,47.488,47.534,48.832,50.785,40.336,52.127,60.699,48.465,46.492,42.501,35.792,61.798,35.106,46.505,39.633,55.482,50.33,56.987,42.901,56.497,54.158,37.03,52.863,52.32,51.295,NaN,40.339,29.666,56.626,49.525,43.296,69.023,50.359,29.498,45.367,78.802,49.969,40.298,22.368,63.388,56.966,42.064,44.73,NaN,50.792,43.033,54.651,49.129,36.336,50.226,30.625,51.669,37.469,44.419,51.134,45.771,30.337,54.532,43.987,33.828,65.825,50.037,36.835,56.967,31.789
52.069,47.071,53.506,51.797,56.395,67.259,38.25,62.854,50.33,69.097,47.396,43.86,47.431,48.22,54.569,48.796,51.73,47.363,42.862,68.194,42.436,64.393,53.068,45.561,45.367,46.293,51.659,44.6,50.026,68.093,49.597,NaN,63.335,46.707,45.328,58.694,45.491,64.887,44.435,44.467,48.87,49.964,67.793,48.592,60.659,51.869,38.354,45.069,NaN,49.267,48.399,50.66,51.362,42.368,52.816,62.383,48.759,46.684,42.702,36.629,61.923,35.272,46.632,40.09,55.596,51.33,62.653,45.306,57.471,55.754,37.294,53.663,52.617,53.636,NaN,40.604,35.369,56.955,49.89,44.231,83.159,50.958,30.088,45.472,83.495,50.991,43.495,25.037,65.459,57.098,45.861,49.251,NaN,53.499,44.608,54.822,49.465,44.704,50.333,34.126,51.798,38.191,44.726,52.825,46.601,32.19,54.805,44.236,34.428,66.019,51.52,37.73,57.164,35.231
52.197,47.539,53.629,52.305,56.804,67.828,40.895,63.392,50.663,70.326,48.323,44.202,48.6,48.388,68.991,49.449,52.306,47.504,43.731,70.346,42.525,64.788,53.169,46.266,45.728,47.289,51.857,44.738,51.564,68.359,49.862,NaN,64.529,47.067,45.552,58.828,46.633,67.468,44.622,44.756,49.23,50.12,69.135,49.494,60.791,53.502,43.962,45.435,NaN,50.335,48.834,52.435,51.773,42.599,53.297,63.357,50.737,46.829,42.826,38.787,62.737,36.959,50.593,40.36,55.92,52.492,68.998,45.753,57.557,56.961,37.532,53.751,52.833,53.96,NaN,42.339,35.959,57.157,50.251,44.594,86.565,52.655,30.427,45.868,90.395,51.19,44.087,25.192,69.001,57.761,47.365,50.158,NaN,54.189,44.72,55.705,50.338,46.589,53.735,34.832,59.483,38.704,45.362,53.864,47.928,32.296,54.922,45.533,36.893,69.089,52.433,38.095,62.062,36.691
53.604,47.798,54.201,54.881,61.185,69.003,44.903,68.303,50.86,70.421,48.472,45.357,49.233,48.468,NaN,49.56,53.997,48.802,45.057,70.484,44.098,65.097,53.887,47.022,45.887,49.484,53.756,47.056,51.859,68.935,49.958,NaN,66.292,47.491,45.66,61.99,48.366,67.599,44.734,45.284,49.397,50.358,69.39,49.76,63.826,54.231,44.435,45.872,NaN,50.926,48.938,52.637,54.6,43.693,54.384,63.803,51.169,47.79,45.393,39.832,62.867,38.766,53.287,46.289,56.951,53.084,70.728,45.856,59.432,61.602,38.272,55.968,54.57,55.561,NaN,42.462,36.162,57.258,56.902,44.696,89.813,53.497,40.572,45.997,90.537,53.295,44.92,26.964,69.102,58.971,47.791,50.533,NaN,64.005,49.461,55.922,50.858,48.4,53.887,36.628,59.604,40.019,46.297,54.792,48.363,35.157,61.923,46.552,37.43,70.13,53.566,39.77,68.966,37.361
54.031,48.352,54.604,55.865,61.387,69.196,45.256,69.164,50.986,71.033,49.052,45.434,49.692,48.696,NaN,49.806,54.325,50.13,45.132,70.602,44.222,66.06,54.462,47.264,46.725,49.557,53.833,47.4,52.124,69.066,50.335,NaN,66.586,48.388,46.721,62.163,50.661,69.001,47.304,46.099,49.797,50.985,70.017,50.825,65.07,54.832,44.598,46.005,NaN,52.053,50.027,53.859,54.932,46.504,55.628,65.583,51.524,49.358,45.563,40.055,63.128,42.49,53.888,47.295,58.094,54.323,85.894,46.271,60.251,61.698,38.452,56.264,54.872,56.765,NaN,44.251,36.338,58.557,63.092,45.33,89.913,55.131,43.028,46.418,90.761,54.022,47.462,28.772,74.462,59.138,47.906,51.165,NaN,65.927,51.693,61.39,51.227,48.734,54.533,44.403,61.023,40.122,46.395,55.464,50.169,36.197,62.562,47.231,42.355,70.289,53.731,40.074,78.386,37.532
54.338,48.707,54.757,56.735,62.4,69.633,46.355,75.719,51.092,71.198,49.316,45.962,50.432,48.799,NaN,50.661,54.727,51.255,46.589,73.886,44.397,66.381,55.391,47.496,46.796,50.834,55.561,48.104,52.437,70.319,50.891,NaN,66.692,48.923,46.9,62.66,52.89,69.301,47.816,46.292,49.891,51.388,70.154,50.97,65.487,54.93,45.206,47.605,NaN,52.136,51.286,53.996,55.834,48.267,55.76,65.659,51.866,49.533,46.628,40.694,64.799,42.667,58.053,47.393,61.569,57.134,91.716,46.592,60.327,69.196,40.173,58.861,55.33,57.091,NaN,46.405,36.869,58.699,66.534,45.559,NaN,56.359,46.188,46.704,91.028,54.169,48.388,28.893,78.215,60.987,48.704,51.339,NaN,66.063,52.323,63.117,53.157,49.205,54.814,44.562,62.522,44.869,47.528,55.699,50.9,36.303,62.661,48.127,42.429,70.834,54.928,40.189,79.849,41.095
54.589,49.103,55.028,57.667,63.703,80.799,47.03,76.353,51.83,71.766,50.024,46.419,51.168,49.104,NaN,51.024,54.926,52.365,46.731,80.214,44.537,67.83,55.504,48.235,47.284,51.669,56.639,48.922,54.229,71.024,51.199,NaN,67.18,52.301,47.066,63.395,53.187,71.228,48.306,47.169,50.029,51.502,70.549,53.102,68.298,55.329,45.298,47.763,NaN,52.288,51.359,54.327,55.923,48.464,56.197,66.132,52.422,49.859,46.731,41.936,64.935,45.559,59.288,47.901,62,57.254,NaN,46.663,63.335,70.301,40.304,61.448,55.961,58.092,NaN,47.129,37.705,60.927,74.814,47.667,NaN,56.469,47.007,46.794,91.646,54.535,48.923,29.36,83.132,61.098,49.456,51.53,NaN,67.854,52.763,64.557,53.27,49.328,54.904,45.984,62.67,45.136,48.467,55.991,52.305,36.607,71.255,48.394,45.591,71.195,56.532,40.433,88.165,42.172
55.34,49.468,57.854,59.764,63.832,81.557,47.235,77.463,52.019,72.961,50.172,46.526,51.787,49.234,NaN,51.761,55.703,52.464,46.992,80.634,47.026,68.03,55.686,48.498,47.56,51.763,56.819,50.333,55.666,76.193,51.304,NaN,67.6,54.851,47.859,63.521,53.796,71.356,48.465,48.272,50.991,52.049,70.992,53.852,68.391,55.423,45.894,48.098,NaN,53.858,53.497,54.893,58.656,50.571,57.664,67.167,52.601,50.564,47.17,43.319,66.828,47.162,59.438,49.062,62.127,67.801,NaN,47.259,64.365,75.261,43.972,62.832,58.561,59.763,NaN,47.558,38.103,61.458,74.923,48.437,NaN,60.924,47.13,47.006,91.75,54.625,49.038,30.3,83.26,61.519,49.568,51.766,NaN,68.026,52.963,65.225,54.089,51.095,56.998,47.497,64.728,45.27,49.268,56.403,53.484,36.698,72.052,48.46,46.637,71.395,57.262,40.59,88.286,42.366
55.455,50.605,61.114,60.007,64.717,88.667,48.236,81.193,53.857,75.729,53.098,46.929,52.139,49.432,NaN,53.17,56.973,52.701,47.23,80.765,47.37,68.163,56.535,51.017,47.629,53.186,58.551,50.704,57.916,77.525,51.819,NaN,67.889,54.95,48.393,66.29,55.763,79.46,48.623,48.74,51.738,53.191,71.893,54.031,69.005,55.837,46.131,48.431,NaN,55.431,55.67,55.07,60.256,51.363,58.835,67.553,57.893,51.035,47.365,45.352,68.317,47.622,60.456,49.489,64.728,70.101,NaN,47.47,64.556,84.498,44.102,62.928,62.416,61.922,NaN,49.3,38.232,61.558,76.714,51.128,NaN,61.33,47.352,47.191,NaN,55.77,49.263,30.529,86.733,61.594,50.898,51.958,NaN,68.963,53.46,67.071,54.819,51.164,59.755,48.234,65.064,45.464,49.524,56.73,53.896,36.925,72.219,48.969,47.059,75.249,57.657,43.896,91.793,43.301
55.835,50.792,61.601,60.47,65.094,NaN,48.934,NaN,54.061,77.82,54.532,47.529,52.696,49.872,NaN,55.299,57.093,53.057,47.53,81.588,47.787,68.321,56.66,51.17,48.361,53.265,62.329,50.86,58.002,77.949,53.727,NaN,68.026,57.201,48.616,66.501,56.39,85.884,48.932,49.037,53.188,54.533,72.534,54.821,69.084,56.301,47.236,50.732,NaN,55.997,55.802,55.5,60.46,51.971,60.331,67.866,58.804,51.824,47.76,45.825,69.019,47.727,62.789,49.917,66.785,70.294,NaN,47.692,64.628,88.591,44.459,63.432,64.728,62.319,NaN,50.127,41.519,61.971,76.896,51.496,NaN,61.595,48.373,47.361,NaN,55.894,50.93,33.972,89.786,64.337,52.364,52.923,NaN,70.155,53.593,67.221,55.349,51.788,60.587,48.495,68.986,46.069,50.621,61.058,54.231,37.736,74.365,49.296,48.131,75.384,57.995,44.491,NaN,45.664
56.554,50.93,62.734,60.588,65.571,NaN,49.268,NaN,54.228,86.229,55.537,47.798,52.838,50.004,NaN,56.819,58.687,53.529,48.602,83.495,47.894,68.992,57.231,51.398,48.494,54.107,68.965,51.008,59.193,83.331,54.808,NaN,69.957,60.301,49.27,66.891,56.491,86.523,49.918,49.482,53.768,54.665,73.296,54.937,70.382,56.989,47.618,50.854,NaN,56.199,61.197,55.633,61.088,52.465,60.469,68.053,58.896,52.001,48.348,46.726,69.125,48.301,62.935,50.133,66.927,72.353,NaN,48.067,66.259,89.897,46.703,68.329,65.531,62.564,NaN,51.158,43.389,62.52,80.502,51.654,NaN,62.024,48.626,49.363,NaN,56.305,51.493,37.307,NaN,64.453,53.095,53.899,NaN,71.526,56.319,67.352,55.5,52.331,61.861,48.595,69.092,46.723,53.16,67.363,54.994,37.925,76.695,50.168,48.363,77.896,61.568,44.657,NaN,47.786
57.632,53.171,63.359,62.4,66.061,NaN,50.863,NaN,54.604,89.76,56.757,48.23,54.22,50.331,NaN,57.503,58.829,53.727,49.419,83.819,48.157,70.126,58.196,51.488,48.698,54.239,71.505,51.199,59.318,83.494,54.932,NaN,70.064,61.803,51.16,70.527,56.827,88.785,51.235,49.957,54.718,55.524,73.45,56.003,73.462,57.094,48.366,50.987,NaN,56.36,61.298,57.93,61.188,52.861,61.023,69.026,60.765,52.156,51.006,47.294,70.735,48.835,63.37,51.466,67.764,72.597,NaN,48.366,66.391,NaN,46.93,68.631,66.502,62.971,NaN,51.3,43.595,63.736,83.127,51.752,NaN,62.128,48.987,50.337,NaN,56.535,54.588,37.521,NaN,69.024,54.253,54.233,NaN,73.469,56.437,67.828,61.934,54.299,64.325,49.101,70.027,48.005,53.297,67.568,57.495,38.103,76.799,50.8,48.587,78.225,61.958,45.996,NaN,48.099
57.857,54.799,63.661,65.157,67.768,NaN,51.323,NaN,55.419,89.967,76.655,48.327,54.36,50.923,NaN,57.622,61.189,54.317,49.799,84.18,48.263,70.657,59.019,53.931,49.435,55.723,75.903,51.739,61.152,83.819,62.629,NaN,76.396,62.571,51.418,70.863,57.504,88.927,51.361,50.426,54.854,56.896,73.531,56.163,73.638,58.55,48.52,51.563,NaN,56.935,72.339,66.552,62.019,53.099,61.13,69.129,60.885,53.297,51.17,48.253,71.403,48.995,64.233,52.468,67.864,76.836,NaN,48.6,67.627,NaN,48.065,69.029,68.166,63.092,NaN,51.821,48.066,63.826,84.231,53.624,NaN,64.555,49.195,50.431,NaN,56.734,55.828,38.87,NaN,70.065,54.361,55.921,NaN,84.262,56.769,68.098,62.031,54.564,68.725,49.899,70.703,48.23,53.883,67.793,57.731,38.766,82.963,50.929,48.705,78.386,62.097,47.095,NaN,48.253
58.726,55.031,65.42,68.161,67.83,NaN,51.873,NaN,56.028,90.097,76.887,48.703,54.558,50.995,NaN,58.119,62.953,55.217,49.936,84.3,48.365,71.199,59.194,54.593,49.928,60.466,76.02,52.095,61.431,83.921,62.757,NaN,78.121,62.687,53.736,70.967,57.63,NaN,51.767,51.124,55.318,57.103,73.655,60.286,75.102,60.67,49.495,51.794,NaN,57.063,73.367,66.665,62.323,56.722,63.399,69.472,61.566,53.602,53.865,49.155,86.414,50.658,64.357,52.595,68.722,76.955,NaN,48.737,67.7,NaN,48.353,71.465,68.958,66.282,NaN,51.996,52.356,64.728,91.161,55.091,NaN,66.988,49.304,52.359,NaN,56.96,56.49,39.494,NaN,70.416,54.719,57.571,NaN,85.462,57.263,69.103,64.36,56.365,74.354,50.222,70.794,48.43,53.965,69.005,58.76,38.903,85.365,51.094,49.068,80.986,62.393,48.029,NaN,48.392
59.159,57.187,66.269,68.962,69.352,NaN,52.04,NaN,56.258,91.613,83.118,49.46,54.659,51.125,NaN,58.638,63.402,56.467,50.669,84.887,49.872,74.761,60.73,54.694,50.305,61.94,82.702,53.864,62.503,90.085,63.683,NaN,83.865,63.116,54.805,71.091,58.118,NaN,51.928,51.194,55.43,58.754,74.98,60.392,75.484,60.825,49.722,52.495,NaN,58.106,75.464,66.963,62.526,56.799,65.35,70.095,61.999,53.728,54.893,49.719,86.528,51.007,64.696,52.72,69.759,83.498,NaN,49.217,71.295,NaN,48.457,74.498,69.067,66.456,NaN,52.593,52.597,65.592,NaN,55.669,NaN,67.137,49.717,52.597,NaN,60.597,56.689,41.918,NaN,70.523,55,59.666,NaN,91.097,70.094,70.529,64.525,56.993,75.231,51,72.263,49.184,54.853,70.758,58.895,40.906,85.48,51.258,49.299,81.258,62.892,50.994,NaN,50.601
59.296,57.466,67.371,69.1,70.036,NaN,53.019,NaN,57.736,91.727,84.287,50.989,55.964,52.327,NaN,59.759,63.821,56.652,50.938,NaN,50.004,75.46,62.395,54.838,50.593,63.154,82.799,54.096,64.003,NaN,63.783,NaN,84.165,63.596,58.023,71.258,58.662,NaN,52.172,52.056,56.389,58.865,77.891,62.255,77.058,61.937,50.135,52.674,NaN,58.229,75.561,67.767,62.692,57.638,68.214,70.768,63.754,56.467,55.269,49.933,88.631,51.163,65.501,53.658,70.334,NaN,NaN,49.324,72.599,NaN,49.295,77.091,70.161,66.887,NaN,54.092,54.52,65.961,NaN,56.792,NaN,68.286,51.156,55.068,NaN,62.157,57.198,42.033,NaN,73.451,56.968,59.796,NaN,91.828,72.329,70.622,66.287,57.691,75.599,51.325,73.15,49.3,56.155,75.066,61.154,43.662,90.516,51.332,49.799,81.359,63.754,51.726,NaN,52.027
61.468,59.469,67.484,70.152,70.169,NaN,54.021,NaN,57.865,NaN,NaN,51.298,56.132,52.462,NaN,59.897,64.027,57.051,52.056,NaN,50.573,75.723,62.535,56.488,50.696,63.35,84.211,54.959,65.628,NaN,66.45,NaN,84.528,66.148,58.153,NaN,59.399,NaN,52.891,53.623,56.822,59.662,81.399,72.905,78.189,62.404,50.354,53.883,NaN,58.854,77.069,67.866,63.096,57.828,68.367,71.52,65.566,56.932,56.032,50.337,NaN,51.495,68.056,53.963,70.827,NaN,NaN,59.029,72.735,NaN,49.989,79.269,70.915,67.458,NaN,54.264,54.664,66.066,NaN,57.19,NaN,68.967,51.831,55.339,NaN,75.759,58.956,43.399,NaN,73.559,58.796,60.265,NaN,NaN,76.449,72.834,69.951,58.665,75.82,52.721,73.264,51.136,56.299,78.283,61.301,43.904,NaN,52.028,50.767,82.349,66.491,51.854,NaN,52.659
61.793,59.601,67.688,70.364,70.869,NaN,54.138,NaN,58.723,NaN,NaN,51.769,56.429,52.825,NaN,61.202,66.839,57.171,52.427,NaN,50.999,77.102,63.75,56.654,51.193,63.455,NaN,55.101,67.771,NaN,68.291,NaN,85.518,66.861,59.701,NaN,59.521,NaN,53.498,54.034,57.488,59.726,81.553,73.016,83.359,71.139,50.555,55.062,NaN,60.991,77.157,75.827,66.362,57.926,68.59,71.996,65.696,57.901,56.403,50.427,NaN,52.434,68.387,55.903,71.332,NaN,NaN,60.559,75.095,NaN,50.136,80.987,72.257,67.889,NaN,54.395,55.234,67.125,NaN,57.304,NaN,69.034,52.533,57.562,NaN,79.297,59.534,43.762,NaN,83.12,59.628,60.694,NaN,NaN,76.766,73.031,70.555,58.797,76.7,52.836,80.49,52.358,56.437,78.466,61.923,46.693,NaN,53.161,53.162,82.488,67.79,52.827,NaN,53.293
62.922,61.423,68.225,74.536,73.219,NaN,54.265,NaN,59.856,NaN,NaN,54.618,58.687,53.101,NaN,63.073,66.992,57.684,52.536,NaN,51.304,77.953,63.828,58.504,51.433,64.518,NaN,59.15,67.861,NaN,73.804,NaN,87.163,67.091,59.863,NaN,60.238,NaN,53.623,54.228,58.106,60.294,81.655,74.625,83.52,71.259,51.388,56.027,NaN,61.791,84.672,76.07,67.755,59.289,69.363,72.189,67.131,59.283,57.004,50.795,NaN,55.231,72.758,56.192,76.166,NaN,NaN,62.595,76.49,NaN,50.861,83.692,72.524,68.157,NaN,54.531,55.464,67.766,NaN,58.284,NaN,69.726,54.232,57.757,NaN,79.395,60.867,43.893,NaN,83.253,62.759,60.79,NaN,NaN,79.78,73.791,71.983,58.995,86.736,54.627,NaN,53.416,56.757,79.763,63.822,47.039,NaN,53.362,54.829,82.757,69.1,52.895,NaN,53.717
63.102,62.624,69.02,74.655,75.301,NaN,54.824,NaN,61.762,NaN,NaN,54.86,58.869,53.493,NaN,63.195,67.061,58.636,52.866,NaN,51.435,79.321,65.588,61.336,51.766,66.564,NaN,60.3,70.324,NaN,76.398,NaN,87.767,70.984,78.763,NaN,61.627,NaN,53.733,57.193,59.774,65.766,84.489,76.73,88.489,71.366,51.826,56.388,NaN,62.256,84.792,77.093,67.904,60.224,70.465,72.304,67.266,60.49,59.391,51.327,NaN,55.364,72.883,56.486,76.43,NaN,NaN,62.732,76.629,NaN,53.025,84.2,72.903,69.756,NaN,54.83,56.533,67.863,NaN,59.591,NaN,70.195,54.62,58.671,NaN,80.499,61.001,44.623,NaN,91.664,63.098,61.93,NaN,NaN,80.471,73.899,72.061,60.236,87.98,54.797,NaN,54.12,57.824,82.717,64.293,47.465,NaN,53.506,55.8,83.064,73.926,54.923,NaN,53.856
65.165,62.767,70.267,76.002,75.933,NaN,56.018,NaN,62.524,NaN,NaN,55.8,59.233,54.073,NaN,65.168,67.784,58.765,53.492,NaN,52.093,79.383,65.701,65.119,52.596,67.902,NaN,60.887,70.534,NaN,80.519,NaN,91.064,71.064,79.401,NaN,62.123,NaN,53.864,58.491,60.226,75.453,85.768,76.865,89.85,72.317,52.695,56.497,NaN,62.588,85.323,77.227,68.936,60.324,72.625,72.919,67.564,61.959,59.522,51.784,NaN,57.923,73.316,57.235,76.593,NaN,NaN,63.2,77.298,NaN,53.158,85.391,73.151,70.36,NaN,55.938,56.821,69.158,NaN,59.694,NaN,71.249,54.801,62.553,NaN,80.648,61.393,44.7,NaN,91.789,64.331,63.363,NaN,NaN,80.59,75.494,74.73,64.124,88.096,56.232,NaN,54.225,61.922,82.953,65.094,48.267,NaN,54.035,56.501,83.214,75.687,55.096,NaN,54.659
65.296,63.361,71.735,76.697,78.08,NaN,56.161,NaN,65.59,NaN,NaN,57.523,59.463,54.238,NaN,66.188,67.885,60.992,54.233,NaN,52.239,82.684,65.92,65.903,52.833,68.032,NaN,62.702,71.2,NaN,83.097,NaN,NaN,72.859,79.625,NaN,63.151,NaN,54.199,58.621,61.615,75.585,85.893,77.121,93.297,72.468,53.055,57.695,NaN,62.727,85.721,78.095,69.048,60.492,75.729,76.152,67.792,62.294,62.122,53.202,NaN,63.066,73.464,57.331,77.087,NaN,NaN,63.334,78.158,NaN,54.524,86.767,73.464,70.786,NaN,56.989,56.899,69.749,NaN,61.185,NaN,71.358,56.653,63.097,NaN,82.986,61.988,45.192,NaN,NaN,64.891,63.489,NaN,NaN,83.185,75.682,76.391,64.33,88.282,56.335,NaN,62.396,62.223,83.159,65.725,48.368,NaN,54.507,56.728,84.192,77.561,58.864,NaN,56.565
66.403,63.465,72.504,77.53,79.749,NaN,57.732,NaN,65.93,NaN,NaN,57.627,59.715,55.07,NaN,67.382,68.923,61.229,54.933,NaN,52.393,83.763,67.66,68.091,53.561,69.036,NaN,63.117,77.095,NaN,86.057,NaN,NaN,83.116,84.982,NaN,65.728,NaN,54.787,59.736,61.86,76.68,86.061,77.268,93.42,76.689,53.487,57.89,NaN,63.816,85.833,79.724,70.12,61.016,76.351,77.829,67.86,64.329,62.25,53.796,NaN,63.189,74.763,59.766,78.6,NaN,NaN,66.523,79.99,NaN,54.805,90.898,76.014,74.549,NaN,57.8,57.686,70.529,NaN,61.998,NaN,72.497,56.761,63.188,NaN,NaN,63.1,45.697,NaN,NaN,65.023,64.358,NaN,NaN,84.722,79.449,76.63,65.556,88.757,60.717,NaN,62.533,63.535,92.366,66.598,48.697,NaN,54.663,57.731,90.067,78.696,59.464,NaN,57.569
66.828,63.93,73.813,79.313,79.87,NaN,57.865,NaN,66.521,NaN,NaN,57.762,60.072,55.67,NaN,67.505,69.032,61.933,55.53,NaN,53.359,83.894,67.768,68.255,53.966,69.127,NaN,63.222,86.1,NaN,NaN,NaN,NaN,83.183,85.06,NaN,66.486,NaN,54.917,61.42,63.099,76.766,86.256,85.59,NaN,76.8,54.385,58.721,NaN,66.622,87.384,83.35,71.516,61.472,76.46,77.962,68.298,64.535,62.493,53.925,NaN,64.734,76.692,59.862,78.752,NaN,NaN,66.895,80.093,NaN,55.587,91.121,76.699,74.631,NaN,61.685,57.798,70.694,NaN,62.096,NaN,72.995,57.76,64.524,NaN,NaN,63.418,45.903,NaN,NaN,67.827,65.503,NaN,NaN,87.497,81.422,84.166,66.855,88.87,60.828,NaN,62.65,63.699,92.863,67.495,49.26,NaN,55.963,57.828,90.257,81.495,60.563,NaN,58.483
67.518,64.355,75.119,79.42,82.005,NaN,59.152,NaN,66.702,NaN,NaN,61.098,60.449,55.856,NaN,67.767,70.487,66.051,55.8,NaN,53.967,86.702,67.863,68.982,54.588,70.968,NaN,65.228,88.137,NaN,NaN,NaN,NaN,84.485,86.657,NaN,67.159,NaN,64.818,61.551,63.19,83.166,86.921,86.235,NaN,79.301,54.539,65.498,NaN,67.325,88.265,83.721,71.854,61.593,77.092,81.933,70.128,66.354,63.759,55.794,NaN,64.828,78.926,61.529,79.526,NaN,NaN,67.75,84.517,NaN,55.968,92.154,76.788,75.994,NaN,63.119,58.565,70.796,NaN,63.133,NaN,73.894,57.829,65.994,NaN,NaN,63.533,46.123,NaN,NaN,70.564,66.054,NaN,NaN,87.623,82.718,84.531,66.966,91.053,61.562,NaN,65.829,66.996,NaN,69.019,49.922,NaN,56.991,57.998,90.516,82.632,62.403,NaN,58.969
67.758,66.269,75.228,87.557,82.127,NaN,60.258,NaN,67.717,NaN,NaN,61.583,60.938,56.389,NaN,67.887,70.985,66.401,56.383,NaN,54.451,88.249,69.721,69.09,55.963,74.126,NaN,67.069,88.269,NaN,NaN,NaN,NaN,84.635,89.159,NaN,67.76,NaN,66.617,64.625,63.422,NaN,88.516,87.791,NaN,79.429,55.391,66.588,NaN,67.401,88.414,83.918,72.864,61.719,80.222,83.183,70.389,66.461,65.593,56.136,NaN,66.523,79.021,63.832,79.66,NaN,NaN,67.851,84.596,NaN,56.126,92.448,77.662,80.054,NaN,63.201,58.73,71.555,NaN,63.27,NaN,76.196,61.726,66.455,NaN,NaN,64.321,47.633,NaN,NaN,70.995,67.763,NaN,NaN,88.519,83.162,85.232,67.469,NaN,61.797,NaN,67.751,67.962,NaN,70.112,51.029,NaN,63.457,58.524,NaN,83.158,64.4,NaN,59.282
